Time,CPU Usage (%),Hit_Miss,Squid_Memory_Usage(kb),Request_Rate/(Min),Response_Time(ms),Squid_Disk_Usage(mb),Cache_Disk_Usage(mb),Cache_Memory_Usage(kb)
4:03:28,0.07,MISS,692640,61,1715,233,23,5620
4:03:33,0.07,MISS,692640,61,1756,233,23,5624
4:03:39,0.07,MISS,692640,61,1731,233,23,5628
4:03:44,0.07,MISS,692640,61.1,1744,233,23,5632
4:03:49,0.07,MISS,693040,61.1,1761,233,23,5636
4:03:54,0.07,MISS,693040,61.1,1738,233,23,5640
4:04:00,0.07,MISS,693040,61.1,1770,234,23,5644
4:04:05,0.07,MISS,693040,61.1,1761,234,23,5648
4:04:10,0.07,MISS,693040,61.1,1745,234,23,5652
4:04:15,0.07,MISS,693040,61.1,1708,234,23,5656
4:04:21,0.07,MISS,693040,61.1,1729,234,23,5660
4:04:26,0.07,MISS,693040,61.1,1736,234,23,5664
4:04:31,0.07,MISS,693040,61.1,1759,234,23,5668
4:04:36,0.07,MISS,693040,61.1,1683,234,23,5672
4:04:42,0.07,MISS,693040,61.1,1716,234,23,5676
4:04:47,0.07,MISS,693040,61.1,1668,234,23,5680
4:04:52,0.07,MISS,693040,61.1,1730,234,23,5684
4:04:57,0.07,MISS,693040,61.1,1722,234,23,5688
4:05:02,0.07,MISS,693040,61.1,1731,234,23,5692
4:05:08,0.07,MISS,693040,61.1,1729,234,23,5696
4:05:13,0.07,MISS,693440,61.1,1702,234,23,5700
4:05:18,0.07,MISS,693440,61.1,1769,234,23,5704
4:05:23,0.07,MISS,693440,61.1,1715,234,23,5708
4:05:29,0.07,MISS,693440,61.2,1759,234,23,5712
4:05:34,0.07,MISS,693440,61.2,1723,234,23,5716
4:05:39,0.07,MISS,693440,61.2,1724,234,23,5720
4:05:44,0.07,MISS,693440,61.2,1749,234,23,5724
4:05:50,0.07,MISS,693440,61.2,1752,234,23,5728
4:05:55,0.07,MISS,693440,61.2,1747,234,23,5732
4:06:00,0.07,MISS,693440,61.2,1700,234,23,5736
4:06:05,0.07,MISS,693440,61.2,1750,234,23,5740
4:06:10,0.07,MISS,693440,61.2,1678,234,23,5744
4:06:16,0.07,MISS,693440,61.2,1714,234,23,5748
4:06:21,0.07,MISS,693440,61.2,1697,234,23,5752
4:06:26,0.07,MISS,693440,61.2,1735,234,23,5756
4:06:31,0.07,MISS,693440,61.2,1738,234,23,5760
4:06:37,0.07,MISS,693840,61.2,1691,234,23,5764
4:06:42,0.07,MISS,693840,61.2,1744,234,23,5768
4:06:47,0.07,MISS,693840,61.2,1723,234,23,5772
4:06:52,0.07,MISS,693840,61.2,1767,234,23,5776
4:06:57,0.07,MISS,693840,61.2,1692,234,23,5780
4:07:03,0.07,MISS,693840,61.2,1728,234,23,5784
4:07:08,0.07,MISS,693840,61.2,1789,234,23,5788
4:07:13,0.07,MISS,693840,61.3,1704,234,23,5792
4:07:18,0.07,MISS,693840,61.3,1775,234,23,5796
4:07:24,0.07,MISS,693840,61.3,1703,234,23,5800
4:07:29,0.07,MISS,693840,61.3,1744,234,23,5804
4:07:34,0.07,MISS,693840,61.3,1711,234,23,5808
4:07:39,0.07,MISS,693840,61.3,1758,234,23,5812
4:07:45,0.07,MISS,693840,61.3,1721,234,23,5816
4:07:50,0.07,MISS,693840,61.3,1765,234,23,5820
4:07:55,0.07,MISS,693840,61.3,1725,234,23,5824
4:08:00,0.07,MISS,694240,61.3,1733,234,23,5828
4:08:06,0.07,MISS,694240,61.3,1754,234,23,5832
4:08:11,0.07,MISS,694240,61.3,1711,234,23,5836
4:08:16,0.07,MISS,694240,61.3,1752,234,23,5840
4:08:21,0.07,MISS,694240,61.3,1732,234,23,5844
4:08:27,0.07,MISS,694240,61.3,1761,234,23,5848
4:08:32,0.07,MISS,694240,61.3,1727,234,23,5852
4:08:37,0.07,MISS,694240,61.3,1767,234,23,5856
4:08:42,0.07,MISS,694240,61.3,1707,234,23,5860
4:08:48,0.07,MISS,694240,61.3,1740,234,23,5864
4:08:53,0.07,MISS,694240,61.3,1743,234,23,5868
4:08:58,0.07,MISS,694240,61.3,1789,234,23,5872
4:09:03,0.07,MISS,694240,61.3,1729,234,23,5876
4:09:09,0.07,MISS,694240,61.4,1723,234,23,5880
4:09:14,0.07,MISS,694240,61.4,1718,234,23,5884
4:09:19,0.07,MISS,694240,61.4,1754,234,23,5888
4:09:24,0.07,MISS,694640,61.4,1797,234,23,5892
4:09:30,0.07,MISS,694640,61.4,1707,234,23,5896
4:09:35,0.07,MISS,694640,61.4,1745,234,23,5900
4:09:40,0.07,MISS,694640,61.4,1729,234,23,5904
4:09:45,0.07,MISS,694640,61.4,1798,234,23,5908
4:09:51,0.07,MISS,694640,61.4,1724,234,23,5912
4:09:56,0.07,MISS,694640,61.4,1794,234,23,5916
4:10:01,0.07,MISS,694640,61.4,1720,234,23,5920
4:10:06,0.07,MISS,694640,61.4,1720,234,23,5924
4:10:11,0.07,MISS,694640,61.4,1693,234,23,5928
4:10:17,0.07,MISS,694640,61.4,1727,234,23,5932
4:10:22,0.07,MISS,694640,61.4,1714,234,23,5936
4:10:27,0.07,MISS,694640,61.4,1709,234,23,5940
4:10:32,0.07,MISS,694640,61.4,1782,234,23,5944
4:10:38,0.07,MISS,694640,61.4,1701,234,23,5948
4:10:43,0.07,MISS,694640,61.4,1754,234,23,5952
4:10:48,0.07,MISS,695040,61.4,1708,234,23,5956
4:10:53,0.07,MISS,695040,61.4,1782,234,23,5960
4:10:59,0.07,MISS,695040,61.5,1718,234,23,5964
4:11:04,0.07,MISS,695040,61.5,1753,234,23,5968
4:11:09,0.07,MISS,695040,61.5,1722,234,23,5972
4:11:14,0.07,MISS,695040,61.5,1722,234,23,5976
4:11:20,0.07,MISS,695040,61.5,1721,234,23,5980
4:11:25,0.07,MISS,695040,61.5,1692,234,23,5984
4:11:30,0.07,MISS,695040,61.5,1754,234,23,5988
4:11:35,0.07,MISS,695040,61.5,1712,234,23,5992
4:11:40,0.07,MISS,695040,61.5,1744,234,23,5996
4:11:46,0.07,MISS,695040,61.5,1694,234,23,6000
4:11:51,0.07,MISS,695040,61.5,1752,234,23,6004
4:11:56,0.07,MISS,695040,61.5,1730,234,23,6008
4:12:01,0.07,MISS,695040,61.5,1770,234,23,6012
4:12:07,0.07,MISS,695040,61.5,1709,234,23,6016
4:12:12,0.07,MISS,695440,61.5,1744,234,23,6020
4:12:17,0.07,MISS,695440,61.5,1777,234,23,6024
4:12:22,0.07,MISS,695440,61.5,1694,234,23,6028
4:12:28,0.07,MISS,695440,61.5,1742,234,23,6032
4:12:33,0.07,MISS,695440,61.5,1739,234,23,6036
4:12:38,0.07,MISS,695440,61.5,1818,234,23,6040
4:12:43,0.07,MISS,695440,61.5,1704,234,23,6044
4:12:49,0.07,MISS,695440,61.5,1716,234,23,6048
4:12:54,0.07,MISS,695440,61.5,1728,234,23,6052
4:12:59,0.07,MISS,695440,61.6,1754,234,23,6056
4:13:04,0.07,MISS,695440,61.6,1748,234,23,6060
4:13:10,0.07,MISS,695440,61.6,1714,234,23,6064
4:13:15,0.07,MISS,695440,61.6,1733,234,23,6068
4:13:20,0.07,MISS,695440,61.6,1709,234,23,6072
4:13:25,0.07,MISS,695440,61.6,1773,234,23,6076
4:13:30,0.07,MISS,695440,61.6,1690,234,23,6080
4:13:36,0.07,MISS,695840,61.6,1757,234,23,6084
4:13:41,0.07,MISS,695840,61.6,1724,234,23,6088
4:13:46,0.07,MISS,695840,61.6,1765,234,23,6092
4:13:51,0.07,MISS,695840,61.6,1722,234,23,6096
4:13:57,0.07,MISS,695840,61.6,1727,234,23,6100
4:14:02,0.07,MISS,695840,61.6,1767,234,23,6104
4:14:07,0.07,MISS,695840,61.6,1684,234,23,6108
4:14:12,0.07,MISS,695840,61.6,1769,235,23,6112
4:14:18,0.07,MISS,695840,61.6,1700,235,23,6116
4:14:23,0.07,MISS,695840,61.6,1778,235,23,6120
4:14:28,0.07,MISS,695840,61.6,1681,235,23,6124
4:14:33,0.07,MISS,695840,61.6,1789,235,23,6128
4:14:39,0.07,MISS,695840,61.6,1721,235,23,6132
4:14:44,0.07,MISS,695840,61.6,1762,235,24,6136
4:14:49,0.07,MISS,695840,61.6,1698,235,24,6140
4:14:54,0.07,MISS,695840,61.6,1718,235,24,6144
4:14:59,0.07,MISS,696240,61.7,1746,235,24,6148
4:15:05,0.07,MISS,696240,61.7,1675,235,24,6152
4:15:10,0.07,MISS,696240,61.7,1755,235,24,6156
4:15:15,0.07,MISS,696240,61.7,1681,235,24,6160
4:15:20,0.07,MISS,696240,61.7,1739,235,24,6164
4:15:26,0.07,MISS,696240,61.7,1742,235,24,6168
4:15:31,0.07,MISS,696240,61.7,1732,235,24,6172
4:15:36,0.07,MISS,696240,61.7,1710,235,24,6176
4:15:41,0.07,MISS,696240,61.7,1708,235,24,6180
4:15:47,0.07,MISS,696240,61.7,1757,235,24,6184
4:15:52,0.07,MISS,696240,61.7,1718,235,24,6188
4:15:57,0.07,MISS,696240,61.7,1777,235,24,6192
4:16:02,0.07,MISS,696240,61.7,1719,235,24,6196
4:16:08,0.07,MISS,696240,61.7,1752,235,24,6200
4:16:13,0.07,MISS,696240,61.7,1751,235,24,6204
4:16:18,0.07,MISS,696240,61.7,1756,235,24,6208
4:16:23,0.07,MISS,696640,61.7,1708,235,24,6212
4:16:29,0.07,MISS,696640,61.7,1777,235,24,6216
4:16:34,0.07,MISS,696640,61.7,1711,235,24,6220
4:16:39,0.07,MISS,696640,61.7,1739,235,24,6224
4:16:44,0.07,MISS,696640,61.7,1749,235,24,6228
4:16:49,0.07,MISS,696640,61.7,1715,235,24,6232
4:16:55,0.07,MISS,696640,61.7,1746,235,24,6236
4:17:00,0.07,MISS,696640,61.8,1714,235,24,6240
4:17:05,0.07,MISS,696640,61.8,1785,235,24,6244
4:17:10,0.07,MISS,696640,61.8,1708,235,24,6248
4:17:16,0.07,MISS,696640,61.8,1731,235,24,6252
4:17:21,0.07,MISS,696640,61.8,1693,235,24,6256
4:17:26,0.07,MISS,696640,61.8,1716,235,24,6260
4:17:31,0.07,MISS,696640,61.8,1737,235,24,6264
4:17:37,0.07,MISS,696640,61.8,1724,235,24,6268
4:17:42,0.07,MISS,696640,61.8,1741,235,24,6272
4:17:47,0.07,MISS,697040,61.8,1699,235,24,6276
4:17:52,0.07,MISS,697040,61.8,1761,235,24,6280
4:17:57,0.07,MISS,697040,61.8,1703,235,24,6284
4:18:03,0.07,MISS,697040,61.8,1972,235,24,6288
4:18:08,0.07,MISS,697040,61.8,1716,235,24,6292
4:18:13,0.07,MISS,697040,61.8,1757,235,24,6296
4:18:19,0.07,MISS,697040,61.8,1717,235,24,6300
4:18:24,0.07,MISS,697040,61.8,1741,235,24,6304
4:18:29,0.07,MISS,697040,61.8,1733,235,24,6308
4:18:34,0.07,MISS,697040,61.8,1710,235,24,6312
4:18:40,0.07,MISS,697040,61.8,1722,235,24,6316
4:18:45,0.07,MISS,697040,61.8,1679,235,24,6320
4:18:50,0.07,MISS,697040,61.8,1765,235,24,6324
4:18:55,0.07,MISS,697040,61.8,1742,235,24,6328
4:19:00,0.07,MISS,697040,61.8,1756,235,24,6332
4:19:06,0.07,MISS,697040,61.8,1704,235,24,6336
4:19:11,0.07,MISS,697440,61.9,1724,235,24,6340
4:19:16,0.07,MISS,697440,61.9,1722,235,24,6344
4:19:21,0.07,MISS,697440,61.9,1704,235,24,6348
4:19:27,0.07,MISS,697440,61.9,1718,235,24,6352
4:19:32,0.07,MISS,697440,61.9,1676,235,24,6356
4:19:37,0.07,MISS,697440,61.9,1734,235,24,6360
4:19:42,0.07,MISS,697440,61.9,1725,235,24,6364
4:19:47,0.07,MISS,697440,61.9,1747,235,24,6368
4:19:53,0.07,MISS,697440,61.9,1695,235,24,6372
4:19:58,0.07,MISS,697440,61.9,1693,235,24,6376
4:20:03,0.07,MISS,697440,61.9,1777,235,24,6380
4:20:08,0.07,MISS,697440,61.9,1700,235,24,6384
4:20:14,0.07,MISS,697440,61.9,1738,235,24,6388
4:20:19,0.07,MISS,697440,61.9,1708,235,24,6392
4:20:24,0.07,MISS,697440,61.9,1798,235,24,6396
4:20:29,0.07,MISS,697440,61.9,1715,235,24,6400
4:20:35,0.07,MISS,697840,61.9,1719,235,24,6404
4:20:40,0.07,MISS,697840,61.9,1680,235,24,6408
4:20:45,0.07,MISS,697840,61.9,1753,235,24,6412
4:20:50,0.07,MISS,697840,61.9,1754,235,24,6416
4:20:55,0.07,MISS,697840,61.9,1719,235,24,6420
4:21:01,0.07,MISS,697840,61.9,1775,235,24,6424
4:21:06,0.07,MISS,697840,61.9,1715,235,24,6428
4:21:11,0.07,MISS,697840,61.9,1745,235,24,6432
4:21:16,0.07,MISS,697840,62,1705,235,24,6436
4:21:22,0.07,MISS,697840,62,1988,235,24,6440
4:21:28,0.07,MISS,697840,62,2147,235,24,6444
4:21:33,0.07,MISS,697840,62,1758,235,24,6448
4:21:38,0.07,MISS,697840,62,1743,235,24,6452
4:21:43,0.07,MISS,697840,62,1686,235,24,6456
4:21:48,0.07,MISS,697840,62,1732,235,24,6460
4:21:54,0.07,MISS,697840,62,1752,235,24,6464
4:21:59,0.07,MISS,698240,62,1722,235,24,6468
4:22:04,0.07,MISS,698240,62,1745,235,24,6472
4:22:09,0.07,MISS,698240,62,1725,235,24,6476
4:22:15,0.07,MISS,698240,62,1755,235,24,6480
4:22:20,0.07,MISS,698240,62,1703,235,24,6484
4:22:25,0.07,MISS,698240,62,1835,235,24,6488
4:22:30,0.07,MISS,698240,62,1670,235,24,6492
4:22:36,0.07,MISS,698240,62,1724,235,24,6496
4:22:41,0.07,MISS,698240,62,1687,235,24,6500
4:22:46,0.07,MISS,698240,62,1680,235,24,6504
4:22:51,0.07,MISS,698240,62,1729,235,24,6508
4:22:56,0.07,MISS,698240,62,1681,235,24,6512
4:23:02,0.07,MISS,698240,62,1728,235,24,6516
4:23:07,0.07,MISS,698240,62,1716,235,24,6520
4:23:12,0.07,MISS,698240,62,1700,235,24,6524
4:23:17,0.07,MISS,698240,62,1723,235,24,6528
4:23:23,0.07,MISS,698640,62,1707,235,24,6532
4:23:28,0.07,MISS,698640,62,1746,235,24,6536
4:23:33,0.07,MISS,698640,62,1746,235,24,6540
4:23:38,0.07,MISS,698640,62.1,1687,235,24,6544
4:23:43,0.07,MISS,698640,62.1,1692,235,24,6548
4:23:49,0.07,MISS,698640,62.1,1714,235,24,6552
4:23:54,0.07,MISS,698640,62.1,1769,235,24,6556
4:23:59,0.07,MISS,698640,62.1,1732,235,24,6560
4:24:04,0.07,MISS,698640,62.1,1782,235,24,6564
4:24:10,0.07,MISS,698640,62.1,1683,235,24,6568
4:24:15,0.07,MISS,698640,62.1,1730,236,24,6572
4:24:20,0.07,MISS,698640,62.1,1698,236,24,6576
4:24:25,0.07,MISS,698640,62.1,1785,236,24,6580
4:24:31,0.07,MISS,698640,62.1,1700,236,24,6584
4:24:36,0.07,MISS,698640,62.1,1729,236,24,6588
4:24:41,0.07,MISS,698640,62.1,1742,236,24,6592
4:24:46,0.07,MISS,699040,62.1,1743,236,24,6596
4:24:51,0.07,MISS,699040,62.1,1710,236,24,6600
4:24:57,0.07,MISS,699040,62.1,1702,236,24,6604
4:25:02,0.07,MISS,699040,62.1,1788,236,24,6608
4:25:07,0.07,MISS,699040,62.1,1743,236,24,6612
4:25:12,0.07,MISS,699040,62.1,1781,236,24,6616
4:25:18,0.07,MISS,699040,62.1,1723,236,24,6620
4:25:23,0.07,MISS,699040,62.1,1782,236,24,6624
4:25:28,0.07,MISS,699040,62.1,1697,236,24,6628
4:25:33,0.07,MISS,699040,62.1,1731,236,24,6632
4:25:39,0.07,MISS,699040,62.1,1751,236,24,6636
4:25:44,0.07,MISS,699040,62.1,1757,236,24,6640
4:25:49,0.07,MISS,699040,62.1,1688,236,24,6644
4:25:54,0.07,MISS,699040,62.2,1756,236,24,6648
4:26:00,0.07,MISS,699040,62.2,1731,236,24,6652
4:26:05,0.07,MISS,699040,62.2,1766,236,24,6656
4:26:10,0.07,MISS,699040,62.2,1741,236,24,6660
4:26:15,0.07,MISS,699040,62.2,1729,236,24,6664
4:26:21,0.07,MISS,699040,62.2,1753,236,24,6668
4:26:26,0.07,MISS,699040,62.2,1713,236,24,6672
4:26:31,0.07,MISS,699040,62.2,1790,236,24,6676
4:26:36,0.07,MISS,699040,62.2,1721,236,24,6680
4:26:42,0.07,MISS,699040,62.2,1710,236,24,6684
4:26:47,0.07,MISS,699040,62.2,1720,236,24,6688
4:26:52,0.07,MISS,699040,62.2,1712,236,24,6692
4:26:57,0.07,MISS,699040,62.2,1779,236,24,6696
4:27:03,0.07,MISS,699040,62.2,1740,236,24,6700
4:27:08,0.07,MISS,699040,62.2,1845,236,24,6704
4:27:13,0.07,MISS,699040,62.2,1693,236,24,6708
4:27:18,0.07,MISS,699040,62.2,1760,236,24,6712
4:27:24,0.07,MISS,699040,62.2,1674,236,24,6716
4:27:29,0.07,MISS,699040,62.2,1748,236,24,6720
4:27:34,0.07,MISS,699840,62.2,1741,236,24,6724
4:27:39,0.07,MISS,699840,62.2,1752,236,24,6728
4:27:44,0.07,MISS,699840,62.2,1682,236,24,6732
4:27:50,0.07,MISS,699840,62.2,1737,236,24,6736
4:27:55,0.07,MISS,699840,62.2,1731,236,24,6740
4:28:00,0.07,MISS,699840,62.2,1725,236,24,6744
4:28:05,0.07,MISS,699840,62.2,1777,236,24,6748
4:28:11,0.07,MISS,699840,62.2,1685,236,24,6752
4:28:16,0.07,MISS,699840,62.2,1758,236,24,6756
4:28:21,0.07,MISS,699840,62.3,1710,236,24,6760
4:28:26,0.07,MISS,699840,62.3,1730,236,24,6764
4:28:32,0.07,MISS,699840,62.3,1687,236,24,6768
4:28:37,0.07,MISS,699840,62.3,1775,236,24,6772
4:28:42,0.07,MISS,699840,62.3,1729,236,24,6776
4:28:47,0.07,MISS,699840,62.3,1744,236,24,6780
4:28:52,0.07,MISS,699840,62.3,1736,236,24,6784
4:28:58,0.07,MISS,700240,62.3,1797,236,24,6788
4:29:03,0.07,MISS,700240,62.3,1713,236,24,6792
4:29:08,0.07,MISS,700240,62.3,1691,236,24,6796
4:29:13,0.07,MISS,700240,62.3,1752,236,24,6800
4:29:19,0.07,MISS,700240,62.3,1716,236,24,6804
4:29:24,0.07,MISS,700240,62.3,1814,236,24,6808
4:29:29,0.07,MISS,700240,62.3,1691,236,24,6812
4:29:34,0.07,MISS,700240,62.3,1790,236,24,6816
4:29:40,0.07,MISS,700240,62.3,1735,236,24,6820
4:29:45,0.07,MISS,700240,62.3,1757,236,24,6824
4:29:50,0.07,MISS,700240,62.3,1719,236,24,6828
4:29:55,0.07,MISS,700240,62.3,1718,236,24,6832
4:30:01,0.07,MISS,700240,62.3,1768,236,24,6836
4:30:06,0.07,MISS,700240,62.3,1736,236,24,6840
4:30:11,0.07,MISS,700240,62.3,1750,236,24,6844
4:30:16,0.07,MISS,700240,62.3,1720,236,24,6848
4:30:22,0.07,MISS,700640,62.3,1770,236,24,6852
4:30:27,0.07,MISS,700640,62.3,1737,236,24,6856
4:30:32,0.07,MISS,700640,62.3,1751,236,24,6860
4:30:37,0.07,MISS,700640,62.3,1701,236,24,6864
4:30:43,0.07,MISS,700640,62.3,1769,236,24,6868
4:30:48,0.07,MISS,700640,62.3,1699,236,24,6872
4:30:53,0.07,MISS,700640,62.4,1786,236,24,6876
4:30:58,0.07,MISS,700640,62.4,1734,236,24,6880
4:31:04,0.07,MISS,700640,62.4,1753,236,24,6884
4:31:09,0.07,MISS,700640,62.4,1688,236,24,6888
4:31:14,0.07,MISS,700640,62.4,1703,236,24,6892
4:31:19,0.07,MISS,700640,62.4,1757,236,24,6896
4:31:25,0.07,MISS,700640,62.4,1727,236,24,6900
4:31:30,0.07,MISS,700640,62.4,1772,236,24,6904
4:31:35,0.07,MISS,700640,62.4,1745,236,24,6908
4:31:40,0.07,MISS,700640,62.4,1721,236,24,6912
4:31:46,0.07,MISS,701040,62.4,1728,236,24,6916
4:31:51,0.07,MISS,701040,62.4,1699,236,24,6920
4:31:56,0.07,MISS,701040,62.4,1704,236,24,6924
4:32:01,0.07,MISS,701040,62.4,1762,236,24,6928
4:32:06,0.07,MISS,701040,62.4,1722,236,24,6932
4:32:12,0.07,MISS,701040,62.4,1716,236,24,6936
4:32:17,0.07,MISS,701040,62.4,1822,236,24,6940
4:32:22,0.07,MISS,701040,62.4,1903,236,24,6944
4:32:28,0.07,MISS,701040,62.4,1722,236,24,6948
4:32:33,0.07,MISS,701040,62.4,1887,236,24,6952
4:32:38,0.07,MISS,701040,62.4,1723,236,24,6956
4:32:43,0.07,MISS,701040,62.4,1690,236,24,6960
4:32:49,0.07,MISS,701040,62.4,1739,236,24,6964
4:32:54,0.07,MISS,701040,62.4,1723,236,24,6968
4:32:59,0.07,MISS,701040,62.4,1761,236,24,6972
4:33:04,0.07,MISS,701040,62.4,1711,236,24,6976
4:33:10,0.07,MISS,701440,62.4,1777,236,24,6980
4:33:15,0.07,MISS,701440,62.4,1708,236,24,6984
4:33:20,0.07,MISS,701440,62.4,1759,236,24,6988
4:33:25,0.07,MISS,701440,62.4,1831,236,25,6992
4:33:31,0.07,MISS,701440,62.5,1710,236,25,6996
4:33:36,0.07,MISS,701440,62.5,1798,236,25,7000
4:33:41,0.07,MISS,701440,62.5,1695,236,25,7004
4:33:46,0.07,MISS,701440,62.5,1750,236,25,7008
4:33:52,0.07,MISS,701440,62.5,1717,236,25,7012
4:33:57,0.07,MISS,701440,62.5,1742,236,25,7016
4:34:02,0.07,MISS,701440,62.5,1737,236,25,7020
4:34:07,0.07,MISS,701440,62.5,1760,236,25,7024
4:34:13,0.07,MISS,701440,62.5,1727,236,25,7028
4:34:18,0.07,MISS,701440,62.5,2062,236,25,7032
4:34:23,0.07,MISS,701440,62.5,1698,236,25,7036
4:34:29,0.07,MISS,701440,62.5,1780,237,25,7040
4:34:34,0.07,MISS,701840,62.5,1757,237,25,7044
4:34:39,0.07,MISS,701840,62.5,1820,237,25,7048
4:34:44,0.07,MISS,701840,62.5,1742,237,25,7052
4:34:50,0.07,MISS,701840,62.5,1755,237,25,7056
4:34:55,0.07,MISS,701840,62.5,1716,237,25,7060
4:35:00,0.07,MISS,701840,62.5,1989,237,25,7064
4:35:06,0.07,MISS,701840,62.5,1753,237,25,7068
4:35:11,0.07,MISS,701840,62.5,1770,237,25,7072
4:35:16,0.07,MISS,701840,62.5,1748,237,25,7076
4:35:21,0.07,MISS,701840,62.5,1750,237,25,7080
4:35:27,0.07,MISS,701840,62.5,1715,237,25,7084
4:35:32,0.07,MISS,701840,62.5,1766,237,25,7088
4:35:37,0.07,MISS,701840,62.5,1736,237,25,7092
4:35:43,0.07,MISS,701840,62.5,1886,237,25,7096
4:35:48,0.07,MISS,701840,62.5,1705,237,25,7100
4:35:53,0.07,MISS,701840,62.5,1738,237,25,7104
4:35:58,0.07,MISS,702240,62.5,1793,237,25,7108
4:36:04,0.07,MISS,702240,62.5,1722,237,25,7112
4:36:09,0.07,MISS,702240,62.5,1741,237,25,7116
4:36:14,0.07,MISS,702240,62.5,1742,237,25,7120
4:36:19,0.07,MISS,702240,62.6,1775,237,25,7124
4:36:25,0.07,MISS,702240,62.6,1739,237,25,7128
4:36:30,0.07,MISS,702240,62.6,1773,237,25,7132
4:36:35,0.07,MISS,702240,62.6,1712,237,25,7136
4:36:40,0.07,MISS,702240,62.6,1703,237,25,7140
4:36:45,0.07,MISS,702240,62.6,1727,237,25,7144
4:36:51,0.07,MISS,702240,62.6,1672,237,25,7148
4:36:56,0.07,MISS,702240,62.6,1745,237,25,7152
4:37:01,0.07,MISS,702240,62.6,1706,237,25,7156
4:37:06,0.07,MISS,702240,62.6,1758,237,25,7160
4:37:12,0.07,MISS,702240,62.6,1689,237,25,7164
4:37:17,0.07,MISS,702240,62.6,1743,237,25,7168
4:37:22,0.07,MISS,702640,62.6,1755,237,25,7172
4:37:27,0.07,MISS,702640,62.6,1755,237,25,7176
4:37:33,0.07,MISS,702640,62.6,1730,237,25,7180
4:37:38,0.07,MISS,702640,62.6,1949,237,25,7184
4:37:43,0.07,MISS,702640,62.6,1671,237,25,7188
4:37:48,0.07,MISS,702640,62.6,1755,237,25,7192
4:37:54,0.07,MISS,702640,62.6,1725,237,25,7196
4:37:59,0.07,MISS,702640,62.6,1740,237,25,7200
4:38:04,0.07,MISS,702640,62.6,1752,237,25,7204
4:38:09,0.07,MISS,702640,62.6,1712,237,25,7208
4:38:15,0.07,MISS,702640,62.6,1721,237,25,7212
4:38:20,0.07,MISS,702640,62.6,1698,237,25,7216
4:38:25,0.07,MISS,702640,62.6,2079,237,25,7220
4:38:31,0.07,MISS,702640,62.6,1688,237,25,7224
4:38:36,0.07,MISS,702640,62.6,1751,237,25,7228
4:38:41,0.07,MISS,702640,62.6,1725,237,25,7232
4:38:46,0.07,MISS,703040,62.6,1757,237,25,7236
4:38:52,0.07,MISS,703040,62.6,1840,237,25,7240
4:38:57,0.07,MISS,703040,62.6,1762,237,25,7244
4:39:02,0.07,MISS,703040,62.6,1726,237,25,7248
4:39:08,0.07,MISS,703040,62.7,2000,237,25,7252
4:39:16,0.07,MISS,703040,62.6,4447,237,25,7256
4:39:21,0.07,MISS,703040,62.6,1752,237,25,7260
4:39:26,0.07,MISS,703040,62.6,1757,237,25,7264
4:39:31,0.07,MISS,703040,62.6,1708,237,25,7268
4:39:37,0.07,MISS,703040,62.6,1722,237,25,7272
4:39:42,0.07,MISS,703040,62.7,1732,237,25,7276
4:39:47,0.07,MISS,703040,62.7,1701,237,25,7280
4:39:52,0.07,MISS,703040,62.7,1766,237,25,7284
4:39:57,0.07,MISS,703040,62.7,1684,237,25,7288
4:40:03,0.07,MISS,703040,62.7,1804,237,25,7292
4:40:08,0.07,MISS,703040,62.7,1710,237,25,7296
4:40:13,0.07,MISS,703440,62.7,1719,237,25,7300
4:40:18,0.07,MISS,703440,62.7,1731,237,25,7304
4:40:24,0.07,MISS,703440,62.7,1747,237,25,7308
4:40:29,0.07,MISS,703440,62.7,1741,237,25,7312
4:40:34,0.07,MISS,703440,62.7,1739,237,25,7316
4:40:39,0.07,MISS,703440,62.7,1749,237,25,7320
4:40:45,0.07,MISS,703440,62.7,1724,237,25,7324
4:40:50,0.07,MISS,703440,62.7,1777,237,25,7328
4:40:55,0.07,MISS,703440,62.7,1689,237,25,7332
4:41:00,0.07,MISS,703440,62.7,1717,237,25,7336
4:41:06,0.07,MISS,703440,62.7,1703,237,25,7340
4:41:11,0.07,MISS,703440,62.7,1679,237,25,7344
4:41:16,0.07,MISS,703440,62.7,1997,237,25,7348
4:41:22,0.07,MISS,703440,62.7,1883,237,25,7352
4:41:27,0.07,MISS,703440,62.7,1683,237,25,7356
4:41:32,0.07,MISS,703440,62.7,1761,237,25,7360
4:41:37,0.07,MISS,703840,62.7,1710,237,25,7364
4:41:43,0.07,MISS,703840,62.7,1776,237,25,7368
4:41:48,0.07,MISS,703840,62.7,1843,237,25,7372
4:41:53,0.07,MISS,703840,62.7,1747,237,25,7376
4:41:58,0.07,MISS,703840,62.7,1743,237,25,7380
4:42:04,0.07,MISS,703840,62.7,1748,237,25,7384
4:42:09,0.07,MISS,703840,62.7,1921,237,25,7388
4:42:14,0.07,MISS,703840,62.7,1721,237,25,7392
4:42:20,0.07,MISS,703840,62.7,1710,237,25,7396
4:42:25,0.07,MISS,703840,62.7,1911,237,25,7400
4:42:31,0.07,MISS,703840,62.7,2153,237,25,7404
4:42:36,0.07,MISS,703840,62.7,1728,237,25,7408
4:42:42,0.07,MISS,703840,62.7,2208,237,25,7412
4:42:47,0.07,MISS,703840,62.8,1676,237,25,7416
