Time,Cache Disk/mb,Cache Memory/kb,Hit/miss,Response Time/ns,Ingestion Rate/s,File_name,Data_time/s,Disk Usage/MB,CPU Utilization,Squid Memory/KB,Total Time/s
2:03:11,30,8112,MISS,119027635,7,2020110915:46:55.html,11817,240,0.18,716960,9250
2:04:12,30,8112,HIT,142305550,5,2020110916:04:51.html,11878,240,0.19,716960,9311
2:05:14,30,8112,MISS,234761883,7,2020110916:23:12.html,11940,240,0.19,716960,9373
2:06:20,30,8112,MISS,145260615,6,2020110913:49:50.html,12006,240,0.19,716960,9439
2:07:35,30,8112,HIT,169707476,7,2020110914:10:01.html,12081,240,0.19,716960,9514
2:08:37,30,8112,HIT,111224652,7,2020110914:28:02.html,12143,240,0.19,716960,9576
2:09:38,30,8108,HIT,121462652,6,2020110914:45:58.html,12204,240,0.19,716960,9637
2:10:39,30,8112,HIT,113765969,6,2020110915:03:29.html,12265,240,0.19,716960,9698
2:11:46,30,8112,HIT,111109651,7,2020110912:19:17.html,12332,240,0.19,716960,9765
18:51:44,17,452,HIT,188186805,3,2021022111:50:33.html,1,221,0.18,660528,1
18:52:12,17,648,MISS,188343272,3,2021022111:54:43.html,29,221,0.19,661584,29
18:52:40,17,840,HIT,161252448,4,2021022111:58:48.html,57,221,0.2,662640,57
18:53:07,17,1032,MISS,201072481,3,2021021819:37:46.html,84,222,0.2,663696,84
18:53:33,17,1224,HIT,151053100,4,2021021819:41:36.html,110,222,0.21,664752,110
18:54:01,17,1424,MISS,180347927,4,2021021819:45:46.html,138,222,0.21,666864,138
18:54:29,17,1628,HIT,172869645,4,2021021819:49:56.html,166,222,0.22,667920,166
18:54:57,17,1840,HIT,139680196,4,2021021819:54:11.html,194,222,0.22,668976,194
18:55:28,17,2064,HIT,156638803,4,2021021819:58:57.html,225,222,0.22,670032,225
18:55:58,17,2280,MISS,155773088,4,2021021820:03:27.html,255,222,0.23,671408,255
18:56:29,17,2512,MISS,238088414,3,2021021820:08:12.html,286,222,0.23,673504,286
18:57:00,17,2732,HIT,152940291,3,2021021820:12:52.html,317,222,0.23,674560,317
18:57:30,17,2960,MISS,169841227,4,2021021820:17:28.html,347,222,0.23,675616,347
18:58:02,17,3188,MISS,179574619,4,2021021820:22:18.html,379,222,0.24,677728,379
18:58:34,17,3420,MISS,165074991,4,2021021820:27:09.html,411,222,0.24,678784,411
18:59:04,17,3640,MISS,151663088,4,2021021820:31:45.html,441,222,0.24,679840,441
18:59:35,17,3868,HIT,144838509,3,2021021820:36:42.html,472,222,0.24,681952,472
19:00:06,18,4104,MISS,191554192,4,2021021820:41:28.html,503,223,0.24,683008,503
19:00:39,18,4340,MISS,213838909,3,2021021820:46:37.html,536,223,0.24,684064,536
19:01:11,18,4576,MISS,155509781,4,2021021820:51:27.html,568,223,0.25,686176,568
19:01:43,18,4816,MISS,158703722,3,2021021820:56:23.html,600,223,0.25,687232,600
19:02:16,18,5052,HIT,155198446,4,2021021902:01:18.html,633,223,0.25,689344,633
19:02:49,18,5284,HIT,184899178,3,2021021902:06:18.html,666,223,0.25,690400,666
19:03:21,18,5512,HIT,134752696,4,2021021902:11:08.html,698,223,0.25,691888,698
19:03:53,18,5748,HIT,153423782,3,2021021902:15:58.html,730,223,0.25,693600,730
19:04:26,18,6000,MISS,232238932,3,2021021902:20:59.html,763,223,0.25,694576,763
19:05:01,18,6252,HIT,150759380,3,2021021902:26:14.html,798,223,0.25,696672,798
19:05:35,18,6488,HIT,149855159,3,2021021902:31:09.html,832,223,0.25,697728,832
19:06:09,18,6736,MISS,199324708,3,2021021902:36:24.html,866,223,0.26,699840,866
19:06:43,18,6988,MISS,156017116,4,2021021902:41:35.html,900,223,0.26,700896,900
19:07:19,18,7248,MISS,145427822,4,2021021902:47:00.html,936,224,0.26,703008,936
19:07:53,18,7496,HIT,157743156,4,2021021902:52:10.html,970,224,0.26,704064,970
19:08:27,19,7740,HIT,209181036,3,2021021902:57:20.html,1004,224,0.26,706176,1004
19:09:00,19,7980,MISS,198122282,3,2021021903:02:26.html,1037,224,0.26,707232,1037
19:09:33,19,8112,MISS,137176214,4,2021021903:07:26.html,1070,224,0.26,708288,1070
19:10:07,19,8108,HIT,204765777,3,2021021903:12:41.html,1104,224,0.26,708288,1104
19:10:42,19,8112,HIT,184060136,3,2021021903:18:01.html,1139,224,0.26,708288,1139
19:11:19,19,8112,MISS,169910014,4,2021021812:11:58.html,1176,224,0.26,708288,1176
19:11:56,19,8112,MISS,191414747,4,2021021812:17:39.html,1213,224,0.26,708288,1213
19:12:35,19,8108,HIT,169351969,4,2021021812:23:29.html,1252,224,0.26,708288,1252
19:13:12,19,8112,HIT,139980772,4,2021021812:29:10.html,1289,224,0.26,708288,1289
19:13:52,19,8112,MISS,165517844,4,2021021812:35:20.html,1329,225,0.26,708288,1329
19:14:33,19,8108,MISS,163784344,4,2021021812:41:31.html,1370,225,0.26,709344,1370
19:15:15,19,8108,MISS,264720785,3,2021021812:47:56.html,1412,225,0.26,709344,1412
19:16:00,19,8108,MISS,213147003,3,2021021812:54:47.html,1457,225,0.26,709344,1457
19:16:46,19,8112,MISS,173898147,4,2021021813:01:32.html,1503,225,0.27,709344,1503
19:17:31,20,8112,MISS,217403120,3,2021021813:08:28.html,1548,225,0.27,709344,1548
19:18:15,20,8108,MISS,181873433,4,2021021813:15:08.html,1592,225,0.27,709344,1592
19:19:00,20,8108,HIT,160813424,4,2021021813:21:54.html,1637,225,0.27,709344,1637
19:19:45,20,8108,HIT,157226991,4,2021021813:28:40.html,1682,225,0.27,709344,1682
19:20:31,20,8108,MISS,189781120,4,2021022108:15:24.html,1728,225,0.27,709344,1728
19:21:17,20,8108,HIT,154125810,4,2021022108:22:20.html,1774,226,0.27,709344,1774
19:22:05,20,8112,MISS,222843290,3,2021022108:29:30.html,1822,226,0.27,709344,1822
19:22:54,20,8112,MISS,216216879,3,2021022108:36:51.html,1871,226,0.27,709344,1871
19:23:41,20,8108,HIT,167307873,4,2021022108:43:56.html,1918,226,0.27,709344,1918
19:24:28,20,8108,HIT,156734963,4,2021022108:51:02.html,1965,226,0.27,710368,1965
19:25:15,20,8108,HIT,157412912,3,2021022108:58:12.html,2012,226,0.27,710368,2012
19:26:04,21,8108,MISS,176221867,4,2021022109:05:42.html,2061,226,0.27,710368,2061
19:26:50,21,8108,HIT,174762388,3,2021022109:12:38.html,2107,226,0.27,710368,2107
19:27:39,21,8108,MISS,204332925,4,2021022109:20:03.html,2156,226,0.27,710368,2156
19:28:25,21,8112,MISS,159067860,4,2021022109:26:58.html,2202,227,0.27,710368,2202
19:29:08,21,8108,MISS,191380377,3,2021022109:33:39.html,2245,227,0.27,710368,2245
19:29:50,21,8112,HIT,144340167,4,2021021723:03:20.html,2287,227,0.27,710368,2287
19:30:32,21,8112,HIT,190592856,3,2021021723:09:45.html,2329,227,0.28,710368,2329
19:31:15,21,8108,MISS,169165805,4,2021021723:16:21.html,2372,227,0.28,710368,2372
19:31:58,21,8112,MISS,153251407,4,2021021723:22:51.html,2415,227,0.28,710368,2415
19:32:42,21,8108,HIT,162212024,3,2021021723:29:11.html,2459,227,0.28,710368,2459
19:33:25,21,8112,HIT,172288796,3,2021021723:35:36.html,2502,227,0.28,710368,2502
19:34:06,21,8112,HIT,203008261,4,2021021723:41:37.html,2543,227,0.28,710368,2543
19:34:49,22,8112,MISS,178013000,4,2021021723:48:02.html,2586,227,0.28,710368,2586
19:35:30,22,8112,HIT,171217242,4,2021021723:54:12.html,2627,228,0.28,710368,2627
19:36:13,22,8112,HIT,146674887,4,2021021800:00:38.html,2670,228,0.28,710368,2670
19:36:55,22,8112,HIT,182848307,4,2021021800:06:53.html,2712,228,0.28,711424,2712
19:37:37,22,8112,MISS,243033959,3,2021021800:13:13.html,2754,228,0.28,711424,2754
19:38:19,22,8112,HIT,165460102,4,2021021800:19:24.html,2796,228,0.28,711424,2796
19:39:01,22,8108,MISS,234183552,3,2021021803:15:34.html,2838,228,0.28,711424,2838
19:39:44,22,8108,MISS,254733741,3,2021021803:22:04.html,2881,228,0.28,711424,2881
19:40:26,22,8112,MISS,170595067,4,2021021803:28:29.html,2923,228,0.28,711424,2923
19:41:07,22,8108,HIT,160986556,4,2021021803:34:40.html,2964,228,0.28,711424,2964
19:41:49,22,8108,HIT,153728546,3,2021021803:41:10.html,3006,228,0.28,711424,3006
19:42:32,22,8112,MISS,154357144,4,2021021803:47:50.html,3049,229,0.28,711424,3049
19:43:16,22,8108,HIT,222695615,4,2021021803:54:20.html,3093,229,0.28,711424,3093
19:43:59,23,8108,MISS,200301868,3,2021021804:00:51.html,3136,229,0.28,711424,3136
19:44:42,23,8112,HIT,187521754,3,2021021804:07:21.html,3179,229,0.28,711424,3179
19:45:26,23,8112,HIT,190486892,4,2021021804:13:56.html,3223,229,0.28,711424,3223
19:46:09,23,8112,HIT,153908767,4,2021021804:20:32.html,3266,229,0.28,711424,3266
19:46:52,23,8108,MISS,160678925,4,2021021804:27:07.html,3309,229,0.28,711424,3309
19:47:37,23,8112,MISS,189749199,4,2021021804:33:57.html,3354,229,0.28,711424,3354
19:48:23,23,8108,HIT,176161971,4,2021021821:33:27.html,3400,229,0.28,712480,3400
19:49:09,23,8112,HIT,228295362,3,2021021821:40:32.html,3446,230,0.28,712480,3446
19:49:53,23,8112,MISS,177702357,4,2021021821:47:23.html,3490,230,0.28,712480,3490
19:50:39,23,8108,MISS,254340057,3,2021021821:54:28.html,3536,230,0.28,712480,3536
19:51:23,23,8108,HIT,158405512,3,2021021822:01:08.html,3580,230,0.28,712480,3580
19:52:08,23,8108,HIT,149367524,4,2021021822:07:59.html,3625,230,0.28,712480,3625
19:52:55,24,8108,MISS,166659517,4,2021021822:15:14.html,3672,230,0.28,712480,3672
19:53:43,24,8108,MISS,172552847,3,2021021822:22:35.html,3720,230,0.28,712480,3720
19:54:30,24,8108,HIT,189273925,3,2021021822:29:45.html,3767,230,0.28,712480,3767
19:55:16,24,8112,HIT,139034783,4,2021021822:36:40.html,3813,230,0.28,712480,3813
19:56:02,24,8112,MISS,205073093,3,2021021822:43:46.html,3859,231,0.28,712480,3859
19:56:50,24,8108,HIT,152125333,4,2021021822:51:06.html,3907,231,0.28,712480,3907
19:57:37,24,8108,HIT,155429368,3,2021021813:57:29.html,3954,231,0.28,712480,3954
19:58:26,24,8108,MISS,162895035,4,2021021814:04:59.html,4003,231,0.28,712480,4003
19:59:16,24,8108,HIT,144947321,4,2021021814:12:39.html,4053,231,0.28,712480,4053
20:00:04,24,8108,MISS,162409690,4,2021021814:20:05.html,4101,231,0.28,712480,4101
20:00:52,24,8112,MISS,268286921,3,2021021814:27:25.html,4149,231,0.28,713536,4149
20:01:39,25,8108,MISS,173737380,4,2021021814:34:26.html,4196,231,0.28,713536,4196
20:02:27,25,8112,HIT,148769743,4,2021021814:41:41.html,4244,231,0.28,713536,4244
20:03:16,25,8112,HIT,154617608,3,2021021814:49:11.html,4293,232,0.28,713536,4293
20:04:07,25,8108,HIT,152878703,3,2021021814:57:02.html,4344,232,0.28,713536,4344
20:04:56,25,8112,HIT,144761389,4,2021021815:04:27.html,4393,232,0.28,713536,4393
20:05:47,25,8112,MISS,157891343,4,2021021815:12:18.html,4444,232,0.28,713536,4444
20:06:37,25,8108,HIT,140857831,4,2021021909:44:15.html,4494,232,0.28,713536,4494
20:07:28,25,8108,MISS,190065942,3,2021021909:52:01.html,4545,232,0.28,713536,4545
20:08:19,25,8112,MISS,195202045,4,2021021909:59:48.html,4596,232,0.28,713536,4596
20:09:16,25,8112,MISS,162753703,4,2021021910:08:34.html,4653,232,0.28,713536,4653
20:10:13,26,8112,MISS,169293992,4,2021021910:17:22.html,4710,233,0.28,713536,4710
20:11:16,26,8112,HIT,161649809,4,2021021910:27:06.html,4773,233,0.28,713536,4773
20:12:10,26,8112,HIT,161335920,3,2021021910:35:29.html,4827,233,0.28,713536,4827
20:13:03,26,8108,MISS,197599763,3,2021021910:43:40.html,4880,233,0.28,714592,4880
20:13:56,26,8112,HIT,146556894,4,2021021910:51:43.html,4933,233,0.28,714592,4933
20:14:51,26,8112,HIT,161686379,3,2021021911:00:10.html,4988,233,0.28,714592,4988
20:15:47,26,8112,MISS,238086073,3,2021022022:31:02.html,5044,233,0.28,714592,5044
20:16:39,26,8108,MISS,198264238,4,2021022022:39:04.html,5096,233,0.28,714592,5096
20:17:32,26,8112,MISS,160499068,4,2021022022:47:10.html,5149,234,0.28,714592,5149
20:18:25,27,8112,MISS,181996162,4,2021022022:55:22.html,5202,234,0.28,714592,5202
20:19:25,27,8112,MISS,213587852,3,2021022023:04:33.html,5262,234,0.28,714592,5262
20:20:22,27,8108,MISS,152040899,4,2021022023:13:19.html,5319,234,0.28,714592,5319
20:21:18,27,8112,MISS,179453143,4,2021022023:21:54.html,5375,234,0.28,714592,5375
20:22:14,27,8108,MISS,170953136,4,2021022023:30:25.html,5431,234,0.28,714592,5431
20:23:11,27,8108,MISS,173507261,4,2021022023:39:10.html,5488,234,0.28,714592,5488
20:24:06,27,8108,MISS,184537516,3,2021022023:47:30.html,5543,235,0.28,714592,5543
20:24:59,27,8112,MISS,207733293,3,2021022100:03:34.html,5596,235,0.28,715648,5596
20:25:54,27,8108,HIT,143188204,4,2021022100:11:50.html,5651,235,0.28,715648,5651
20:26:48,27,8112,MISS,185367459,4,2021022100:20:05.html,5705,235,0.28,715648,5705
20:27:45,28,8112,HIT,149123217,4,2021022100:28:46.html,5762,235,0.28,715648,5762
20:28:41,28,8108,MISS,218777960,4,2021022100:37:21.html,5818,235,0.28,715648,5818
20:29:38,28,8112,HIT,138518526,4,2021022100:46:01.html,5875,235,0.28,715648,5875
20:30:35,28,8112,HIT,156255629,4,2021022100:54:47.html,5932,235,0.28,715648,5932
20:31:31,28,8108,MISS,216452407,4,2021022101:03:22.html,5988,236,0.28,715648,5988
20:32:27,28,8112,MISS,159602572,4,2021022101:11:58.html,6044,236,0.28,715648,6044
20:33:21,28,8108,HIT,137531221,4,2020122719:10:39.html,6098,236,0.28,715648,6098
20:34:15,28,8108,HIT,135033790,4,2020122719:18:54.html,6152,236,0.28,715648,6152
20:35:10,28,8108,HIT,146825399,4,2020122719:27:20.html,6207,236,0.28,715648,6207
20:36:07,29,8112,MISS,177407984,3,2020122719:36:05.html,6264,236,0.28,715648,6264
20:37:12,29,8108,MISS,170814130,3,2020122719:46:06.html,6329,236,0.28,716704,6329
20:38:10,29,8112,MISS,176555220,3,2020122719:54:51.html,6387,236,0.28,716704,6387
20:39:11,29,8108,HIT,151864315,4,2020122720:04:12.html,6448,237,0.28,716704,6448
20:40:13,29,8108,HIT,151545102,4,2020122720:13:42.html,6510,237,0.28,716704,6510
20:41:13,29,8112,HIT,139812350,4,2020122720:22:58.html,6570,237,0.28,716704,6570
20:42:12,29,8112,HIT,157130591,4,2020122720:31:58.html,6629,237,0.28,716704,6629
20:43:08,29,8112,MISS,151447921,4,2020122722:46:13.html,6685,237,0.28,716704,6685
20:44:08,29,8108,MISS,193686284,3,2020122722:55:24.html,6745,237,0.28,716704,6745
20:45:07,29,8108,HIT,157108203,4,2020122723:04:14.html,6804,237,0.28,716704,6804
20:46:09,29,8108,MISS,221899134,3,2020122723:13:44.html,6866,237,0.28,716704,6866
20:47:09,29,8108,HIT,188244405,3,2020122723:22:55.html,6926,237,0.28,716704,6926
20:48:08,29,8108,HIT,162559217,4,2020122723:31:55.html,6985,237,0.28,716704,6985
20:49:09,29,8108,MISS,218321029,3,2020122723:41:21.html,7046,237,0.28,716704,7046
20:50:09,29,8112,HIT,194763027,4,2020122723:50:26.html,7106,237,0.28,716704,7106
20:51:11,29,8112,HIT,161887188,3,2020122723:59:57.html,7168,237,0.28,716704,7168
20:52:08,29,8112,HIT,210235135,3,2020122808:18:04.html,7225,237,0.28,716704,7225
20:53:06,29,8112,MISS,171240315,4,2020122808:26:55.html,7283,237,0.28,716704,7283
20:54:06,29,8108,MISS,210812691,3,2020122808:36:05.html,7343,237,0.28,716704,7343
20:55:04,29,8108,HIT,157877746,4,2020122808:44:51.html,7401,237,0.28,716704,7401
20:56:08,29,8112,MISS,172725232,4,2020122808:53:56.html,7465,237,0.28,716704,7465
20:57:10,29,8108,HIT,231705453,3,2020122809:02:47.html,7527,237,0.28,716704,7527
20:58:11,29,8112,MISS,218000907,3,2020122809:11:38.html,7588,237,0.28,716704,7588
20:59:11,29,8112,MISS,169843328,3,2020122809:20:13.html,7648,237,0.28,716704,7648
21:00:13,29,8108,MISS,215543022,3,2020122809:29:04.html,7710,237,0.28,716704,7710
21:01:14,29,8108,HIT,151944064,3,2020122810:10:17.html,7771,237,0.28,716704,7771
21:02:16,29,8108,MISS,172060459,4,2020122810:19:18.html,7833,238,0.28,716704,7833
21:03:17,29,8112,MISS,183456838,4,2020122810:28:24.html,7894,238,0.28,716704,7894
21:04:17,29,8108,MISS,210407454,4,2020122810:37:14.html,7954,238,0.29,716704,7954
21:05:13,29,8108,MISS,190107121,3,2020122810:45:40.html,8010,238,0.29,716704,8010
21:06:14,29,8108,HIT,174526381,4,2020122810:54:36.html,8071,238,0.29,716704,8071
21:07:15,29,8112,MISS,172212709,4,2020122811:03:46.html,8132,238,0.29,716704,8132
21:08:16,29,8108,MISS,210018933,3,2020122811:12:58.html,8193,238,0.29,716704,8193
21:09:14,29,8108,HIT,194357109,3,2020122811:21:43.html,8251,238,0.29,716704,8251
21:10:11,29,8108,MISS,147802831,4,2020122811:30:29.html,8308,238,0.29,716704,8308
21:11:09,29,8112,MISS,192294718,4,2020122811:45:22.html,8366,238,0.29,716704,8366
21:12:11,29,8104,HIT,145032014,4,2020122811:54:43.html,8428,238,0.29,716704,8428
21:13:10,29,8104,MISS,181769968,3,2020122812:03:58.html,8487,238,0.29,716704,8487
21:14:10,29,8112,MISS,169490069,3,2020122812:13:29.html,8547,238,0.29,716704,8547
21:15:09,29,8104,MISS,143611970,4,2020122812:22:25.html,8606,238,0.29,716704,8606
21:16:10,29,8112,MISS,164920172,4,2020122812:32:01.html,8667,238,0.29,716704,8667
21:17:13,29,8112,HIT,204938859,3,2020122812:41:21.html,8730,238,0.29,716704,8730
21:18:16,29,8112,MISS,165631517,4,2020122812:50:52.html,8793,238,0.29,716704,8793
21:19:16,29,8112,HIT,158262300,4,2020122813:00:02.html,8853,238,0.29,716704,8853
21:20:15,29,8108,HIT,194865623,4,2020122800:15:07.html,8912,238,0.29,716704,8912
21:21:12,29,8108,HIT,181461028,3,2020122800:23:48.html,8969,238,0.29,716704,8969
21:22:13,29,8108,MISS,203131994,4,2020122800:33:08.html,9030,238,0.29,716704,9030
21:23:13,29,8112,HIT,128395340,4,2020122800:42:09.html,9090,238,0.29,716704,9090
21:24:11,29,8108,MISS,149679540,4,2020122800:51:04.html,9148,238,0.29,716704,9148
21:25:11,29,8112,MISS,161483438,4,2020122801:00:15.html,9208,238,0.29,716704,9208
21:26:11,29,8108,MISS,151048046,4,2020122801:09:25.html,9268,238,0.29,716704,9268
21:27:11,29,8108,MISS,174963213,4,2020122801:18:36.html,9328,239,0.29,716704,9328
21:28:13,29,8108,HIT,176053801,4,2020122801:28:06.html,9390,239,0.29,716704,9390
21:29:15,29,8112,HIT,171084724,3,2020122808:19:29.html,9452,239,0.28,716704,9452
21:30:18,29,8112,HIT,185935647,3,2020122808:29:20.html,9515,239,0.28,716704,9515
21:31:18,29,8108,HIT,160224481,3,2020122808:38:40.html,9575,239,0.28,716704,9575
21:32:19,29,8104,HIT,201783823,4,2020122808:48:16.html,9636,239,0.28,716704,9636
21:33:15,29,8112,HIT,150428336,4,2020122808:57:02.html,9692,239,0.28,716704,9692
21:34:12,29,8112,HIT,164152227,3,2020122809:06:02.html,9749,239,0.28,716704,9749
21:35:10,29,8108,HIT,181200220,4,2020122809:15:08.html,9807,239,0.28,716704,9807
21:36:09,29,8108,HIT,204383584,4,2020122809:24:28.html,9866,239,0.28,716704,9866
21:37:11,29,8112,HIT,178833129,4,2020122809:34:09.html,9928,239,0.28,716704,9928
21:38:12,29,8112,MISS,194039346,4,2020110516:17:30.html,9989,239,0.28,716704,9989
21:39:10,29,8112,MISS,243935434,3,2020110516:26:25.html,10047,239,0.28,716704,10047
21:40:08,29,8108,MISS,265095914,3,2020110516:35:21.html,10105,239,0.28,716704,10105
21:41:07,29,8112,MISS,218262203,3,2020110516:44:26.html,10164,239,0.28,716704,10164
21:42:05,29,8108,MISS,147121054,4,2020110516:53:27.html,10222,239,0.28,716704,10222
21:43:06,29,8108,MISS,199661496,4,2020110517:02:47.html,10283,239,0.28,716704,10283
21:44:08,29,8108,MISS,164640031,4,2020110517:12:23.html,10345,239,0.28,716704,10345
21:45:10,29,8108,HIT,190835639,3,2020110517:21:53.html,10407,239,0.28,716704,10407
21:46:12,29,8112,MISS,192599458,4,2020110517:31:24.html,10469,239,0.28,716704,10469
21:47:12,29,8108,HIT,155872158,4,2020110916:50:13.html,10529,239,0.28,716704,10529
21:48:14,29,8108,MISS,170744524,4,2020110916:59:48.html,10591,239,0.28,716704,10591
21:49:16,29,8108,MISS,205229989,4,2020110917:09:19.html,10653,239,0.28,716704,10653
21:50:15,30,8112,MISS,166203120,4,2020110917:18:24.html,10712,239,0.28,716704,10712
21:51:15,30,8108,MISS,142712987,4,2020110917:27:40.html,10772,239,0.28,716704,10772
21:52:12,30,8108,MISS,166471373,4,2020110917:36:30.html,10829,239,0.28,716704,10829
21:53:09,30,8104,MISS,169771364,4,2020110917:45:16.html,10886,240,0.28,716704,10886
21:54:07,30,8108,HIT,139303179,4,2020110917:54:11.html,10944,240,0.28,716704,10944
21:55:04,30,8112,HIT,185688191,4,2020110918:02:52.html,11001,240,0.28,716704,11001
21:56:00,30,8112,HIT,271185313,3,2020110915:20:59.html,11057,240,0.28,716704,11057
21:56:55,30,8108,MISS,183332416,3,2020110915:29:34.html,11112,240,0.28,716704,11112
21:57:48,30,8108,MISS,177181290,4,2020110915:37:40.html,11165,240,0.28,716704,11165
21:58:41,30,8112,MISS,169998204,4,2020110915:45:50.html,11218,240,0.28,716704,11218
21:59:36,30,8108,MISS,188190324,3,2020110915:54:16.html,11273,240,0.28,716704,11273
22:00:31,30,8108,MISS,168553503,4,2020110916:02:41.html,11328,240,0.28,716704,11328
22:01:28,30,8108,HIT,151434729,4,2020110916:11:16.html,11385,240,0.28,716704,11385
22:01:57,30,8112,MISS,202542701,4,2020110916:15:42.html,11414,240,0.28,716704,11414
22:02:53,30,8108,HIT,162301897,3,2020110916:24:17.html,11470,240,0.28,716704,11470
22:03:49,30,8112,HIT,193538778,4,2020110916:32:47.html,11526,240,0.28,716704,11526
22:04:46,30,8108,HIT,192814729,3,2020110913:50:10.html,11583,240,0.28,716704,11583
22:05:42,30,8108,HIT,182133077,3,2020110913:58:35.html,11639,240,0.28,716704,11639
22:06:39,30,8108,MISS,209257129,4,2020110914:07:16.html,11696,240,0.28,716704,11696
22:07:38,30,8112,MISS,165806697,4,2020110914:16:11.html,11755,240,0.28,716704,11755
22:08:35,30,8108,HIT,152111321,3,2020110914:24:57.html,11812,240,0.28,716704,11812
22:09:37,30,8108,MISS,212118211,3,2020110914:34:27.html,11874,240,0.28,716704,11874
22:10:38,30,8112,HIT,160528884,4,2020110914:43:43.html,11935,240,0.28,716704,11935
22:11:37,30,8108,MISS,142241425,4,2020110914:52:43.html,11994,240,0.28,716704,11994
22:12:33,30,8112,MISS,191212072,4,2020110915:01:18.html,12050,240,0.28,716704,12050
22:13:31,30,8108,HIT,131169997,4,2020110915:09:59.html,12108,240,0.28,716704,12108
22:14:28,30,8108,HIT,161702821,4,2020110912:15:12.html,12165,240,0.28,716704,12165
22:15:28,30,8108,HIT,141281388,4,2020110912:24:23.html,12225,240,0.28,716704,12225
22:16:26,30,8112,MISS,163406019,3,2020110912:33:23.html,12283,241,0.28,716704,12283
22:17:23,30,8108,MISS,160528878,3,2020110912:42:09.html,12340,241,0.28,716704,12340
22:18:19,30,8112,MISS,198341806,3,2020110912:50:44.html,12396,241,0.28,716704,12396
22:19:14,30,8108,HIT,169188055,4,2020110912:59:10.html,12451,241,0.28,716704,12451
22:20:10,30,8108,MISS,168796422,3,2020110913:07:45.html,12507,241,0.28,716704,12507
22:21:05,30,8108,MISS,220250776,3,2020110913:16:10.html,12562,241,0.28,716704,12562
22:22:02,30,8108,MISS,205098739,4,2020110913:24:56.html,12619,241,0.28,716704,12619
22:22:58,30,8112,HIT,150981457,4,2020110910:05:26.html,12675,241,0.28,716704,12675
22:23:56,30,8108,HIT,179586473,4,2020110910:14:16.html,12733,241,0.28,716704,12733
22:24:53,30,8112,MISS,159083082,3,2020110910:23:02.html,12790,241,0.28,716704,12790
22:25:50,30,8108,MISS,180211306,4,2020110910:31:42.html,12847,241,0.28,716704,12847
22:26:45,30,8108,HIT,169897584,4,2020110910:40:03.html,12902,241,0.28,716704,12902
22:27:40,30,8112,MISS,187404875,4,2020110910:48:28.html,12957,241,0.28,716704,12957
22:28:34,30,8112,MISS,174132641,4,2020110910:56:43.html,13011,241,0.28,716704,13011
22:29:30,30,8108,HIT,230565232,3,2020110911:05:14.html,13067,241,0.28,716704,13067
22:30:28,30,8108,HIT,149863204,4,2020110911:14:09.html,13125,241,0.28,716704,13125
22:31:28,30,8112,HIT,166892986,3,2020110821:36:17.html,13185,241,0.28,716704,13185
22:32:29,30,8112,MISS,181946429,3,2020110821:45:42.html,13246,241,0.28,716704,13246
22:33:24,30,8104,HIT,176360889,3,2020110821:54:03.html,13301,241,0.28,716704,13301
22:34:24,30,8108,MISS,189409660,3,2020110822:03:23.html,13361,241,0.28,716704,13361
22:35:23,30,8108,HIT,194633880,3,2020110822:12:28.html,13420,241,0.28,716704,13420
22:36:21,30,8108,MISS,159023636,4,2020110822:21:29.html,13478,241,0.28,716704,13478
22:37:17,30,8112,HIT,157300559,3,2020110822:30:04.html,13534,241,0.28,716704,13534
22:38:13,30,8108,MISS,194785829,3,2020110822:38:45.html,13590,241,0.28,716704,13590
22:39:09,30,8112,MISS,163963398,3,2020110822:47:20.html,13646,242,0.28,716704,13646
22:40:06,30,7780,HIT,180624725,3,2020110822:56:01.html,13703,242,0.28,717760,13703
