File Time Hit_Miss  Response_Time/ns
2021021813:02:22.html 19:16:51 HIT 156118810
2021021813:02:27.html 19:16:52 MISS 165821989
2021021813:02:27.html 19:16:52 HIT 174463497
2021021813:02:32.html 19:16:52 MISS 182115733
2021021813:02:32.html 19:16:52 HIT 163882560
2021021813:02:37.html 19:16:53 MISS 197888979
2021021813:02:37.html 19:16:53 HIT 155126323
2021021813:02:42.html 19:16:53 MISS 158407534
2021021813:02:42.html 19:16:53 HIT 140685906
2021021813:02:47.html 19:16:54 MISS 222095385
2021021813:02:47.html 19:16:54 HIT 142741156
2021021813:02:52.html 19:16:54 MISS 155728162
2021021813:02:52.html 19:16:55 HIT 147533093
2021021813:02:57.html 19:16:55 MISS 194879784
2021021813:02:57.html 19:16:55 HIT 155266529
2021021813:03:02.html 19:16:55 MISS 207166606
2021021813:03:02.html 19:16:56 HIT 153790432
2021021813:03:07.html 19:16:56 MISS 184919036
2021021813:03:07.html 19:16:56 HIT 151056752
2021021813:03:12.html 19:16:57 MISS 155745115
2021021813:03:12.html 19:16:57 HIT 169178861
2021021813:03:17.html 19:16:57 MISS 170756029
2021021813:03:17.html 19:16:57 HIT 161093021
2021021813:03:22.html 19:16:58 MISS 189658077
2021021813:03:22.html 19:16:58 HIT 161399344
2021021813:03:27.html 19:16:58 MISS 165941528
2021021813:03:27.html 19:16:58 HIT 143449189
2021021813:03:32.html 19:16:59 MISS 202069436
2021021813:03:32.html 19:16:59 HIT 154137211
2021021813:03:37.html 19:16:59 MISS 167825403
2021021813:03:37.html 19:17:00 HIT 146914616
2021021813:03:42.html 19:17:00 MISS 269175477
2021021813:03:42.html 19:17:00 HIT 149394625
2021021813:03:47.html 19:17:00 MISS 152978096
2021021813:03:47.html 19:17:01 HIT 161522876
2021021813:03:52.html 19:17:01 MISS 156946045
2021021813:03:52.html 19:17:01 HIT 160610320
2021021813:03:57.html 19:17:01 MISS 174003986
2021021813:03:57.html 19:17:02 HIT 176112887
2021021813:04:02.html 19:17:02 MISS 156846404
2021021813:04:02.html 19:17:02 HIT 171075455
2021021813:04:07.html 19:17:03 MISS 167235117
2021021813:04:07.html 19:17:03 HIT 158110561
2021021813:04:12.html 19:17:03 MISS 195068427
2021021813:04:12.html 19:17:03 HIT 156494591
2021021813:04:17.html 19:17:04 MISS 182049395
2021021813:04:17.html 19:17:04 HIT 147621157
2021021813:04:22.html 19:17:04 MISS 144805320
2021021813:04:22.html 19:17:04 HIT 155040436
2021021813:04:27.html 19:17:05 MISS 219935816
2021021813:04:27.html 19:17:05 HIT 155847345
2021021813:04:32.html 19:17:05 MISS 185973872
2021021813:04:32.html 19:17:06 HIT 148550192
2021021813:04:37.html 19:17:06 MISS 162168942
2021021813:04:37.html 19:17:06 HIT 201288365
2021021813:04:42.html 19:17:06 MISS 152449347
2021021813:04:42.html 19:17:07 HIT 149318986
2021021813:04:47.html 19:17:07 MISS 164685608
2021021813:04:47.html 19:17:07 HIT 144902622
2021021813:04:52.html 19:17:07 MISS 167039131
2021021813:04:52.html 19:17:08 HIT 157299852
2021021813:04:57.html 19:17:08 MISS 182486321
2021021813:04:57.html 19:17:08 HIT 145275725
2021021813:05:02.html 19:17:09 MISS 194400539
2021021813:05:02.html 19:17:09 HIT 150064214
2021021813:05:07.html 19:17:09 MISS 186807602
2021021813:05:07.html 19:17:09 HIT 160547022
2021021813:05:12.html 19:17:10 MISS 212441218
2021021813:05:12.html 19:17:10 HIT 137160763
2021021813:05:17.html 19:17:10 MISS 181682155
2021021813:05:17.html 19:17:11 HIT 174259831
2021021813:05:22.html 19:17:11 MISS 238945177
2021021813:05:22.html 19:17:11 HIT 161156394
2021021813:05:27.html 19:17:11 MISS 158184630
2021021813:05:27.html 19:17:12 HIT 154536517
2021021813:05:32.html 19:17:12 MISS 165985794
2021021813:05:32.html 19:17:12 HIT 147431741
2021021813:05:37.html 19:17:12 MISS 160992669
2021021813:05:37.html 19:17:13 HIT 144596221
2021021813:05:42.html 19:17:13 MISS 184437626
2021021813:05:42.html 19:17:13 HIT 158206570
2021021813:05:47.html 19:17:14 MISS 144984139
2021021813:05:47.html 19:17:14 HIT 173262065
2021021813:05:52.html 19:17:14 MISS 150334993
2021021813:05:52.html 19:17:14 HIT 146192981
2021021813:05:57.html 19:17:15 MISS 166502721
2021021813:05:57.html 19:17:15 HIT 159285417
2021021813:06:02.html 19:17:15 MISS 199280520
2021021813:06:02.html 19:17:15 HIT 159452280
2021021813:06:07.html 19:17:16 MISS 162387115
2021021813:06:07.html 19:17:16 HIT 134802077
2021021813:06:12.html 19:17:16 MISS 191079954
2021021813:06:12.html 19:17:16 HIT 156518296
2021021813:06:17.html 19:17:17 MISS 185095818
2021021813:06:17.html 19:17:17 HIT 157289323
2021021813:06:22.html 19:17:17 MISS 161229788
2021021813:06:22.html 19:17:18 HIT 144387847
2021021813:06:27.html 19:17:18 MISS 220330169
2021021813:06:27.html 19:17:18 HIT 141899216
2021021813:06:32.html 19:17:18 MISS 188082516
2021021813:06:32.html 19:17:19 HIT 161060275
2021021813:06:37.html 19:17:19 MISS 166588026
2021021813:06:37.html 19:17:19 HIT 154059395
2021021813:06:42.html 19:17:19 MISS 153683390
2021021813:06:42.html 19:17:20 HIT 156961541
2021021813:06:47.html 19:17:20 MISS 145439923
2021021813:06:47.html 19:17:20 HIT 134589279
2021021813:06:53.html 19:17:20 MISS 153892242
2021021813:06:53.html 19:17:21 HIT 155811557
2021021813:06:58.html 19:17:21 MISS 151404445
2021021813:06:58.html 19:17:21 HIT 195262538
2021021813:07:03.html 19:17:22 MISS 158519015
2021021813:07:03.html 19:17:22 HIT 135480385
2021021813:07:08.html 19:17:22 MISS 162725881
2021021813:07:08.html 19:17:22 HIT 175695829
2021021813:07:13.html 19:17:23 MISS 151645939
2021021813:07:13.html 19:17:23 HIT 163171281
2021021813:07:18.html 19:17:23 MISS 166867156
2021021813:07:18.html 19:17:23 HIT 170743826
2021021813:07:23.html 19:17:24 MISS 170943743
2021021813:07:23.html 19:17:24 HIT 148676138
2021021813:07:28.html 19:17:24 MISS 149988668
2021021813:07:28.html 19:17:24 HIT 147360176
2021021813:07:33.html 19:17:25 MISS 211444394
2021021813:07:33.html 19:17:25 HIT 134326284
2021021813:07:38.html 19:17:25 MISS 181032768
2021021813:07:38.html 19:17:26 HIT 157951845
2021021813:07:43.html 19:17:26 MISS 205704296
2021021813:07:43.html 19:17:26 HIT 153036666
2021021813:07:48.html 19:17:26 MISS 178504453
2021021813:07:48.html 19:17:27 HIT 204177127
2021021813:07:53.html 19:17:27 MISS 175063163
2021021813:07:53.html 19:17:27 HIT 155067703
2021021813:07:58.html 19:17:28 MISS 168648884
2021021813:07:58.html 19:17:28 HIT 158430693
2021021813:08:03.html 19:17:28 MISS 162718735
2021021813:08:03.html 19:17:28 HIT 131227042
2021021813:08:08.html 19:17:29 MISS 183995448
2021021813:08:08.html 19:17:29 HIT 169569161
2021021813:08:13.html 19:17:29 MISS 166073977
2021021813:08:13.html 19:17:29 HIT 170252599
2021021813:08:18.html 19:17:30 MISS 165786217
2021021813:08:18.html 19:17:30 HIT 138432369
2021021813:08:23.html 19:17:30 MISS 207464013
2021021813:08:23.html 19:17:30 HIT 139826700
2021021813:08:28.html 19:17:31 MISS 217403120
2021021813:08:28.html 19:17:31 HIT 179055672
2021021813:08:33.html 19:17:31 MISS 168503830
2021021813:08:33.html 19:17:32 HIT 144399774
2021021813:08:38.html 19:17:32 MISS 192408830
2021021813:08:38.html 19:17:32 HIT 134761315
2021021813:08:43.html 19:17:32 MISS 149376275
2021021813:08:43.html 19:17:33 HIT 168434505
2021021813:08:48.html 19:17:33 MISS 168318733
2021021813:08:48.html 19:17:33 HIT 148622184
2021021813:08:53.html 19:17:34 MISS 184068389
2021021813:08:53.html 19:17:34 HIT 157772526
2021021813:08:58.html 19:17:34 MISS 171802147
2021021813:08:58.html 19:17:34 HIT 157529116
2021021813:09:03.html 19:17:35 MISS 155525859
2021021813:09:03.html 19:17:35 HIT 155790080
2021021813:09:08.html 19:17:35 MISS 150658425
2021021813:09:08.html 19:17:35 HIT 152786857
2021021813:09:13.html 19:17:36 MISS 178750931
2021021813:09:13.html 19:17:36 HIT 155906766
2021021813:09:18.html 19:17:36 MISS 167311045
2021021813:09:18.html 19:17:36 HIT 147263062
2021021813:09:23.html 19:17:37 MISS 182205795
2021021813:09:23.html 19:17:37 HIT 162930509
2021021813:09:28.html 19:17:37 MISS 170971318
2021021813:09:28.html 19:17:38 HIT 163406099
2021021813:09:33.html 19:17:38 MISS 226430962
2021021813:09:33.html 19:17:38 HIT 127461080
2021021813:09:38.html 19:17:38 MISS 163458981
2021021813:09:38.html 19:17:39 HIT 169343571
2021021813:09:43.html 19:17:39 MISS 177093632
2021021813:09:43.html 19:17:39 HIT 164193866
2021021813:09:48.html 19:17:39 MISS 170712980
2021021813:09:48.html 19:17:40 HIT 152495265
2021021813:09:53.html 19:17:40 MISS 191629017
2021021813:09:53.html 19:17:40 HIT 218500421
2021021813:09:58.html 19:17:41 MISS 152763669
2021021813:09:58.html 19:17:41 HIT 167711965
2021021813:10:03.html 19:17:41 MISS 150143276
2021021813:10:03.html 19:17:41 HIT 164386809
2021021813:10:08.html 19:17:42 MISS 158610852
2021021813:10:08.html 19:17:42 HIT 142287683
2021021813:10:13.html 19:17:42 MISS 141611632
2021021813:10:13.html 19:17:42 HIT 167956713
2021021813:10:18.html 19:17:43 MISS 200929589
2021021813:10:18.html 19:17:43 HIT 144070860
2021021813:10:23.html 19:17:43 MISS 173017957
2021021813:10:23.html 19:17:44 HIT 141909971
2021021813:10:28.html 19:17:44 MISS 218335954
2021021813:10:28.html 19:17:44 HIT 146936346
2021021813:10:33.html 19:17:44 MISS 168100053
2021021813:10:33.html 19:17:45 HIT 170461642
2021021813:10:38.html 19:17:45 MISS 163009508
2021021813:10:38.html 19:17:45 HIT 148166234
2021021813:10:43.html 19:17:45 MISS 173138209
2021021813:10:43.html 19:17:46 HIT 170246079
2021021813:10:48.html 19:17:46 MISS 149741271
2021021813:10:48.html 19:17:46 HIT 178651307
2021021813:10:53.html 19:17:47 MISS 166597068
2021021813:10:53.html 19:17:47 HIT 183707132
2021021813:10:58.html 19:17:47 MISS 176568591
2021021813:10:58.html 19:17:47 HIT 150629392
2021021813:11:03.html 19:17:48 MISS 173890429
2021021813:11:03.html 19:17:48 HIT 174298798
2021021813:11:08.html 19:17:48 MISS 171370630
2021021813:11:08.html 19:17:48 HIT 144270999
2021021813:11:13.html 19:17:49 MISS 200676734
2021021813:11:13.html 19:17:49 HIT 166957812
2021021813:11:18.html 19:17:49 MISS 194918911
2021021813:11:18.html 19:17:50 HIT 178360111
2021021813:11:23.html 19:17:50 MISS 189943647
2021021813:11:23.html 19:17:50 HIT 157499687
2021021813:11:28.html 19:17:50 MISS 159678855
2021021813:11:28.html 19:17:51 HIT 173968189
2021021813:11:33.html 19:17:51 MISS 176076686
2021021813:11:33.html 19:17:51 HIT 167191734
2021021813:11:38.html 19:17:52 MISS 197962956
2021021813:11:38.html 19:17:52 HIT 168632793
2021021813:11:43.html 19:17:52 MISS 182112726
2021021813:11:43.html 19:17:52 HIT 177816536
2021021813:11:48.html 19:17:53 MISS 220670274
2021021813:11:48.html 19:17:53 HIT 155835724
2021021813:11:53.html 19:17:53 MISS 162407298
2021021813:11:53.html 19:17:54 HIT 229534371
2021021813:11:58.html 19:17:54 MISS 173189179
2021021813:11:58.html 19:17:54 HIT 124414194
2021021813:12:03.html 19:17:54 MISS 164448629
2021021813:12:03.html 19:17:55 HIT 165998932
2021021813:12:08.html 19:17:55 MISS 160385251
2021021813:12:08.html 19:17:55 HIT 148459408
2021021813:12:13.html 19:17:55 MISS 171545659
2021021813:12:13.html 19:17:56 HIT 158566835
2021021813:12:18.html 19:17:56 MISS 166185346
2021021813:12:18.html 19:17:56 HIT 208124458
2021021813:12:23.html 19:17:57 MISS 166235948
2021021813:12:23.html 19:17:57 HIT 169679323
2021021813:12:28.html 19:17:57 MISS 164974647
2021021813:12:28.html 19:17:57 HIT 159882272
2021021813:12:33.html 19:17:58 MISS 219141328
2021021813:12:33.html 19:17:58 HIT 165472681
2021021813:12:38.html 19:17:58 MISS 157769524
2021021813:12:38.html 19:17:59 HIT 173533205
2021021813:12:43.html 19:17:59 MISS 195353595
2021021813:12:43.html 19:17:59 HIT 162367983
2021021813:12:48.html 19:17:59 MISS 190475966
2021021813:12:48.html 19:18:00 HIT 152065454
2021021813:12:53.html 19:18:00 MISS 199423343
2021021813:12:53.html 19:18:00 HIT 143510629
2021021813:12:58.html 19:18:00 MISS 151220666
2021021813:12:58.html 19:18:01 HIT 179956581
2021021813:13:03.html 19:18:01 MISS 190240163
2021021813:13:03.html 19:18:01 HIT 172634811
2021021813:13:08.html 19:18:02 MISS 195863438
2021021813:13:08.html 19:18:02 HIT 138233246
2021021813:13:13.html 19:18:02 MISS 156093583
2021021813:13:13.html 19:18:02 HIT 157754290
2021021813:13:18.html 19:18:03 MISS 177504026
2021021813:13:18.html 19:18:03 HIT 155358209
2021021813:13:23.html 19:18:03 MISS 211046039
2021021813:13:23.html 19:18:04 HIT 158568311
2021021813:13:28.html 19:18:04 MISS 214281087
2021021813:13:28.html 19:18:04 HIT 153521658
2021021813:13:33.html 19:18:04 MISS 157367010
2021021813:13:33.html 19:18:05 HIT 150063789
2021021813:13:38.html 19:18:05 MISS 164047227
2021021813:13:38.html 19:18:05 HIT 156153486
2021021813:13:43.html 19:18:05 MISS 183360580
2021021813:13:43.html 19:18:06 HIT 173833458
2021021813:13:48.html 19:18:06 MISS 185067411
2021021813:13:48.html 19:18:06 HIT 150055955
2021021813:13:53.html 19:18:07 MISS 155018792
2021021813:13:53.html 19:18:07 HIT 181462785
2021021813:13:58.html 19:18:07 MISS 168563480
2021021813:13:58.html 19:18:07 HIT 157877735
2021021813:14:03.html 19:18:08 MISS 164522392
2021021813:14:03.html 19:18:08 HIT 160367339
2021021813:14:08.html 19:18:08 MISS 151260176
2021021813:14:08.html 19:18:08 HIT 164730161
2021021813:14:13.html 19:18:09 MISS 221811997
2021021813:14:13.html 19:18:09 HIT 133253115
2021021813:14:18.html 19:18:09 MISS 161591334
2021021813:14:18.html 19:18:10 HIT 177091582
2021021813:14:23.html 19:18:10 MISS 220430661
2021021813:14:23.html 19:18:10 HIT 152906588
2021021813:14:28.html 19:18:10 MISS 163690537
2021021813:14:28.html 19:18:11 HIT 140339028
2021021813:14:33.html 19:18:11 MISS 166581968
2021021813:14:33.html 19:18:11 HIT 150262122
2021021813:14:38.html 19:18:11 MISS 162133061
2021021813:14:38.html 19:18:12 HIT 148095287
2021021813:14:43.html 19:18:12 MISS 157961316
2021021813:14:43.html 19:18:12 HIT 169930014
2021021813:14:48.html 19:18:13 MISS 159636677
2021021813:14:48.html 19:18:13 HIT 163310909
2021021813:14:53.html 19:18:13 MISS 174605744
2021021813:14:53.html 19:18:13 HIT 145291275
2021021813:14:58.html 19:18:14 MISS 162146615
2021021813:14:58.html 19:18:14 HIT 155956831
2021021813:15:03.html 19:18:14 MISS 167821703
2021021813:15:03.html 19:18:14 HIT 162751231
2021021813:15:08.html 19:18:15 MISS 181873433
2021021813:15:08.html 19:18:15 HIT 172352127
2021021813:15:13.html 19:18:15 MISS 152771687
2021021813:15:13.html 19:18:15 HIT 153735443
2021021813:15:18.html 19:18:16 MISS 254089602
2021021813:15:18.html 19:18:16 HIT 131583954
2021021813:15:23.html 19:18:16 MISS 151015255
2021021813:15:23.html 19:18:17 HIT 140233186
2021021813:15:28.html 19:18:17 MISS 207959434
2021021813:15:28.html 19:18:17 HIT 152008345
2021021813:15:33.html 19:18:17 MISS 157520020
2021021813:15:33.html 19:18:18 HIT 281403690
2021021813:15:38.html 19:18:18 MISS 189279024
2021021813:15:38.html 19:18:18 HIT 176443870
2021021813:15:43.html 19:18:19 MISS 176825475
2021021813:15:43.html 19:18:19 HIT 179980473
2021021813:15:48.html 19:18:19 MISS 214824501
2021021813:15:48.html 19:18:20 HIT 161676625
2021021813:15:53.html 19:18:20 MISS 204873079
2021021813:15:53.html 19:18:20 HIT 156422130
2021021813:15:58.html 19:18:20 MISS 174678392
2021021813:15:58.html 19:18:21 HIT 174154426
2021021813:16:03.html 19:18:21 MISS 166767826
2021021813:16:03.html 19:18:21 HIT 133298418
2021021813:16:08.html 19:18:21 MISS 184253239
2021021813:16:08.html 19:18:22 HIT 149830125
2021021813:16:13.html 19:18:22 MISS 139537462
2021021813:16:13.html 19:18:22 HIT 163569906
2021021813:16:18.html 19:18:23 MISS 161846263
2021021813:16:18.html 19:18:23 HIT 165052265
2021021813:16:23.html 19:18:23 MISS 167390520
2021021813:16:23.html 19:18:23 HIT 174376876
2021021813:16:28.html 19:18:24 MISS 170903990
2021021813:16:28.html 19:18:24 HIT 153787153
2021021813:16:33.html 19:18:24 MISS 188158843
2021021813:16:33.html 19:18:24 HIT 157130299
2021021813:16:38.html 19:18:25 MISS 207752602
2021021813:16:38.html 19:18:25 HIT 179243136
2021021813:16:43.html 19:18:25 MISS 193516864
2021021813:16:43.html 19:18:26 HIT 154740106
2021021813:16:48.html 19:18:26 MISS 185411797
2021021813:16:48.html 19:18:26 HIT 136042853
2021021813:16:53.html 19:18:26 MISS 169137145
2021021813:16:53.html 19:18:27 HIT 148868589
2021021813:16:58.html 19:18:27 MISS 164345638
2021021813:16:58.html 19:18:27 HIT 136595353
2021021813:17:03.html 19:18:27 MISS 163129186
2021021813:17:03.html 19:18:28 HIT 171111621
2021021813:17:08.html 19:18:28 MISS 167162214
2021021813:17:08.html 19:18:28 HIT 197549458
2021021813:17:13.html 19:18:29 MISS 172557455
2021021813:17:13.html 19:18:29 HIT 163855453
2021021813:17:18.html 19:18:29 MISS 170899155
2021021813:17:18.html 19:18:29 HIT 172412200
2021021813:17:23.html 19:18:30 MISS 206271843
2021021813:17:23.html 19:18:30 HIT 147168850
2021021813:17:28.html 19:18:30 MISS 171839322
2021021813:17:28.html 19:18:31 HIT 154837569
2021021813:17:33.html 19:18:31 MISS 190866135
2021021813:17:33.html 19:18:31 HIT 152578288
2021021813:17:38.html 19:18:31 MISS 166345423
2021021813:17:38.html 19:18:32 HIT 165786152
2021021813:17:43.html 19:18:32 MISS 186178786
2021021813:17:43.html 19:18:32 HIT 147574064
2021021813:17:48.html 19:18:32 MISS 161278646
2021021813:17:48.html 19:18:33 HIT 132253133
2021021813:17:53.html 19:18:33 MISS 179567683
2021021813:17:53.html 19:18:33 HIT 172700583
2021021813:17:58.html 19:18:33 MISS 153014851
2021021813:17:58.html 19:18:34 HIT 172121461
2021021813:18:03.html 19:18:34 MISS 170140696
2021021813:18:03.html 19:18:34 HIT 166632311
2021021813:18:08.html 19:18:35 MISS 163231839
2021021813:18:08.html 19:18:35 HIT 157885458
2021021813:18:13.html 19:18:35 MISS 184918715
2021021813:18:13.html 19:18:35 HIT 166564738
2021021813:18:18.html 19:18:36 MISS 175749163
2021021813:18:18.html 19:18:36 HIT 147412342
2021021813:18:23.html 19:18:36 MISS 159535444
2021021813:18:23.html 19:18:36 HIT 153068607
2021021813:18:28.html 19:18:37 MISS 205721820
2021021813:18:28.html 19:18:37 HIT 207413818
2021021813:18:33.html 19:18:37 MISS 204311164
2021021813:18:33.html 19:18:38 HIT 161556002
2021021813:18:38.html 19:18:38 MISS 177320448
2021021813:18:38.html 19:18:38 HIT 152230649
2021021813:18:43.html 19:18:39 MISS 171714068
2021021813:18:43.html 19:18:39 HIT 162801098
2021021813:18:48.html 19:18:39 MISS 182947130
2021021813:18:48.html 19:18:39 HIT 154923017
2021021813:18:53.html 19:18:40 MISS 180616231
2021021813:18:53.html 19:18:40 HIT 175878305
2021021813:18:59.html 19:18:40 MISS 163779383
2021021813:18:59.html 19:18:40 HIT 171015169
2021021813:19:04.html 19:18:41 MISS 246022198
2021021813:19:04.html 19:18:41 HIT 159277270
2021021813:19:09.html 19:18:41 MISS 156243972
2021021813:19:09.html 19:18:42 HIT 141072139
2021021813:19:14.html 19:18:42 MISS 204300303
2021021813:19:14.html 19:18:42 HIT 183294698
2021021813:19:19.html 19:18:42 MISS 174105650
2021021813:19:19.html 19:18:43 HIT 150470000
2021021813:19:24.html 19:18:43 MISS 172862394
2021021813:19:24.html 19:18:43 HIT 145760312
2021021813:19:29.html 19:18:44 MISS 192458191
2021021813:19:29.html 19:18:44 HIT 172617887
2021021813:19:34.html 19:18:44 MISS 163999787
2021021813:19:34.html 19:18:44 HIT 156393631
2021021813:19:39.html 19:18:45 MISS 137676521
2021021813:19:39.html 19:18:45 HIT 167905616
2021021813:19:44.html 19:18:45 MISS 162614015
2021021813:19:44.html 19:18:45 HIT 159145844
2021021813:19:49.html 19:18:46 MISS 200201945
2021021813:19:49.html 19:18:46 HIT 134338117
2021021813:19:54.html 19:18:46 MISS 150948863
2021021813:19:54.html 19:18:46 HIT 142799329
2021021813:19:59.html 19:18:47 MISS 171327461
2021021813:19:59.html 19:18:47 HIT 149581301
2021021813:20:04.html 19:18:47 MISS 182156158
2021021813:20:04.html 19:18:48 HIT 170520985
2021021813:20:09.html 19:18:48 MISS 196423456
2021021813:20:09.html 19:18:48 HIT 148967941
2021021813:20:14.html 19:18:48 MISS 160808016
2021021813:20:14.html 19:18:49 HIT 159036631
2021021813:20:19.html 19:18:49 MISS 175503014
2021021813:20:19.html 19:18:49 HIT 141110897
2021021813:20:24.html 19:18:49 MISS 160750991
2021021813:20:24.html 19:18:50 HIT 138702901
2021021813:20:29.html 19:18:50 MISS 153171418
2021021813:20:29.html 19:18:50 HIT 146923832
2021021813:20:34.html 19:18:50 MISS 209689763
2021021813:20:34.html 19:18:51 HIT 161405172
2021021813:20:39.html 19:18:51 MISS 157448867
2021021813:20:39.html 19:18:51 HIT 192773100
2021021813:20:44.html 19:18:52 MISS 164727904
2021021813:20:44.html 19:18:52 HIT 153410900
2021021813:20:49.html 19:18:52 MISS 154193617
2021021813:20:49.html 19:18:52 HIT 145494349
2021021813:20:54.html 19:18:53 MISS 143132406
2021021813:20:54.html 19:18:53 HIT 145428141
2021021813:20:59.html 19:18:53 MISS 232419828
2021021813:20:59.html 19:18:53 HIT 161377704
2021021813:21:04.html 19:18:54 MISS 268611475
2021021813:21:04.html 19:18:54 HIT 152096199
2021021813:21:09.html 19:18:54 MISS 155229715
2021021813:21:09.html 19:18:55 HIT 147479392
2021021813:21:14.html 19:18:55 MISS 188066434
2021021813:21:14.html 19:18:55 HIT 137679297
2021021813:21:19.html 19:18:55 MISS 189883946
2021021813:21:19.html 19:18:56 HIT 203425684
2021021813:21:24.html 19:18:56 MISS 187420382
2021021813:21:24.html 19:18:56 HIT 161116943
2021021813:21:29.html 19:18:57 MISS 200358248
2021021813:21:29.html 19:18:57 HIT 160325994
2021021813:21:34.html 19:18:57 MISS 184920273
2021021813:21:34.html 19:18:57 HIT 167000726
2021021813:21:39.html 19:18:58 MISS 169298664
2021021813:21:39.html 19:18:58 HIT 152262230
2021021813:21:44.html 19:18:58 MISS 159696890
2021021813:21:44.html 19:18:59 HIT 174071704
2021021813:21:49.html 19:18:59 MISS 187277481
2021021813:21:49.html 19:18:59 HIT 175922501
2021021813:21:54.html 19:18:59 MISS 172970390
2021021813:21:54.html 19:19:00 HIT 160813424
2021021813:21:59.html 19:19:00 MISS 162973642
2021021813:21:59.html 19:19:00 HIT 166516181
2021021813:22:04.html 19:19:00 MISS 184219491
2021021813:22:04.html 19:19:01 HIT 170577620
2021021813:22:09.html 19:19:01 MISS 165412020
2021021813:22:09.html 19:19:01 HIT 172066422
2021021813:22:14.html 19:19:02 MISS 155531040
2021021813:22:14.html 19:19:02 HIT 151714550
2021021813:22:19.html 19:19:02 MISS 180042366
2021021813:22:19.html 19:19:02 HIT 156053615
2021021813:22:24.html 19:19:03 MISS 191884516
2021021813:22:24.html 19:19:03 HIT 157014210
2021021813:22:29.html 19:19:03 MISS 169696535
2021021813:22:29.html 19:19:04 HIT 171743610
2021021813:22:34.html 19:19:04 MISS 240597588
2021021813:22:34.html 19:19:04 HIT 169381659
2021021813:22:39.html 19:19:04 MISS 173026692
2021021813:22:39.html 19:19:05 HIT 186773670
2021021813:22:44.html 19:19:05 MISS 153678136
2021021813:22:44.html 19:19:05 HIT 152216701
2021021813:22:49.html 19:19:06 MISS 197743840
2021021813:22:49.html 19:19:06 HIT 175429137
2021021813:22:54.html 19:19:06 MISS 176786053
2021021813:22:54.html 19:19:06 HIT 160122472
2021021813:22:59.html 19:19:07 MISS 193375045
2021021813:22:59.html 19:19:07 HIT 197207328
2021021813:23:04.html 19:19:07 MISS 163991035
2021021813:23:04.html 19:19:07 HIT 152242316
2021021813:23:09.html 19:19:08 MISS 223084201
2021021813:23:09.html 19:19:08 HIT 151269649
2021021813:23:14.html 19:19:08 MISS 152528493
2021021813:23:14.html 19:19:09 HIT 185302115
2021021813:23:19.html 19:19:09 MISS 209411033
2021021813:23:19.html 19:19:09 HIT 138042434
2021021813:23:24.html 19:19:10 MISS 216586791
2021021813:23:24.html 19:19:10 HIT 188746326
2021021813:23:29.html 19:19:10 MISS 169501243
2021021813:23:29.html 19:19:10 HIT 152233260
2021021813:23:34.html 19:19:11 MISS 202482703
2021021813:23:34.html 19:19:11 HIT 151074443
2021021813:23:39.html 19:19:11 MISS 193071826
2021021813:23:39.html 19:19:11 HIT 186088189
2021021813:23:44.html 19:19:12 MISS 247667220
2021021813:23:44.html 19:19:12 HIT 164039188
2021021813:23:49.html 19:19:12 MISS 176550576
2021021813:23:49.html 19:19:13 HIT 151589387
2021021813:23:54.html 19:19:13 MISS 165034325
2021021813:23:54.html 19:19:13 HIT 141106508
2021021813:23:59.html 19:19:13 MISS 174668305
2021021813:23:59.html 19:19:14 HIT 177543208
2021021813:24:04.html 19:19:14 MISS 160094194
2021021813:24:04.html 19:19:14 HIT 167947246
2021021813:24:09.html 19:19:15 MISS 160322479
2021021813:24:09.html 19:19:15 HIT 164685995
2021021813:24:14.html 19:19:15 MISS 160846886
2021021813:24:14.html 19:19:15 HIT 153186243
2021021813:24:19.html 19:19:16 MISS 198623830
2021021813:24:19.html 19:19:16 HIT 151917245
2021021813:24:24.html 19:19:16 MISS 173530156
2021021813:24:24.html 19:19:16 HIT 140783920
2021021813:24:29.html 19:19:17 MISS 229487020
2021021813:24:29.html 19:19:17 HIT 154043736
2021021813:24:34.html 19:19:17 MISS 178595121
2021021813:24:34.html 19:19:18 HIT 177632096
2021021813:24:39.html 19:19:18 MISS 213492766
2021021813:24:39.html 19:19:18 HIT 143971175
2021021813:24:44.html 19:19:18 MISS 175119132
2021021813:24:44.html 19:19:19 HIT 178819300
2021021813:24:49.html 19:19:19 MISS 173815470
2021021813:24:49.html 19:19:19 HIT 158018471
2021021813:24:54.html 19:19:20 MISS 190508485
2021021813:24:54.html 19:19:20 HIT 162952701
2021021813:24:59.html 19:19:20 MISS 144011924
2021021813:24:59.html 19:19:20 HIT 153632646
2021021813:25:04.html 19:19:21 MISS 203433578
2021021813:25:04.html 19:19:21 HIT 153513984
2021021813:25:09.html 19:19:21 MISS 157084869
2021021813:25:09.html 19:19:21 HIT 155071941
2021021813:25:14.html 19:19:22 MISS 212886109
2021021813:25:14.html 19:19:22 HIT 160740560
2021021813:25:19.html 19:19:22 MISS 183704256
2021021813:25:19.html 19:19:23 HIT 147816744
2021021813:25:24.html 19:19:23 MISS 179168862
2021021813:25:24.html 19:19:23 HIT 197509862
2021021813:25:29.html 19:19:23 MISS 167856200
2021021813:25:29.html 19:19:24 HIT 191104203
2021021813:25:34.html 19:19:24 MISS 152478484
2021021813:25:34.html 19:19:24 HIT 164048965
2021021813:25:39.html 19:19:25 MISS 147909661
2021021813:25:39.html 19:19:25 HIT 164152134
