Time,Consuming Time(ms),Producing Time(ms),Response time(ms),Message Size(bytes),CPU Utilization(%),Memory Consumption(mb),Disk Free Space(gb),Brick Space,Kafka Total Space(mb),Topic Space(mb),Total Time (sec)
10:13:36,11.519955,8.372259,172293.7383,58752,1.67,1.464,4.9,142,462,71,10886
10:13:40,12.152874,8.537658,172353.6886,58752,1.46,1.464,4.9,142,462,71,10890
10:13:44,12.344536,8.553715,172414.1704,58752,1.43,1.464,4.9,142,462,71,10894
10:13:48,11.995429,8.352382,172473.7653,58752,1.66,1.464,4.9,142,462,71,10898
10:13:52,11.156436,7.920159,162385.0328,55296,1.68,1.464,4.9,142,462,71,10902
10:13:56,12.362168,8.65769,172594.2353,58752,1.74,1.464,4.9,142,462,71,10906
10:14:00,4.048752,8.101409,162498.47,0,1.63,1.464,4.9,142,462,71,10906
10:14:04,4.182536,8.00968,162555.1137,55296,1.38,1.464,4.9,142,462,71,10910
10:14:08,4.852602,9.151096,182937.9706,62208,1.59,1.464,4.9,142,462,71,10914
10:14:12,5.513024,8.993832,183001.0089,62208,1.54,1.464,4.9,142,462,71,10918
10:14:16,4.613439,8.511966,172894.4548,58752,1.47,1.464,4.9,142,462,71,10922
10:14:20,4.811966,8.639468,172954.5388,58752,1.64,1.464,4.9,142,462,71,10926
10:14:24,4.950032,8.480198,173013.9307,58752,1.45,1.464,4.9,142,462,71,10930
10:14:28,5.586884,8.605492,173074.4147,58752,1.49,1.464,4.9,142,462,71,10934
10:14:32,5.814198,9.13218,183318.6186,62208,1.54,1.464,4.9,142,462,71,10938
10:14:36,5.294013,8.286615,163006.4483,55296,1.48,1.464,4.9,142,462,71,10942
10:14:40,5.465891,8.23071,163063.4791,55296,1.57,1.464,4.9,142,462,71,10946
10:14:44,5.631755,8.177464,163120.3819,55296,1.6,1.464,4.9,142,462,71,10950
10:14:48,6.404461,8.604646,173375.3375,58752,1.63,1.464,4.9,142,462,71,10954
10:14:52,6.112901,8.369896,173435.6161,58752,1.43,1.464,4.9,142,462,71,10958
10:14:56,6.286853,8.502303,173495.5276,58752,1.56,1.464,4.9,142,462,71,10962
10:15:00,6.455704,8.68326,173555.2839,0,1.75,1.464,4.9,142,462,71,10962
10:15:04,7.274112,8.726803,183827.6941,62208,1.45,1.464,4.9,142,462,71,10966
10:15:08,6.149579,7.922527,163459.7891,55296,1.73,1.464,4.9,142,462,71,10970
10:15:12,7.485305,8.950444,173735.9949,58752,1.48,1.464,4.9,142,462,71,10974
10:15:16,7.100817,8.358254,173795.7956,58752,1.54,1.464,4.9,142,462,71,10978
10:15:20,7.748732,8.21291,173855.4424,58752,1.54,1.464,4.9,142,462,71,10982
10:15:24,8.58675,9.040019,184146.5517,62208,1.48,1.464,4.9,142,462,71,10986
10:15:28,6.833031,7.793974,163742.4337,55296,1.49,1.464,4.9,142,462,71,10990
10:15:32,8.213976,8.519241,174036.7555,58752,1.52,1.464,4.9,142,462,71,10994
10:15:36,8.383727,8.327918,174096.7653,58752,1.57,1.464,4.9,142,462,71,10998
10:15:40,8.062667,8.714153,174156.6221,58752,1.65,1.464,4.9,142,463,72,11002
10:15:44,8.229252,8.49222,174217.001,58752,1.5,1.464,4.9,142,463,72,11006
10:15:48,8.438454,9.082788,174277.643,58752,1.72,1.464,4.9,142,463,72,11010
10:15:52,9.109756,8.461837,174337.4901,58752,1.51,1.464,4.9,142,463,72,11014
10:15:56,9.5241,8.887078,184656.0142,62208,1.64,1.464,4.9,142,463,72,11018
10:16:00,8.86668,8.91242,174458.5107,0,1.59,1.464,4.9,142,463,72,11018
10:16:04,9.008021,8.31296,174518.1027,58752,1.43,1.464,4.9,142,463,72,11022
10:16:08,9.15621,8.142049,174578.3355,58752,1.6,1.464,4.9,142,463,72,11026
10:16:12,8.973504,8.140867,164365.6324,55296,1.72,1.464,4.9,142,463,72,11030
10:16:16,10.257312,8.835888,184974.9967,62208,1.67,1.464,4.9,142,463,72,11034
10:16:20,10.390557,8.763856,185038.6542,62208,1.65,1.464,4.9,142,463,72,11038
10:16:24,9.705164,8.813638,174819.5807,58752,1.4,1.464,4.9,142,463,72,11042
10:16:28,10.419048,8.717995,174879.0508,58752,1.59,1.464,4.9,142,463,72,11046
10:16:32,10.543675,8.682033,174938.6587,58752,1.47,1.464,4.9,142,463,72,11050
10:16:36,10.196502,8.5969,174998.4874,58752,1.63,1.464,4.9,142,463,72,11054
10:16:40,9.955306,7.935196,164761.4037,55296,1.78,1.464,4.9,142,463,72,11058
10:16:44,10.963428,8.419123,175118.9898,58752,1.46,1.464,4.9,142,463,72,11062
10:16:48,11.485736,9.088486,185484.0547,62208,1.61,1.464,4.9,142,463,72,11066
10:16:52,11.698906,9.068186,185548.167,62208,1.44,1.464,4.9,142,463,72,11070
10:16:56,12.3683,9.035394,185611.3619,62208,1.5,1.464,4.9,142,463,72,11074
10:17:00,10.682814,8.616421,165044.9492,0,1.68,1.464,4.9,142,463,72,11074
10:17:04,10.293538,7.547627,165100.3793,55296,1.61,1.464,4.9,142,463,72,11078
10:17:08,4.399147,8.517143,175480.5025,58752,1.47,1.464,4.9,142,463,72,11082
10:17:12,4.567084,9.16903,185866.7066,62208,1.54,1.464,4.9,142,463,72,11086
10:17:16,5.219653,8.927324,185930.2782,62208,2.05,1.464,4.9,142,463,72,11090
10:17:20,5.320323,8.650547,175661.6262,58752,2.2,1.464,4.9,142,463,72,11094
10:17:24,5.462129,8.811796,175721.7457,58752,1.37,1.464,4.9,142,463,72,11098
10:17:28,5.679039,9.257398,186121.913,62208,1.58,1.464,4.9,142,463,72,11102
10:17:32,5.25268,8.495922,175842.1589,58752,1.55,1.464,4.9,142,463,72,11106
10:17:36,5.436149,8.936354,175902.5185,58752,1.53,1.464,4.9,142,463,72,11110
10:17:40,6.048528,8.552433,175962.3886,58752,1.44,1.464,4.9,142,463,72,11114
10:17:44,5.104346,7.785298,165668.3923,55296,1.39,1.464,4.9,142,463,72,11118
10:17:48,6.448322,9.170193,186440.4334,62208,1.9,1.464,4.9,142,463,72,11122
10:17:52,5.99836,9.102163,176143.434,58752,2.04,1.464,4.9,142,463,72,11126
10:17:56,6.755252,9.084833,186568.0399,62208,1.89,1.464,4.9,142,463,72,11130
10:18:00,6.27178,8.639777,176263.1736,0,1.82,1.464,4.9,142,463,72,11130
10:18:04,6.438406,8.425041,176323.6803,58752,1.72,1.464,4.9,142,463,72,11134
10:18:08,6.56663,8.56055,176384.4803,58752,1.72,1.464,4.9,142,463,72,11138
10:18:12,7.859394,8.774631,186822.4469,62208,1.74,1.464,4.9,142,463,72,11142
10:18:16,7.353909,8.118695,176503.3408,58752,1.92,1.464,4.9,142,463,72,11146
10:18:20,7.51109,8.21769,176564.0375,58752,1.7,1.464,4.9,142,463,72,11150
10:18:24,6.93852,7.736092,166235.4485,55296,1.81,1.464,4.9,142,464,73,11154
10:18:28,7.271518,8.92767,176685.1256,58752,1.7,1.464,4.9,142,464,73,11158
10:18:32,7.207413,8.456566,166348.6924,55296,2.12,1.464,4.9,142,464,73,11162
10:18:36,7.548352,8.894919,176805.9766,58752,1.84,1.464,4.9,142,464,73,11166
10:18:40,8.283501,8.405103,176866.0326,58752,1.64,1.464,4.9,142,464,73,11170
10:18:44,7.978689,8.21114,176926.4138,58752,1.63,1.464,4.9,142,464,73,11174
10:18:48,8.909732,9.272286,187398.0723,62208,1.91,1.464,4.9,142,464,73,11178
10:18:52,8.321697,8.476061,177046.6134,58752,1.91,1.464,4.9,142,464,73,11182
10:18:56,8.500523,8.369727,177106.7737,58752,2.57,1.464,4.9,142,464,73,11186
10:19:01,9.237448,9.391919,177182.1554,14688,1.78,1.464,4.9,142,464,73,11187
10:19:05,8.135823,8.070102,166816.6748,55296,1.8,1.464,4.9,142,464,73,11191
10:19:09,8.291821,7.974921,166873.73,55296,2,1.464,4.9,142,464,73,11195
10:19:13,9.309199,8.453896,177363.6303,58752,1.59,1.464,4.9,142,464,73,11199
10:19:17,9.444711,8.622149,177424.1647,58752,1.77,1.464,4.9,142,464,73,11203
10:19:21,8.778679,7.798663,167043.6275,55296,2.09,1.464,4.9,142,464,73,11207
10:19:25,9.80711,8.302439,177543.8923,58752,1.75,1.464,4.9,142,464,73,11211
10:19:29,9.936317,8.632143,177604.4678,58752,1.49,1.464,4.9,142,464,73,11215
10:19:33,9.234922,8.081567,167214.1818,55296,1.68,1.464,4.9,142,464,73,11219
10:19:37,10.778523,8.851961,177725.9231,58752,2.1,1.464,4.9,142,464,73,11223
10:19:41,10.424373,8.824605,177785.535,58752,1.92,1.464,4.9,142,464,73,11227
10:19:45,10.22168,8.115047,167384.6562,55296,1.78,1.464,4.9,142,464,73,11231
10:19:49,10.758064,8.81322,177907.182,58752,1.66,1.464,4.9,142,464,73,11235
10:19:53,10.003133,8.388904,167498.5753,55296,1.95,1.464,4.9,142,464,73,11239
10:19:57,11.117889,8.351688,178027.1607,58752,1.59,1.464,4.9,142,464,73,11243
10:20:01,10.373028,8.192376,167612.3188,13824,1.73,1.464,4.9,142,464,73,11244
10:20:05,11.017325,8.029153,167668.6875,55296,1.76,1.464,4.9,142,464,73,11248
10:20:09,12.085821,8.126469,178207.542,58752,1.58,1.464,4.9,142,464,73,11252
10:20:13,11.683155,8.227626,178267.5646,58752,1.85,1.464,4.9,143,464,73,11256
10:20:17,13.296257,8.956502,188817.9592,62208,1.73,1.464,4.9,142,464,73,11260
10:20:21,12.022772,8.281494,178388.0692,58752,1.99,1.464,4.9,142,464,73,11264
10:20:25,12.210241,8.765016,178447.9958,58752,1.9,1.464,4.9,142,464,73,11268
10:20:29,12.371381,8.788781,178508.8635,58752,1.98,1.464,4.9,142,464,73,11272
10:20:33,4.507132,8.797322,178569.0376,58752,1.83,1.464,4.9,142,464,73,11276
10:20:38,4.731201,9.050737,189152.5276,77760,1.84,1.464,4.9,142,464,73,11281
10:20:41,5.357197,9.215308,189199.8603,46656,1.86,1.464,4.9,142,464,73,11284
10:20:46,5.070999,8.906043,189279.5654,77760,1.95,1.464,4.9,143,464,73,11289
10:20:50,4.651272,8.320205,168306.2325,55296,1.84,1.464,4.9,142,464,73,11293
10:20:54,5.361277,8.519813,178885.2521,58752,1.64,1.464,4.9,142,464,73,11297
10:20:58,6.098794,8.823034,189471.1218,62208,2.14,1.464,4.9,142,464,73,11301
10:21:02,5.248084,8.34472,179005.4297,29376,1.71,1.464,4.9,142,464,73,11303
10:21:06,5.940183,8.390943,179065.4825,58752,1.76,1.464,4.9,142,464,73,11307
10:21:10,4.99493,7.849797,168588.9349,55296,1.72,1.464,4.9,142,465,74,11311
10:21:14,5.760883,8.691591,179186.8956,58752,1.74,1.464,4.9,142,465,74,11315
10:21:18,6.577513,9.020063,189790.6018,62208,1.95,1.464,4.9,143,465,74,11319
10:21:22,6.603264,8.535066,179307.0331,58752,1.67,1.464,4.9,142,465,74,11323
10:21:26,6.855968,9.478441,189918.1431,62208,1.88,1.464,4.9,142,465,74,11327
10:21:30,6.362892,8.386046,179427.3588,58752,1.83,1.464,4.9,142,465,74,11331
10:21:34,5.909524,7.81874,168929.6416,55296,1.87,1.464,4.9,142,465,74,11335
10:21:38,6.723067,8.234317,179547.7139,58752,1.87,1.464,4.9,142,465,74,11339
10:21:42,7.52817,9.319599,190173.4023,62208,1.66,1.464,4.9,142,465,74,11343
10:21:46,7.005726,8.454178,179667.7101,58752,1.89,1.464,4.9,142,465,74,11347
10:21:50,6.988341,8.162941,169155.849,55296,1.78,1.464,4.9,143,465,74,11351
10:21:54,7.771002,8.307316,179787.9179,58752,1.63,1.464,4.9,142,465,74,11355
10:21:58,7.436878,8.879929,179848.9636,58752,1.68,1.464,4.9,142,465,74,11359
10:22:02,7.354184,7.921784,169325.2852,27648,1.89,1.464,4.9,142,465,74,11361
10:22:06,7.725455,8.18302,179968.9274,58752,1.84,1.464,4.9,142,465,74,11365
10:22:10,7.671292,8.04424,169438.8198,55296,1.55,1.464,4.9,142,465,74,11369
10:22:14,9.282163,8.92679,190682.8127,62208,1.58,1.464,4.9,142,465,74,11373
10:22:18,8.949303,8.65902,190746.7054,62208,1.52,1.464,4.9,142,465,74,11377
10:22:22,8.385178,8.618702,180210.2626,58752,1.54,1.464,4.9,142,465,74,11381
10:22:25,8.481376,8.776919,180255.8611,44064,1.67,1.464,4.9,142,465,74,11384
10:22:29,8.929502,9.526866,190922.9462,62208,1.6,1.464,4.9,142,465,74,11388
10:22:33,8.866426,8.50305,180376.1201,58752,1.56,1.464,4.9,143,465,74,11392
10:22:37,9.830424,9.486957,191050.9934,62208,1.67,1.464,4.9,143,465,74,11396
10:22:41,8.917967,8.195762,169879.8263,55296,1.79,1.464,4.9,143,465,74,11400
10:22:45,9.066584,7.92042,169936.6378,55296,1.81,1.464,4.9,143,465,74,11404
10:22:49,9.575266,8.624872,180618.0733,58752,1.51,1.464,4.9,143,465,74,11408
10:22:53,9.789146,8.519397,180677.0695,58752,1.76,1.464,4.9,143,465,74,11412
10:22:57,9.934085,9.124524,180738.1387,58752,1.73,1.464,4.9,143,465,74,11416
10:23:01,9.720368,7.846636,170162.6978,13824,1.67,1.464,4.9,143,465,74,11417
10:23:05,9.83327,8.471357,170220.3391,55296,1.52,1.464,4.9,142,465,74,11421
10:23:09,10.365162,8.462902,180918.7105,58752,1.59,1.464,4.9,142,465,74,11425
10:23:13,11.023853,8.26465,180978.8058,58752,1.54,1.464,4.9,142,465,74,11429
10:23:17,10.690291,8.85298,181039.6013,58752,1.56,1.464,4.9,142,465,74,11433
10:23:21,11.34058,8.670801,181099.7127,58752,1.51,1.464,4.9,142,465,74,11437
10:23:25,11.484788,8.623004,181159.9955,58752,1.72,1.464,4.9,143,465,74,11441
10:23:29,11.664739,8.648948,181220.3158,58752,1.65,1.464,4.9,142,465,74,11445
10:23:33,10.81428,8.993476,181280.7854,58752,1.38,1.464,4.9,142,465,74,11449
10:23:37,11.530395,8.781243,181341.1451,58752,1.63,1.464,4.9,142,465,74,11453
10:23:41,12.441279,8.350248,181401.1422,58752,1.68,1.464,4.9,142,465,74,11457
10:23:45,12.093463,8.466368,181460.9024,58752,1.81,1.464,4.9,142,465,74,11461
10:23:49,12.753322,8.770299,181521.7224,58752,1.59,1.464,4.9,142,465,74,11465
10:23:53,12.374462,8.477532,181581.965,58752,1.47,1.464,4.9,142,465,75,11469
10:23:57,12.480763,8.945716,181641.7699,58752,1.49,1.464,4.9,143,466,75,11473
10:24:01,3.620223,7.547813,160325.1182,12960,1.56,1.464,4.9,142,466,75,11474
10:24:05,4.277192,8.07279,171070.1409,55296,1.71,1.464,4.9,142,466,75,11478
10:24:09,4.964384,8.826864,181822.3221,58752,1.47,1.464,4.9,142,466,75,11482
10:24:13,5.084628,8.749839,181881.8696,58752,1.54,1.464,4.9,142,466,75,11486
10:24:17,5.240094,8.29495,181941.9742,58752,1.58,1.464,4.9,142,466,75,11490
10:24:21,4.919512,8.047906,171295.2221,55296,1.69,1.464,4.9,142,466,75,11494
10:24:25,5.023784,8.102366,171351.6242,55296,1.73,1.464,4.9,142,466,75,11498
10:24:29,6.284312,8.72791,192834.0677,62208,1.38,1.464,4.9,143,466,75,11502
10:24:33,5.791722,8.565489,171465.8473,55296,1.83,1.464,4.9,142,466,75,11506
10:24:37,5.439998,8.080363,171522.2674,55296,1.59,1.464,4.9,142,466,75,11510
10:24:41,6.200768,8.351144,182301.8065,58752,1.6,1.464,4.9,142,466,75,11514
10:24:45,6.371808,8.657189,182362.3925,58752,1.75,1.464,4.9,142,466,75,11518
10:24:49,6.023171,8.317193,182422.2544,58752,1.53,1.464,4.9,142,466,75,11522
10:24:53,6.666272,8.633055,182483.0507,58752,1.58,1.464,4.9,142,466,75,11526
10:24:57,6.786171,9.185206,182543.5862,58752,1.67,1.464,4.9,142,466,75,11530
10:25:01,6.268084,7.842791,171862.0688,13824,2.12,1.464,4.9,142,466,75,11531
10:25:05,6.57554,8.540659,182662.6646,58752,1.57,1.464,4.9,142,466,75,11535
10:25:09,8.060894,9.334327,204218.7654,65664,1.42,1.464,4.9,142,466,75,11539
10:25:13,6.900716,8.089183,182782.4769,58752,1.43,1.464,4.9,142,466,75,11543
10:25:17,7.707507,9.396748,193598.7353,62208,1.79,1.464,4.9,142,466,75,11547
10:25:21,7.134632,8.269041,182902.976,58752,1.53,1.464,4.9,142,466,75,11551
10:25:25,7.27071,8.612777,182963.4944,58752,1.75,1.464,4.9,142,466,75,11555
10:25:29,8.165189,9.110414,193789.7165,62208,1.4,1.464,4.9,142,466,75,11559
10:25:33,7.408525,8.064064,172314.9104,55296,1.43,1.464,4.9,142,466,75,11563
10:25:37,8.567839,9.403931,193917.8745,62208,1.98,1.464,4.9,142,466,75,11567
10:25:41,8.538295,8.905963,183205.0683,58752,1.56,1.464,4.9,142,466,75,11571
10:25:45,8.215005,8.776055,183264.5429,58752,1.72,1.464,4.9,142,466,75,11575
10:25:49,9.100714,9.093839,194108.7953,62208,1.58,1.464,4.9,142,466,75,11579
10:25:53,8.47589,8.329353,183384.7966,58752,1.47,1.464,4.9,142,466,75,11583
10:25:57,9.437157,8.79267,194235.8037,62208,1.7,1.464,4.9,142,466,75,11587
10:26:01,8.802274,8.751852,183505.651,14688,1.54,1.464,4.9,142,466,75,11588
10:26:05,9.696599,9.069695,194363.5146,62208,1.54,1.464,4.9,142,466,75,11592
10:26:09,9.902117,9.08517,194427.4105,62208,1.75,1.464,4.9,142,466,75,11596
10:26:13,10.031649,8.636319,194490.5326,62208,1.43,1.464,4.9,142,466,75,11600
10:26:17,10.251694,9.350889,194555.7001,62208,1.65,1.464,4.9,143,466,75,11604
10:26:21,9.639044,8.698807,183807.1025,58752,1.73,1.464,4.9,143,466,75,11608
10:26:25,10.334451,8.334636,183866.8472,58752,1.56,1.464,4.9,143,466,75,11612
10:26:29,9.945891,8.422755,183926.5657,58752,1.47,1.464,4.9,143,466,75,11616
10:26:33,10.966461,9.311148,194810.333,62208,1.56,1.464,4.9,143,466,75,11620
10:26:37,10.212038,8.580635,184047.4164,58752,1.78,1.464,4.9,143,466,76,11624
10:26:41,11.193321,8.893961,194937.6125,62208,1.67,1.464,4.9,143,467,76,11628
10:26:45,10.949301,8.430393,184168.2694,58752,1.68,1.464,4.9,142,467,76,11632
10:26:49,11.513932,8.888715,195065.597,62208,1.51,1.464,4.9,142,467,76,11636
10:26:53,10.776024,8.692381,184289.7587,58752,1.57,1.464,4.9,142,467,76,11640
10:26:57,10.884227,8.953608,184350.0932,58752,1.66,1.464,4.9,142,467,76,11644
10:27:01,11.018811,9.022261,184410.0845,14688,1.73,1.464,4.9,142,467,76,11645
10:27:05,11.623411,8.785087,184470.0103,58752,1.6,1.464,4.9,142,467,76,11649
10:27:09,11.288702,8.244006,184529.8774,58752,1.45,1.464,4.9,142,467,76,11653
10:27:13,10.513644,8.214689,173731.8043,55296,1.49,1.464,4.9,142,467,76,11657
10:27:17,11.617188,8.945416,184649.7249,58752,1.49,1.464,4.9,142,467,76,11661
10:27:21,12.714118,9.249133,195575.0328,62208,1.66,1.464,4.9,142,467,76,11665
10:27:25,11.909315,8.514931,184769.3788,58752,1.59,1.464,4.9,142,467,76,11669
10:27:29,13.170249,8.691527,195701.7717,62208,1.5,1.464,4.9,142,467,76,11673
10:27:33,12.337456,8.662543,184889.8461,58752,1.62,1.464,4.9,142,467,76,11677
10:27:37,13.440267,8.936626,195829.1114,62208,1.55,1.464,4.9,142,467,76,11681
10:27:41,4.60674,8.807338,195893.0941,62208,1.49,1.464,4.9,142,467,76,11685
10:27:45,4.244128,8.090901,174184.2591,55296,1.9,1.464,4.9,142,467,76,11689
10:27:49,2.787945,4.755017,130679.6767,41472,1.44,1.464,4.9,142,467,76,11693
10:27:53,4.576307,8.503499,185191.7575,58752,1.81,1.464,4.9,142,467,76,11697
10:27:57,4.650026,7.741674,174353.8422,55296,1.82,1.464,4.9,142,467,76,11701
10:28:01,4.747859,7.689793,163509.8211,12960,1.81,1.464,4.9,142,467,76,11702
10:28:05,4.933459,7.986231,174466.9233,55296,1.77,1.464,4.9,142,467,76,11706
10:28:09,5.633149,8.700762,185431.6779,58752,1.53,1.464,4.9,142,467,76,11710
10:28:13,5.222166,7.841821,174580.5701,55296,1.42,1.464,4.9,142,467,76,11714
10:28:17,5.346872,8.187141,174637.0581,55296,1.59,1.464,4.9,143,467,76,11718
10:28:21,5.391486,7.278134,163774.8976,51840,1.49,1.464,4.9,143,467,76,11722
10:28:25,5.612757,8.245804,174750.5608,55296,1.79,1.464,4.9,143,467,76,11726
10:28:29,5.798254,7.996799,174806.2949,55296,1.54,1.464,4.9,143,467,76,11730
10:28:33,6.544598,8.683409,185792.4542,58752,1.64,1.464,4.9,143,467,76,11734
10:28:37,6.566158,7.650444,174919.8911,55296,1.69,1.464,4.9,143,467,76,11738
10:28:41,6.102859,7.236849,164039.6802,51840,0.57,1.464,4.9,143,467,76,11742
10:28:45,4.849237,9.079234,185975.0092,58752,1.71,1.464,4.9,143,467,76,11746
10:28:49,6.063466,8.735288,196977.1919,62208,1.59,1.464,4.9,143,467,76,11750
10:28:53,5.710538,9.238474,197041.3032,62208,1.81,1.464,4.9,143,467,76,11754
10:28:57,5.883015,8.84542,197104.1218,62208,1.6,1.464,4.9,143,467,76,11758
10:29:01,6.068676,9.075154,197168.051,15552,2.1,1.464,4.9,143,467,76,11759
10:29:05,5.65289,8.642548,186274.45,58752,1.6,1.464,4.9,143,467,76,11763
10:29:09,6.424866,9.395203,197295.5405,62208,1.62,1.464,4.9,143,467,76,11767
10:29:13,5.993255,8.103535,186394.0299,58752,1.65,1.464,4.9,143,467,76,11771
10:29:18,6.850206,9.047754,197438.8068,77760,2.5,1.464,4.9,143,467,76,11776
10:29:22,6.968039,8.233468,186529.7384,58752,1.77,1.464,4.9,143,467,76,11780
10:29:26,7.089466,8.402862,186589.9916,58752,1.67,1.464,4.9,143,468,77,11784
10:29:30,7.364943,9.133796,197629.857,62208,2.14,1.464,4.9,143,468,77,11788
10:29:34,6.183631,8.161706,175727.6066,55296,1.89,1.464,4.9,143,468,77,11792
10:29:38,7.019899,8.140942,186770.6287,58752,1.62,1.464,4.9,143,468,77,11796
10:29:42,7.177373,8.109051,186831.3197,58752,1.61,1.464,4.8,159,468,77,11800
10:29:46,7.358829,8.43387,186891.6899,58752,1.76,1.464,4.8,159,468,77,11804
10:29:50,8.345702,9.053767,197948.6905,62208,1.65,1.464,4.8,159,468,77,11808
10:29:54,7.764073,8.317681,187011.7023,58752,1.78,1.464,4.8,159,468,77,11812
10:29:58,7.883021,8.305542,187072.4223,58752,1.8,1.464,4.8,159,468,77,11816
10:30:02,8.030766,8.53397,187133.1776,29376,1.99,1.464,4.8,159,468,77,11818
10:30:06,8.9571,9.129785,198205.7268,62208,1.97,1.464,4.8,159,468,77,11822
10:30:11,8.453226,8.426975,187268.8925,73440,2.05,1.464,4.8,159,468,77,11827
10:30:15,8.682116,8.697583,187328.7896,58752,1.92,1.464,4.8,159,468,77,11831
10:30:19,8.813159,8.775332,187388.9695,58752,1.94,1.464,4.8,159,468,77,11835
10:30:23,8.901052,8.231944,187448.837,58752,1.71,1.464,4.8,159,468,77,11839
10:30:27,10.707717,9.36597,209569.2376,65664,1.56,1.464,4.8,159,468,77,11843
10:30:31,10.071631,9.069037,198603.6715,62208,1.93,1.464,4.8,159,468,77,11847
10:30:35,9.362704,8.463605,187629.8931,58752,1.93,1.464,4.8,159,468,77,11851
10:30:39,10.371033,9.255285,198730.4487,62208,1.66,1.464,4.8,159,468,77,11855
10:30:44,9.900079,8.457558,187764.9343,73440,1.84,1.464,4.8,159,468,77,11860
10:30:48,10.024511,8.43235,187825.0924,58752,1.92,1.464,4.8,159,468,77,11864
10:30:52,11.033509,8.747251,198937.2336,62208,1.79,1.464,4.8,159,468,77,11868
10:30:56,9.952176,7.980921,176890.2381,55296,1.98,1.464,4.8,159,468,77,11872
10:31:00,10.947788,8.410807,188006.0884,0,2.08,1.464,4.8,159,468,77,11872
10:31:04,10.575643,8.598047,188066.9094,58752,2.81,1.464,4.8,159,468,77,11876
10:31:09,10.333186,8.663454,188142.1347,73440,1.74,1.464,4.8,159,468,77,11881
10:31:13,12.4033,8.848054,199272.5505,62208,1.86,1.464,4.8,159,468,77,11885
10:31:17,11.185294,8.294913,188262.3195,58752,2.06,1.464,4.8,159,468,77,11889
10:31:21,12.305294,9.027674,199400.2624,62208,2.13,1.464,4.8,159,468,77,11893
10:31:25,12.01543,8.413957,188382.9808,58752,1.76,1.464,4.8,159,468,77,11897
10:31:29,11.639133,9.07454,188444.1358,58752,1.57,1.464,4.8,159,468,77,11901
10:31:33,12.70953,9.147527,199592.9976,62208,1.91,1.464,4.8,159,468,77,11905
10:31:37,12.863322,8.484205,199655.6893,62208,1.7,1.464,4.8,159,468,77,11909
10:31:41,12.589303,8.204515,188623.6162,58752,1.9,1.464,4.8,159,468,77,11913
10:31:45,12.241972,8.52898,188684.3029,58752,1.46,1.464,4.8,159,468,77,11917
10:31:49,12.899286,8.310029,188744.2273,58752,1.44,1.464,4.8,159,468,77,11921
10:31:53,4.547592,8.88453,199911.2846,62208,1.49,1.464,4.8,159,468,77,11925
10:31:57,5.176845,9.026719,199974.3289,62208,1.9,1.464,4.8,159,468,77,11929
10:32:01,4.803385,9.090468,188925.4298,14688,1.73,1.464,4.8,159,468,77,11930
10:32:05,4.92713,8.953674,188985.8034,58752,1.81,1.464,4.8,159,468,77,11934
10:32:09,4.584504,8.693626,189045.6447,58752,1.45,1.464,4.8,159,469,78,11938
10:32:13,5.277886,8.527487,189105.0714,58752,1.55,1.464,4.8,159,469,78,11942
10:32:17,5.483053,9.263706,200292.3965,62208,1.65,1.464,4.8,159,469,78,11946
10:32:21,5.649375,9.164548,200356.0282,62208,1.51,1.464,4.8,159,469,78,11950
10:32:25,4.642988,8.276233,178151.4192,55296,1.58,1.464,4.8,159,469,78,11954
10:32:29,5.367506,8.366708,189345.3772,58752,1.52,1.464,4.8,159,469,78,11958
10:32:33,6.011311,8.461732,189405.0037,58752,1.69,1.464,4.8,159,469,78,11962
10:32:37,5.71184,8.230096,189465.1601,58752,1.89,1.464,4.8,159,469,78,11966
10:32:41,6.400775,8.631966,189526.1991,58752,1.83,1.464,4.8,159,469,78,11970
10:32:45,6.711988,9.267874,200738.4907,62208,1.86,1.464,4.8,159,469,78,11974
10:32:50,6.246536,8.707192,189661.2572,73440,1.6,1.464,4.8,159,469,78,11979
10:32:54,6.420799,8.609034,189721.5643,58752,2.02,1.464,4.8,159,469,78,11983
10:32:58,7.180188,9.016297,200945.0892,62208,1.68,1.464,4.8,159,469,78,11987
10:33:02,6.709527,8.581921,189842.2483,29376,1.43,1.464,4.8,159,469,78,11989
10:33:06,7.405742,8.808797,189901.9787,58752,2.4,1.464,4.8,159,469,78,11993
10:33:10,7.018419,8.519042,189962.0933,58752,1.45,1.464,4.8,159,469,78,11997
10:33:14,7.21083,8.620373,190022.5235,58752,1.5,1.464,4.8,159,469,78,12001
10:33:18,7.390639,8.757626,190082.7671,58752,1.62,1.464,4.8,159,469,78,12005
10:33:22,8.752936,9.281913,201328.0143,62208,1.58,1.464,4.8,159,469,78,12009
10:33:26,8.391745,9.080127,201391.647,62208,1.9,1.464,4.8,159,469,78,12013
10:33:30,7.889953,8.404435,190263.0015,58752,2.02,1.464,4.8,159,469,78,12017
10:33:34,8.609622,8.867265,190324.1325,58752,1.93,1.464,4.8,159,469,78,12021
10:33:38,8.80014,8.158948,190383.8955,58752,1.63,1.464,4.8,159,469,78,12025
10:33:42,9.244636,8.931698,201646.678,62208,1.77,1.464,4.8,159,469,78,12029
10:33:46,9.411035,9.19591,201710.3878,62208,1.69,1.464,4.8,159,469,78,12033
