CPU_Utilization Memory_Consumption Current_Time Disk_Space(mb) Brick_Space(mb) Kafka_Disk_Usage(mb) Topic_Disk_Usage(mb) Heketi_Space(mb)
1.57 1.464 13:26:28 4.8 149 473 82 33
1.54 1.464 13:26:32 4.8 149 473 82 33
1.70 1.464 13:26:36 4.8 149 473 82 33
1.62 1.464 13:26:40 4.8 150 473 82 33
1.58 1.464 13:26:44 4.8 150 473 82 33
1.60 1.464 13:26:48 4.8 150 473 82 33
1.75 1.464 13:26:52 4.8 150 473 82 33
1.54 1.464 13:26:56 4.8 150 473 82 33
1.76 1.464 13:27:00 4.8 150 473 82 33
1.63 1.464 13:27:04 4.8 150 473 82 33
1.61 1.464 13:27:08 4.8 150 473 82 33
1.83 1.464 13:27:12 4.8 150 473 82 33
1.82 1.464 13:27:16 4.8 150 473 82 33
1.88 1.464 13:27:20 4.8 150 473 82 33
1.60 1.464 13:27:24 4.8 150 473 82 33
1.60 1.464 13:27:28 4.8 150 473 82 33
1.72 1.464 13:27:32 4.9 130 453 62 33
1.71 1.464 13:27:36 4.9 130 453 62 33
1.92 1.464 13:27:40 4.9 130 453 62 33
1.51 1.464 13:27:44 4.9 129 453 62 33
1.54 1.464 13:27:48 4.9 129 453 62 33
1.68 1.464 13:27:52 4.9 129 453 62 33
1.90 1.464 13:27:56 4.9 129 453 62 33
1.85 1.464 13:28:00 4.9 129 453 62 33
1.74 1.464 13:28:04 4.9 129 453 62 33
1.66 1.464 13:28:08 4.9 129 453 62 33
1.57 1.464 13:28:12 4.9 129 453 62 33
1.65 1.464 13:28:16 4.9 129 453 62 33
1.74 1.464 13:28:20 4.9 129 453 62 33
1.42 1.464 13:28:24 4.9 129 453 62 33
1.56 1.464 13:28:28 4.9 129 453 62 33
1.83 1.464 13:28:32 4.9 129 453 62 33
1.66 1.464 13:28:36 4.9 129 453 62 33
1.69 1.464 13:28:40 4.9 129 453 62 33
1.54 1.464 13:28:44 4.9 129 453 62 33
1.74 1.464 13:28:48 4.9 129 453 62 33
1.63 1.464 13:28:52 4.9 129 453 62 33
1.85 1.464 13:28:56 4.9 129 453 62 33
1.74 1.464 13:29:00 4.9 129 453 62 33
1.62 1.464 13:29:04 4.9 129 453 62 33
1.99 1.464 13:29:08 4.9 129 453 62 33
1.64 1.464 13:29:12 4.9 129 454 62 33
1.73 1.464 13:29:16 4.9 129 454 63 33
2.19 1.464 13:29:20 4.9 129 454 63 33
1.73 1.464 13:29:24 4.9 131 454 63 33
1.65 1.464 13:29:28 4.9 131 454 63 33
1.64 1.464 13:29:32 4.9 131 454 63 33
1.75 1.464 13:29:36 4.9 131 454 63 33
1.50 1.464 13:29:40 4.9 131 454 63 33
1.54 1.464 13:29:44 4.9 131 454 63 33
1.54 1.464 13:29:48 4.9 131 454 63 33
1.66 1.465 13:29:52 4.9 131 454 63 33
1.68 1.464 13:29:56 4.9 131 454 63 33
1.90 1.464 13:30:00 4.9 131 454 63 33
1.41 1.464 13:30:04 4.9 131 454 63 33
1.42 1.464 13:30:08 4.9 131 454 63 33
1.65 1.464 13:30:12 4.9 131 454 63 33
1.56 1.465 13:30:16 4.9 131 454 63 33
1.49 1.465 13:30:20 4.9 131 454 63 33
1.55 1.464 13:30:24 4.9 131 454 63 33
1.40 1.464 13:30:28 4.9 131 454 63 33
1.56 1.464 13:30:32 4.9 131 454 63 33
1.54 1.464 13:30:36 4.9 131 454 63 33
1.52 1.464 13:30:40 4.9 131 454 63 33
1.41 1.464 13:30:44 4.9 131 454 63 33
1.64 1.464 13:30:48 4.9 131 454 63 33
1.51 1.464 13:30:52 4.9 131 454 63 33
1.44 1.464 13:30:56 4.9 131 454 63 33
1.71 1.464 13:31:00 4.9 131 454 63 33
1.46 1.464 13:31:04 4.9 131 454 63 33
1.47 1.464 13:31:08 4.9 131 454 63 33
1.52 1.464 13:31:12 4.9 131 454 63 33
1.76 1.464 13:31:16 4.9 131 454 63 33
1.64 1.464 13:31:20 4.9 131 454 63 33
1.37 1.464 13:31:24 4.9 131 454 63 33
1.48 1.464 13:31:28 4.9 131 454 63 33
1.73 1.464 13:31:32 4.9 131 454 63 33
1.57 1.464 13:31:36 4.9 131 454 63 33
1.74 1.464 13:31:40 4.9 131 454 63 33
1.68 1.464 13:31:44 4.9 131 454 63 33
1.41 1.464 13:31:48 4.9 131 454 63 33
1.54 1.465 13:31:52 4.9 131 454 63 33
1.45 1.464 13:31:56 4.9 131 455 63 33
1.49 1.464 13:32:00 4.9 131 455 64 33
1.57 1.464 13:32:04 4.9 131 455 64 33
1.85 1.464 13:32:08 4.9 131 455 64 33
1.52 1.464 13:32:12 4.9 131 455 64 33
1.64 1.464 13:32:16 4.9 131 455 64 33
1.66 1.464 13:32:20 4.9 131 455 64 33
1.38 1.465 13:32:24 4.9 131 455 64 33
1.63 1.464 13:32:28 4.9 131 455 64 33
1.39 1.464 13:32:32 4.9 131 455 64 33
1.55 1.464 13:32:36 4.9 131 455 64 33
1.66 1.464 13:32:40 4.9 131 455 64 33
1.49 1.464 13:32:44 4.9 131 455 64 33
1.53 1.464 13:32:48 4.9 131 455 64 33
1.49 1.464 13:32:52 4.9 131 455 64 33
1.52 1.464 13:32:56 4.9 131 455 64 33
1.85 1.464 13:33:00 4.9 131 455 64 33
1.43 1.464 13:33:04 4.9 131 455 64 33
1.46 1.464 13:33:08 4.9 131 455 64 33
1.46 1.464 13:33:12 4.9 131 455 64 33
1.77 1.464 13:33:16 4.9 131 455 64 33
1.52 1.464 13:33:20 4.9 131 455 64 33
1.99 1.464 13:33:24 4.9 131 455 64 33
1.46 1.464 13:33:28 4.9 131 455 64 33
1.46 1.464 13:33:32 4.9 131 455 64 33
1.57 1.464 13:33:36 4.9 131 455 64 33
1.63 1.464 13:33:40 4.9 131 455 64 33
1.44 1.464 13:33:44 4.9 131 455 64 33
1.47 1.464 13:33:48 4.9 131 455 64 33
1.54 1.464 13:33:52 4.9 131 455 64 33
1.47 1.465 13:33:56 4.9 131 455 64 33
1.64 1.464 13:34:00 4.9 131 455 64 33
1.49 1.464 13:34:04 4.9 131 455 64 33
1.47 1.464 13:34:08 4.9 131 455 64 33
1.73 1.464 13:34:12 4.9 131 455 64 33
1.81 1.464 13:34:16 4.9 131 455 64 33
1.49 1.465 13:34:20 4.9 131 455 64 33
1.34 1.465 13:34:24 4.9 131 455 64 33
1.51 1.464 13:34:28 4.9 131 455 64 33
1.54 1.464 13:34:32 4.9 131 455 64 33
1.50 1.464 13:34:36 4.9 131 456 64 33
1.52 1.464 13:34:40 4.9 131 456 64 33
1.51 1.464 13:34:44 4.9 131 456 65 33
1.55 1.464 13:34:48 4.9 131 456 65 33
1.56 1.464 13:34:52 4.9 135 456 65 33
1.52 1.464 13:34:56 4.9 135 456 65 33
1.73 1.464 13:35:00 4.9 135 456 65 33
1.36 1.464 13:35:04 4.9 135 456 65 33
1.53 1.464 13:35:08 4.9 135 456 65 33
1.46 1.464 13:35:12 4.9 135 456 65 33
1.63 1.465 13:35:16 4.9 135 456 65 33
1.63 1.464 13:35:20 4.9 135 456 65 33
1.58 1.464 13:35:24 4.9 135 456 65 33
1.77 1.464 13:35:28 4.9 135 456 65 33
1.95 1.464 13:35:32 4.9 135 456 65 33
1.64 1.464 13:35:36 4.9 135 456 65 33
1.44 1.464 13:35:40 4.9 135 456 65 33
1.47 1.464 13:35:44 4.9 135 456 65 33
1.49 1.464 13:35:48 4.9 135 456 65 33
1.51 1.464 13:35:52 4.9 135 456 65 33
1.84 1.464 13:35:56 4.9 135 456 65 33
1.59 1.464 13:36:00 4.9 135 456 65 33
1.41 1.464 13:36:04 4.9 135 456 65 33
1.44 1.464 13:36:08 4.9 135 456 65 33
1.44 1.464 13:36:12 4.9 135 456 65 33
1.57 1.464 13:36:16 4.9 135 456 65 33
1.65 1.464 13:36:20 4.9 135 456 65 33
1.46 1.464 13:36:24 4.9 135 456 65 33
1.68 1.464 13:36:28 4.9 135 456 65 33
1.61 1.464 13:36:32 4.9 135 456 65 33
1.52 1.464 13:36:36 4.9 135 456 65 33
1.57 1.464 13:36:40 4.9 135 456 65 33
1.46 1.464 13:36:44 4.9 135 456 65 33
1.57 1.464 13:36:48 4.9 135 456 65 33
1.54 1.464 13:36:52 4.9 135 456 65 33
1.49 1.464 13:36:56 4.9 135 456 65 33
1.52 1.464 13:37:00 4.9 135 456 65 33
1.56 1.464 13:37:04 4.9 135 456 65 33
1.58 1.464 13:37:08 4.9 135 456 65 33
1.44 1.464 13:37:12 4.9 135 456 65 33
1.86 1.464 13:37:16 4.9 135 456 65 33
1.56 1.464 13:37:20 4.9 135 457 65 33
1.48 1.464 13:37:24 4.9 135 457 66 33
1.69 1.464 13:37:28 4.9 135 457 66 33
1.51 1.464 13:37:32 4.9 135 457 66 33
1.70 1.464 13:37:36 4.9 135 457 66 33
1.56 1.464 13:37:40 4.9 135 457 66 33
1.65 1.464 13:37:44 4.9 135 457 66 33
1.67 1.464 13:37:48 4.9 135 457 66 33
1.52 1.464 13:37:52 4.9 135 457 66 33
1.67 1.464 13:37:56 4.9 135 457 66 33
1.52 1.464 13:38:00 4.9 135 457 66 33
1.59 1.464 13:38:04 4.9 135 457 66 33
1.61 1.464 13:38:08 4.9 135 457 66 33
1.55 1.465 13:38:12 4.9 135 457 66 33
1.62 1.464 13:38:16 4.9 135 457 66 33
1.80 1.464 13:38:20 4.9 135 457 66 33
1.47 1.464 13:38:24 4.9 135 457 66 33
1.56 1.464 13:38:28 4.9 135 457 66 33
1.53 1.464 13:38:32 4.9 135 457 66 33
1.58 1.464 13:38:36 4.9 135 457 66 33
1.76 1.464 13:38:40 4.9 135 457 66 33
1.46 1.464 13:38:44 4.9 135 457 66 33
1.50 1.464 13:38:48 4.9 135 457 66 33
1.84 1.464 13:38:52 4.9 135 457 66 33
1.66 1.464 13:38:56 4.9 135 457 66 33
1.69 1.464 13:39:00 4.9 135 457 66 33
1.59 1.464 13:39:04 4.9 135 457 66 33
1.64 1.464 13:39:08 4.9 135 457 66 33
1.56 1.464 13:39:12 4.9 135 457 66 33
1.61 1.464 13:39:16 4.9 135 457 66 33
1.75 1.464 13:39:20 4.9 135 457 66 33
1.52 1.464 13:39:24 4.9 135 457 66 33
2.22 1.464 13:39:28 4.9 135 457 66 33
1.63 1.464 13:39:32 4.9 135 457 66 33
1.91 1.464 13:39:36 4.9 135 457 66 33
1.64 1.464 13:39:40 4.9 135 457 66 33
1.68 1.464 13:39:44 4.9 135 457 66 33
1.66 1.464 13:39:48 4.9 135 457 66 33
1.68 1.464 13:39:52 4.9 135 457 66 33
1.45 1.464 13:39:56 4.9 135 457 66 33
1.55 1.464 13:40:00 4.9 135 457 66 33
1.60 1.464 13:40:04 4.9 135 458 66 33
1.48 1.464 13:40:08 4.9 135 458 67 33
1.52 1.464 13:40:12 4.9 135 458 67 33
1.67 1.464 13:40:16 4.9 135 458 67 33
2.08 1.464 13:40:20 4.9 135 458 67 33
1.42 1.464 13:40:24 4.9 135 458 67 33
1.63 1.464 13:40:28 4.9 135 458 67 33
1.56 1.464 13:40:32 4.9 135 458 67 33
1.66 1.464 13:40:36 4.9 135 458 67 33
1.52 1.464 13:40:40 4.9 135 458 67 33
1.37 1.464 13:40:44 4.9 135 458 67 33
1.54 1.464 13:40:48 4.9 135 458 67 33
1.69 1.464 13:40:52 4.9 135 458 67 33
1.51 1.464 13:40:56 4.9 135 458 67 33
1.50 1.464 13:41:00 4.9 135 458 67 33
1.46 1.464 13:41:04 4.9 135 458 67 33
1.64 1.464 13:41:08 4.9 135 458 67 33
1.70 1.464 13:41:12 4.9 135 458 67 33
1.78 1.464 13:41:16 4.9 135 458 67 33
1.63 1.464 13:41:20 4.9 135 458 67 33
1.46 1.464 13:41:24 4.9 135 458 67 33
1.64 1.464 13:41:28 4.9 135 458 67 33
1.88 1.464 13:41:32 4.9 135 458 67 33
1.66 1.464 13:41:36 4.9 135 458 67 33
1.63 1.464 13:41:40 4.9 135 458 67 33
1.41 1.464 13:41:44 4.9 135 458 67 33
1.47 1.464 13:41:48 4.9 135 458 67 33
1.53 1.464 13:41:52 4.9 135 458 67 33
1.55 1.464 13:41:56 4.9 135 458 67 33
1.83 1.464 13:42:00 4.9 135 458 67 33
1.63 1.464 13:42:04 4.9 135 458 67 33
1.49 1.464 13:42:08 4.9 135 458 67 33
1.43 1.464 13:42:12 4.9 135 458 67 33
1.57 1.464 13:42:16 4.9 135 458 67 33
1.55 1.464 13:42:20 4.9 135 458 67 33
1.77 1.464 13:42:24 4.9 135 458 67 33
1.50 1.464 13:42:28 4.9 135 458 67 33
1.69 1.464 13:42:32 4.9 135 458 67 33
1.60 1.464 13:42:36 4.9 135 458 67 33
1.55 1.464 13:42:40 4.9 135 458 67 33
1.62 1.464 13:42:44 4.9 135 459 67 33
1.51 1.464 13:42:48 4.9 135 459 67 33
1.73 1.464 13:42:52 4.9 135 459 68 33
1.57 1.464 13:42:56 4.9 135 459 68 33
1.56 1.464 13:43:00 4.9 135 459 68 33
1.45 1.464 13:43:04 4.9 135 459 68 33
1.68 1.464 13:43:08 4.9 135 459 68 33
1.57 1.464 13:43:12 4.9 135 459 68 33
1.93 1.464 13:43:16 4.9 135 459 68 33
1.91 1.464 13:43:20 4.9 135 459 68 33
1.40 1.464 13:43:24 4.9 135 459 68 33
1.57 1.464 13:43:28 4.9 135 459 68 33
2.45 1.464 13:43:32 4.9 135 459 68 33
1.51 1.464 13:43:36 4.9 135 459 68 33
1.54 1.464 13:43:40 4.9 135 459 68 33
1.61 1.464 13:43:44 4.9 135 459 68 33
1.58 1.464 13:43:48 4.9 135 459 68 33
1.52 1.464 13:43:52 4.9 135 459 68 33
1.49 1.464 13:43:56 4.9 135 459 68 33
1.84 1.464 13:44:00 4.9 135 459 68 33
1.50 1.464 13:44:04 4.9 135 459 68 33
1.62 1.464 13:44:08 4.9 135 459 68 33
1.56 1.464 13:44:12 4.9 135 459 68 33
1.63 1.464 13:44:16 4.9 135 459 68 33
1.65 1.464 13:44:20 4.9 135 459 68 33
1.53 1.464 13:44:24 4.9 135 459 68 33
1.56 1.464 13:44:28 4.9 135 459 68 33
1.68 1.464 13:44:32 4.9 135 459 68 33
1.66 1.464 13:44:36 4.9 135 459 68 33
1.82 1.464 13:44:40 4.9 135 459 68 33
1.69 1.464 13:44:44 4.9 135 459 68 33
1.58 1.464 13:44:48 4.9 135 459 68 33
1.84 1.464 13:44:52 4.9 135 459 68 33
1.61 1.464 13:44:56 4.9 135 459 68 33
1.94 1.464 13:45:00 4.9 135 459 68 33
1.59 1.464 13:45:04 4.9 135 459 68 33
1.64 1.464 13:45:08 4.9 135 459 68 33
1.63 1.464 13:45:12 4.9 135 459 68 33
1.64 1.464 13:45:16 4.9 135 459 68 33
1.68 1.464 13:45:20 4.9 135 459 68 33
1.39 1.464 13:45:24 4.9 135 459 68 33
1.63 1.464 13:45:28 4.9 135 460 68 33
1.67 1.464 13:45:32 4.9 135 460 68 33
1.54 1.464 13:45:36 4.9 135 460 69 33
1.58 1.464 13:45:40 4.9 135 460 69 33
1.36 1.464 13:45:44 4.9 135 460 69 33
1.96 1.464 13:45:48 4.9 143 460 69 33
1.61 1.464 13:45:52 4.9 143 460 69 33
1.63 1.464 13:45:56 4.9 143 460 69 33
1.78 1.464 13:46:00 4.9 143 460 69 33
1.54 1.464 13:46:04 4.9 143 460 69 33
1.52 1.464 13:46:08 4.9 143 460 69 33
1.52 1.464 13:46:12 4.9 143 460 69 33
1.62 1.464 13:46:16 4.9 143 460 69 33
1.64 1.464 13:46:20 4.9 143 460 69 33
1.62 1.464 13:46:24 4.9 143 460 69 33
2.04 1.464 13:46:28 4.9 143 460 69 33
1.74 1.464 13:46:32 4.9 143 460 69 33
1.63 1.464 13:46:37 4.9 143 460 69 33
1.63 1.464 13:46:41 4.9 143 460 69 33
1.56 1.464 13:46:45 4.9 143 460 69 33
1.80 1.464 13:46:49 4.9 143 460 69 33
1.53 1.464 13:46:53 4.9 143 460 69 33
1.63 1.465 13:46:57 4.9 143 460 69 33
1.66 1.465 13:47:01 4.9 143 460 69 33
1.57 1.464 13:47:05 4.9 143 460 69 33
2.25 1.464 13:47:09 4.9 143 460 69 33
1.51 1.464 13:47:13 4.9 143 460 69 33
1.61 1.464 13:47:17 4.9 143 460 69 33
1.62 1.464 13:47:21 4.9 143 460 69 33
1.55 1.464 13:47:25 4.9 143 460 69 33
1.48 1.464 13:47:29 4.9 143 460 69 33
1.75 1.464 13:47:33 4.9 143 460 69 33
1.69 1.464 13:47:37 4.9 143 460 69 33
1.61 1.464 13:47:41 4.9 143 460 69 33
1.54 1.464 13:47:45 4.9 143 460 69 33
1.79 1.464 13:47:49 4.9 143 460 69 33
1.58 1.464 13:47:53 4.9 143 460 69 33
1.52 1.464 13:47:57 4.9 143 460 69 33
1.68 1.464 13:48:01 4.9 143 460 69 33
2.02 1.464 13:48:05 4.9 143 460 69 33
1.60 1.464 13:48:09 4.9 143 460 69 33
1.66 1.464 13:48:13 4.9 143 461 69 33
1.62 1.464 13:48:17 4.9 143 461 70 33
1.72 1.464 13:48:21 4.9 143 461 70 33
1.58 1.464 13:48:25 4.9 143 461 70 33
1.52 1.464 13:48:29 4.9 143 461 70 33
1.56 1.464 13:48:33 4.9 143 461 70 33
1.63 1.464 13:48:37 4.9 143 461 70 33
1.58 1.464 13:48:41 4.9 143 461 70 33
1.59 1.464 13:48:45 4.9 143 461 70 33
1.46 1.464 13:48:49 4.9 143 461 70 33
1.58 1.464 13:48:53 4.9 143 461 70 33
1.50 1.464 13:48:57 4.9 143 461 70 33
1.54 1.464 13:49:01 4.9 143 461 70 33
1.51 1.464 13:49:04 4.9 143 461 70 33
1.67 1.464 13:49:08 4.9 143 461 70 33
1.47 1.464 13:49:12 4.9 143 461 70 33
1.75 1.464 13:49:16 4.9 143 461 70 33
1.67 1.464 13:49:20 4.9 143 461 70 33
1.35 1.464 13:49:24 4.9 143 461 70 33
1.50 1.464 13:49:28 4.9 143 461 70 33
1.46 1.464 13:49:32 4.9 143 461 70 33
2.03 1.464 13:49:36 4.9 143 461 70 33
1.56 1.464 13:49:40 4.9 143 461 70 33
1.48 1.464 13:49:44 4.9 143 461 70 33
1.77 1.464 13:49:48 4.9 143 461 70 33
1.82 1.464 13:49:52 4.9 143 461 70 33
1.73 1.464 13:49:56 4.9 143 461 70 33
1.65 1.464 13:50:00 4.9 143 461 70 33
1.62 1.464 13:50:04 4.9 143 461 70 33
1.64 1.464 13:50:08 4.9 143 461 70 33
1.70 1.464 13:50:12 4.9 143 461 70 33
1.60 1.464 13:50:16 4.9 143 461 70 33
1.59 1.464 13:50:20 4.9 143 461 70 33
1.42 1.464 13:50:24 4.9 143 461 70 33
1.49 1.464 13:50:28 4.9 143 461 70 33
1.52 1.464 13:50:32 4.9 143 461 70 33
1.73 1.464 13:50:36 4.9 143 461 70 33
1.58 1.464 13:50:40 4.9 143 461 70 33
1.51 1.464 13:50:44 4.9 143 461 70 33
1.57 1.464 13:50:48 4.9 143 461 70 33
1.51 1.464 13:50:52 4.9 143 461 70 33
1.73 1.464 13:50:56 4.9 143 462 70 33
1.83 1.464 13:51:00 4.9 143 462 71 33
1.53 1.464 13:51:04 4.9 143 462 71 33
1.76 1.464 13:51:08 4.9 143 462 71 33
1.70 1.464 13:51:12 4.9 143 462 71 33
1.81 1.464 13:51:16 4.9 143 462 71 33
1.69 1.464 13:51:20 4.9 143 462 71 33
1.74 1.464 13:51:24 4.9 143 462 71 33
1.58 1.464 13:51:28 4.9 143 462 71 33
1.74 1.464 13:51:32 4.9 143 462 71 33
1.62 1.464 13:51:36 4.9 143 462 71 33
1.73 1.464 13:51:40 4.9 143 462 71 33
1.71 1.464 13:51:44 4.9 143 462 71 33
1.58 1.464 13:51:48 4.9 143 462 71 33
1.64 1.464 13:51:52 4.9 143 462 71 33
1.58 1.464 13:51:56 4.9 143 462 71 33
1.63 1.464 13:52:00 4.9 143 462 71 33
1.48 1.464 13:52:04 4.9 143 462 71 33
1.46 1.464 13:52:08 4.9 143 462 71 33
1.58 1.464 13:52:12 4.9 143 462 71 33
2.13 1.464 13:52:16 4.9 143 462 71 33
1.60 1.464 13:52:20 4.9 143 462 71 33
1.54 1.464 13:52:24 4.9 143 462 71 33
1.57 1.465 13:52:28 4.9 143 462 71 33
1.52 1.464 13:52:32 4.9 143 462 71 33
1.66 1.464 13:52:36 4.9 143 462 71 33
1.54 1.465 13:52:40 4.9 143 462 71 33
1.53 1.464 13:52:44 4.9 143 462 71 33
1.50 1.464 13:52:48 4.9 143 462 71 33
1.61 1.464 13:52:52 4.9 143 462 71 33
1.69 1.464 13:52:56 4.9 143 462 71 33
1.72 1.464 13:53:00 4.9 143 462 71 33
1.43 1.464 13:53:04 4.9 143 462 71 33
1.49 1.464 13:53:08 4.9 143 462 71 33
1.68 1.464 13:53:12 4.9 143 462 71 33
1.78 1.464 13:53:16 4.9 143 462 71 33
1.60 1.464 13:53:20 4.9 143 462 71 33
1.47 1.464 13:53:24 4.9 143 462 71 33
1.75 1.465 13:53:28 4.9 143 462 71 33
1.52 1.464 13:53:32 4.9 143 462 71 33
1.63 1.464 13:53:36 4.9 143 463 71 33
2.15 1.464 13:53:40 4.9 143 463 71 33
1.49 1.464 13:53:44 4.9 143 463 72 33
1.72 1.464 13:53:48 4.9 143 463 72 33
1.75 1.464 13:53:52 4.9 143 463 72 33
1.89 1.464 13:53:56 4.9 143 463 72 33
1.77 1.464 13:54:01 4.9 143 463 72 33
1.66 1.464 13:54:05 4.9 143 463 72 33
1.54 1.465 13:54:09 4.9 143 463 72 33
1.50 1.464 13:54:13 4.9 143 463 72 33
1.65 1.464 13:54:17 4.9 143 463 72 33
1.68 1.464 13:54:21 4.9 143 463 72 33
1.65 1.464 13:54:25 4.9 143 463 72 33
1.68 1.464 13:54:29 4.9 143 463 72 33
1.68 1.464 13:54:33 4.9 143 463 72 33
1.81 1.464 13:54:37 4.9 143 463 72 33
1.74 1.464 13:54:41 4.9 143 463 72 33
1.89 1.464 13:54:45 4.9 143 463 72 33
1.79 1.464 13:54:50 4.9 143 463 72 33
1.54 1.464 13:54:54 4.9 143 463 72 33
2.38 1.464 13:54:58 4.9 143 463 72 33
2.05 1.464 13:55:02 4.9 143 463 72 33
1.74 1.465 13:55:06 4.9 143 463 72 33
1.74 1.465 13:55:10 4.9 143 463 72 33
1.52 1.464 13:55:14 4.9 143 463 72 33
1.58 1.464 13:55:18 4.9 143 463 72 33
1.63 1.464 13:55:22 4.9 143 463 72 33
1.83 1.464 13:55:27 4.9 143 463 72 33
1.65 1.464 13:55:31 4.9 143 463 72 33
1.66 1.464 13:55:35 4.9 143 463 72 33
1.73 1.464 13:55:39 4.9 143 463 72 33
1.83 1.464 13:55:43 4.9 143 463 72 33
1.86 1.464 13:55:47 4.9 143 463 72 33
1.86 1.464 13:55:51 4.9 143 463 72 33
1.90 1.464 13:55:55 4.9 143 463 72 33
1.78 1.464 13:55:59 4.9 143 463 72 33
1.86 1.464 13:56:04 4.9 143 463 72 33
1.68 1.464 13:56:08 4.9 143 463 72 33
1.57 1.464 13:56:12 4.9 143 463 72 33
1.86 1.464 13:56:16 4.9 143 463 72 33
1.57 1.464 13:56:20 4.9 143 464 72 33
1.42 1.464 13:56:24 4.9 143 464 72 33
1.66 1.465 13:56:28 4.9 143 464 73 33
1.74 1.464 13:56:32 4.9 143 464 73 33
1.67 1.464 13:56:36 4.9 143 464 73 33
1.69 1.464 13:56:40 4.9 143 464 73 33
1.45 1.464 13:56:44 4.9 143 464 73 33
1.69 1.464 13:56:48 4.9 143 464 73 33
1.68 1.464 13:56:52 4.9 143 464 73 33
1.61 1.464 13:56:56 4.9 143 464 73 33
1.59 1.464 13:57:00 4.9 143 464 73 33
1.46 1.464 13:57:04 4.9 143 464 73 33
1.56 1.464 13:57:08 4.9 143 464 73 33
1.54 1.464 13:57:12 4.9 143 464 73 33
1.66 1.464 13:57:16 4.9 143 464 73 33
1.71 1.464 13:57:20 4.9 143 464 73 33
1.43 1.464 13:57:24 4.9 143 464 73 33
1.51 1.464 13:57:28 4.9 143 464 73 33
1.63 1.464 13:57:32 4.9 143 464 73 33
1.62 1.464 13:57:36 4.9 143 464 73 33
1.54 1.464 13:57:40 4.9 143 464 73 33
1.46 1.464 13:57:44 4.9 143 464 73 33
1.49 1.464 13:57:48 4.9 143 464 73 33
1.56 1.464 13:57:52 4.9 143 464 73 33
1.52 1.464 13:57:56 4.9 143 464 73 33
1.68 1.464 13:58:00 4.9 143 464 73 33
1.70 1.464 13:58:04 4.9 143 464 73 33
1.50 1.464 13:58:08 4.9 143 464 73 33
1.53 1.464 13:58:12 4.9 143 464 73 33
1.54 1.464 13:58:16 4.9 143 464 73 33
1.61 1.464 13:58:20 4.9 143 464 73 33
1.47 1.464 13:58:24 4.9 143 464 73 33
1.43 1.464 13:58:28 4.9 143 464 73 33
1.70 1.464 13:58:32 4.9 143 464 73 33
1.61 1.464 13:58:36 4.9 143 464 73 33
1.67 1.464 13:58:40 4.9 143 464 73 33
1.44 1.464 13:58:44 4.9 143 464 73 33
1.62 1.464 13:58:48 4.9 143 464 73 33
1.56 1.464 13:58:52 4.9 143 464 73 33
1.71 1.464 13:58:56 4.9 143 464 73 33
1.97 1.464 13:59:00 4.9 143 464 73 33
1.68 1.464 13:59:04 4.9 143 465 73 33
1.50 1.464 13:59:08 4.9 143 465 74 33
1.60 1.464 13:59:12 4.9 143 465 74 33
1.58 1.464 13:59:16 4.9 143 465 74 33
1.69 1.464 13:59:20 4.9 143 465 74 33
1.59 1.464 13:59:24 4.9 143 465 74 33
1.59 1.464 13:59:28 4.9 143 465 74 33
1.59 1.464 13:59:32 4.9 143 465 74 33
1.74 1.464 13:59:36 4.9 143 465 74 33
1.85 1.464 13:59:40 4.9 143 465 74 33
2.20 1.464 13:59:44 4.9 143 465 74 33
1.86 1.464 13:59:48 4.9 143 465 74 33
1.78 1.464 13:59:52 4.9 143 465 74 33
2.01 1.464 13:59:56 4.9 143 465 74 33
1.82 1.464 14:00:00 4.9 143 465 74 33
1.49 1.464 14:00:04 4.9 143 465 74 33
1.68 1.464 14:00:08 4.9 143 465 74 33
1.54 1.464 14:00:12 4.9 143 465 74 33
1.85 1.464 14:00:16 4.9 143 465 74 33
1.68 1.464 14:00:20 4.9 143 465 74 33
1.59 1.464 14:00:24 4.9 143 465 74 33
1.64 1.464 14:00:28 4.9 143 465 74 33
1.82 1.464 14:00:32 4.9 143 465 74 33
1.73 1.464 14:00:36 4.9 143 465 74 33
1.73 1.464 14:00:40 4.9 143 465 74 33
1.57 1.464 14:00:44 4.9 143 465 74 33
2.20 1.464 14:00:48 4.9 143 465 74 33
1.66 1.464 14:00:52 4.9 143 465 74 33
1.77 1.464 14:00:56 4.9 143 465 74 33
1.86 1.464 14:01:00 4.9 143 465 74 33
1.52 1.464 14:01:04 4.9 143 465 74 33
1.66 1.464 14:01:08 4.9 143 465 74 33
1.74 1.464 14:01:12 4.9 143 465 74 33
1.67 1.464 14:01:16 4.9 143 465 74 33
1.52 1.464 14:01:20 4.9 143 465 74 33
1.51 1.464 14:01:24 4.9 143 465 74 33
1.56 1.464 14:01:28 4.9 143 465 74 33
1.55 1.464 14:01:32 4.9 143 465 74 33
1.62 1.464 14:01:36 4.9 143 465 74 33
1.80 1.464 14:01:40 4.9 143 465 74 33
1.70 1.464 14:01:44 4.9 143 466 74 33
1.69 1.464 14:01:48 4.9 143 466 74 33
1.68 1.464 14:01:52 4.9 143 466 75 33
1.76 1.464 14:01:56 4.9 143 466 75 33
1.93 1.464 14:02:00 4.9 143 466 75 33
1.70 1.465 14:02:04 4.9 143 466 75 33
1.54 1.464 14:02:08 4.9 143 466 75 33
