Current_Time Consuming_Time(ms) Producing_Time(ms) Response_Time(ms) Message_Size(bytes)
10:49:09 .082178 .582257 363.150906 864
10:49:09 .583002 .633039 363.59819 864
10:49:09 .583002 .685860 363.59819 864
10:49:09 .583002 .767294 363.59819 864
10:49:09 .583002 .822120 363.59819 864
10:49:09 .583002 .873813 363.59819 864
10:49:09 .583002 .935846 363.59819 864
10:49:09 .583002 .989804 363.59819 864
10:49:10 .583002 .057702 363.59819 864
10:49:10 .083811 .109545 364.011168 864
10:49:10 .083811 .161265 364.011168 864
10:49:10 .083811 .213096 364.011168 864
10:49:10 .083811 .306942 364.011168 864
10:49:10 .083811 .366016 364.011168 864
10:49:10 .083811 .419462 364.011168 864
10:49:10 .083811 .471095 364.011168 864
10:49:10 .083811 .526206 364.011168 864
10:49:10 .584116 .614923 364.45673 864
10:49:10 .584116 .671079 364.45673 864
10:49:10 .584116 .721608 364.45673 864
10:49:10 .584116 .775903 364.45673 864
10:49:10 .584116 .848556 364.45673 864
10:49:10 .584116 .908446 364.45673 864
10:49:10 .584116 .971939 364.45673 864
10:49:11 .584116 .023710 364.45673 864
10:49:11 .584116 .075689 364.45673 864
10:49:11 .085126 .144442 364.904735 864
10:49:11 .085126 .203866 364.904735 864
10:49:11 .085126 .256285 364.904735 864
10:49:11 .085126 .308073 364.904735 864
10:49:11 .085126 .359773 364.904735 864
10:49:11 .085126 .443983 364.904735 864
10:49:11 .085126 .494989 364.904735 864
10:49:11 .085126 .544456 364.904735 864
10:49:11 .587157 .594589 365.350156 864
10:49:11 .587157 .649534 365.350156 864
10:49:11 .587157 .721327 365.350156 864
10:49:11 .587157 .770988 365.350156 864
10:49:11 .587157 .822282 365.350156 864
10:49:11 .587157 .875696 365.350156 864
10:49:11 .587157 .935422 365.350156 864
10:49:12 .587157 .003804 365.350156 864
10:49:12 .587157 .055067 365.350156 864
10:49:12 .087943 .106151 365.756299 864
10:49:12 .087943 .155440 365.756299 864
10:49:12 .087943 .208688 365.756299 864
10:49:12 .087943 .288120 365.756299 864
10:49:12 .087943 .340490 365.756299 864
10:49:12 .087943 .391213 365.756299 864
10:49:12 .087943 .443169 365.756299 864
10:49:12 .087943 .512764 365.756299 864
10:49:12 .087943 .572483 365.756299 864
10:49:12 .589786 .625103 366.200152 864
10:49:12 .589786 .680741 366.200152 864
10:49:12 .589786 .730568 366.200152 864
10:49:12 .589786 .808181 366.200152 864
10:49:12 .589786 .867001 366.200152 864
10:49:12 .589786 .921660 366.200152 864
10:49:12 .589786 .978307 366.200152 864
10:49:13 .589786 .036549 366.200152 864
10:49:13 .090581 .113590 366.649415 864
10:49:13 .090581 .165352 366.649415 864
10:49:13 .090581 .220361 366.649415 864
10:49:13 .090581 .279161 366.649415 864
10:49:13 .090581 .357810 366.649415 864
10:49:13 .090581 .413456 366.649415 864
10:49:13 .090581 .469472 366.649415 864
10:49:13 .090581 .520857 366.649415 864
10:49:13 .090581 .587394 366.649415 864
10:49:13 .592227 .653246 367.100195 864
10:49:13 .592227 .704789 367.100195 864
10:49:13 .592227 .755873 367.100195 864
10:49:13 .592227 .808196 367.100195 864
10:49:13 .592227 .874742 367.100195 864
10:49:13 .592227 .937548 367.100195 864
10:49:14 .592227 .000168 367.100195 864
10:49:14 .592227 .052272 367.100195 864
10:49:14 .093078 .104234 367.527342 864
10:49:14 .093078 .193428 367.527342 864
10:49:14 .093078 .246555 367.527342 864
10:49:14 .093078 .299838 367.527342 864
10:49:14 .093078 .351960 367.527342 864
10:49:14 .093078 .427374 367.527342 864
10:49:14 .093078 .485043 367.527342 864
10:49:14 .093078 .535366 367.527342 864
10:49:14 .093078 .585416 367.527342 864
10:49:14 .593841 .639468 367.969159 864
10:49:14 .593841 .713475 367.969159 864
10:49:14 .593841 .765321 367.969159 864
10:49:14 .593841 .818773 367.969159 864
10:49:14 .593841 .872441 367.969159 864
10:49:14 .593841 .927650 367.969159 864
10:49:15 .593841 .009307 367.969159 864
10:49:15 .593841 .063075 367.969159 864
10:49:15 .097373 .114081 368.421921 864
10:49:15 .097373 .166033 368.421921 864
10:49:15 .097373 .234110 368.421921 864
10:49:15 .097373 .306497 368.421921 864
10:49:15 .097373 .364172 368.421921 864
10:49:15 .097373 .415873 368.421921 864
10:49:15 .097373 .468241 368.421921 864
10:49:15 .097373 .555192 368.421921 864
10:49:15 .599288 .606980 368.870483 864
10:49:15 .599288 .662540 368.870483 864
10:49:15 .599288 .713658 368.870483 864
10:49:15 .599288 .784040 368.870483 864
10:49:15 .599288 .854839 368.870483 864
10:49:15 .599288 .905549 368.870483 864
10:49:15 .599288 .958518 368.870483 864
10:49:16 .599288 .012036 368.870483 864
10:49:16 .100050 .100554 369.318724 864
10:49:16 .100050 .153935 369.318724 864
10:49:16 .100050 .205290 369.318724 864
10:49:16 .100050 .260272 369.318724 864
10:49:16 .100050 .333947 369.318724 864
10:49:16 .100050 .397318 369.318724 864
10:49:16 .100050 .451921 369.318724 864
10:49:16 .100050 .504600 369.318724 864
10:49:16 .100050 .556624 369.318724 864
10:49:16 .601983 .627118 369.73182 864
10:49:16 .601983 .682575 369.73182 864
10:49:16 .601983 .733177 369.73182 864
10:49:16 .601983 .788256 369.73182 864
10:49:16 .601983 .846798 369.73182 864
10:49:16 .601983 .918817 369.73182 864
10:49:16 .601983 .971992 369.73182 864
10:49:17 .601983 .023622 369.73182 864
10:49:17 .601983 .081170 369.73182 864
10:49:17 .102740 .146342 370.17924 864
10:49:17 .102740 .211582 370.17924 864
10:49:17 .102740 .268299 370.17924 864
10:49:17 .102740 .325542 370.17924 864
10:49:17 .102740 .378974 370.17924 864
10:49:17 .102740 .450256 370.17924 864
10:49:17 .102740 .501236 370.17924 864
10:49:17 .102740 .553070 370.17924 864
10:49:17 .604292 .607636 370.626796 864
10:49:17 .604292 .670991 370.626796 864
10:49:17 .604292 .733446 370.626796 864
10:49:17 .604292 .787309 370.626796 864
10:49:17 .604292 .841711 370.626796 864
10:49:17 .604292 .894003 370.626796 864
10:49:17 .604292 .959261 370.626796 864
10:49:18 .604292 .015752 370.626796 864
10:49:18 .604292 .072631 370.626796 864
10:49:18 .105085 .125150 371.075635 864
10:49:18 .105085 .184294 371.075635 864
10:49:18 .105085 .264994 371.075635 864
10:49:18 .105085 .316916 371.075635 864
10:49:18 .105085 .367617 371.075635 864
10:49:18 .105085 .419138 371.075635 864
10:49:18 .105085 .473268 371.075635 864
10:49:18 .105085 .545246 371.075635 864
10:49:18 .105085 .597655 371.075635 864
10:49:18 .607993 .656628 371.526885 864
10:49:18 .607993 .709176 371.526885 864
10:49:18 .607993 .771818 371.526885 864
10:49:18 .607993 .859865 371.526885 864
10:49:18 .607993 .914685 371.526885 864
10:49:18 .607993 .967381 371.526885 864
10:49:19 .607993 .030096 371.526885 864
10:49:19 .108753 .120234 371.955603 864
10:49:19 .108753 .170853 371.955603 864
10:49:19 .108753 .222802 371.955603 864
10:49:19 .108753 .283798 371.955603 864
10:49:19 .108753 .348738 371.955603 864
10:49:19 .108753 .411129 371.955603 864
10:49:19 .108753 .468799 371.955603 864
10:49:19 .108753 .520912 371.955603 864
10:49:19 .108753 .574287 371.955603 864
10:49:19 .610243 .643635 372.401176 864
10:49:19 .610243 .705635 372.401176 864
10:49:19 .610243 .755639 372.401176 864
10:49:19 .610243 .805967 372.401176 864
10:49:19 .610243 .858654 372.401176 864
10:49:19 .610243 .930360 372.401176 864
10:49:19 .610243 .980865 372.401176 864
10:49:20 .610243 .030274 372.401176 864
10:49:20 .610243 .079789 372.401176 864
10:49:20 .111325 .143160 372.848255 864
10:49:20 .111325 .214408 372.848255 864
10:49:20 .111325 .269721 372.848255 864
10:49:20 .111325 .324011 372.848255 864
10:49:20 .111325 .381602 372.848255 864
10:49:20 .111325 .449068 372.848255 864
10:49:20 .111325 .513388 372.848255 864
10:49:20 .111325 .566203 372.848255 864
10:49:20 .612082 .620534 373.289713 864
10:49:20 .612082 .673371 373.289713 864
10:49:20 .612082 .740517 373.289713 864
10:49:20 .612082 .798422 373.289713 864
10:49:20 .612082 .851632 373.289713 864
10:49:20 .612082 .904147 373.289713 864
10:49:20 .612082 .956323 373.289713 864
10:49:21 .612082 .030388 373.289713 864
10:49:21 .612082 .081067 373.289713 864
10:49:21 .113623 .145900 373.717847 864
10:49:21 .113623 .198120 373.717847 864
10:49:21 .113623 .286512 373.717847 864
10:49:21 .113623 .350546 373.717847 864
10:49:21 .113623 .402347 373.717847 864
10:49:21 .113623 .453295 373.717847 864
10:49:21 .113623 .507921 373.717847 864
10:49:21 .113623 .590411 373.717847 864
10:49:21 .622037 .646817 374.165033 864
10:49:21 .622037 .714745 374.165033 864
10:49:21 .622037 .773953 374.165033 864
10:49:21 .622037 .843807 374.165033 864
10:49:21 .622037 .894302 374.165033 864
10:49:21 .622037 .944690 374.165033 864
10:49:21 .622037 .994720 374.165033 864
10:49:22 .622037 .047072 374.165033 864
10:49:22 .123711 .126186 374.615284 864
10:49:22 .123711 .181791 374.615284 864
10:49:22 .123711 .250224 374.615284 864
10:49:22 .123711 .311187 374.615284 864
10:49:22 .123711 .388119 374.615284 864
10:49:22 .123711 .440593 374.615284 864
10:49:22 .123711 .490930 374.615284 864
10:49:22 .123711 .542417 374.615284 864
10:49:22 .123711 .595700 374.615284 864
10:49:22 .624898 .668096 375.058775 864
10:49:22 .624898 .717783 375.058775 864
10:49:22 .624898 .767984 375.058775 864
10:49:22 .624898 .822067 375.058775 864
10:49:22 .624898 .878994 375.058775 864
10:49:22 .624898 .949251 375.058775 864
10:49:23 .624898 .001241 375.058775 864
10:49:23 .624898 .051911 375.058775 864
10:49:23 .624898 .102962 375.058775 864
10:49:23 .127561 .175817 375.508403 864
10:49:23 .127561 .252241 375.508403 864
10:49:23 .127561 .321343 375.508403 864
10:49:23 .127561 .372283 375.508403 864
10:49:23 .127561 .426771 375.508403 864
10:49:23 .127561 .496333 375.508403 864
10:49:23 .127561 .545731 375.508403 864
10:49:23 .127561 .596014 375.508403 864
10:49:23 .628546 .649446 375.937863 864
10:49:23 .628546 .709946 375.937863 864
10:49:23 .628546 .777077 375.937863 864
10:49:23 .628546 .830183 375.937863 864
10:49:23 .628546 .881887 375.937863 864
10:49:23 .628546 .932478 375.937863 864
10:49:24 .628546 .004519 375.937863 864
10:49:24 .628546 .065151 375.937863 864
10:49:24 .628546 .114578 375.937863 864
10:49:24 .129826 .172492 376.37919 864
10:49:24 .129826 .226284 376.37919 864
10:49:24 .129826 .301135 376.37919 864
10:49:24 .129826 .352553 376.37919 864
10:49:24 .129826 .405456 376.37919 864
10:49:24 .129826 .465115 376.37919 864
10:49:24 .129826 .545583 376.37919 864
10:49:24 .129826 .601966 376.37919 864
10:49:24 .630967 .654659 376.828538 864
10:49:24 .630967 .708885 376.828538 864
10:49:24 .630967 .761573 376.828538 864
10:49:24 .630967 .839702 376.828538 864
10:49:24 .630967 .892541 376.828538 864
10:49:24 .630967 .945550 376.828538 864
10:49:25 .630967 .003504 376.828538 864
10:49:25 .630967 .058387 376.828538 864
10:49:25 .630967 .128152 376.828538 864
10:49:25 .131890 .195846 377.278267 864
10:49:25 .131890 .251188 377.278267 864
10:49:25 .131890 .308126 377.278267 864
10:49:25 .131890 .381423 377.278267 864
10:49:25 .131890 .447901 377.278267 864
10:49:25 .131890 .504774 377.278267 864
10:49:25 .131890 .561897 377.278267 864
10:49:25 .131890 .625320 377.278267 864
10:49:25 .633529 .699151 377.729493 864
10:49:25 .633529 .751438 377.729493 864
10:49:25 .633529 .803114 377.729493 864
10:49:25 .633529 .859419 377.729493 864
10:49:25 .633529 .936925 377.729493 864
10:49:25 .633529 .996606 377.729493 864
10:49:26 .633529 .046759 377.729493 864
10:49:26 .633529 .099864 377.729493 864
10:49:26 .134542 .161037 378.154379 864
10:49:26 .134542 .254606 378.154379 864
10:49:26 .134542 .305323 378.154379 864
10:49:26 .134542 .356231 378.154379 864
10:49:26 .134542 .406780 378.154379 864
10:49:26 .134542 .494556 378.154379 864
10:49:26 .134542 .545501 378.154379 864
10:49:26 .134542 .596316 378.154379 864
10:49:26 .635330 .647681 378.591842 864
10:49:26 .635330 .713431 378.591842 864
10:49:26 .635330 .781838 378.591842 864
10:49:26 .635330 .844646 378.591842 864
10:49:26 .635330 .896373 378.591842 864
10:49:26 .635330 .951255 378.591842 864
10:49:27 .635330 .021623 378.591842 864
10:49:27 .635330 .072575 378.591842 864
10:49:27 .635330 .123596 378.591842 864
10:49:27 .136108 .175590 379.038176 864
10:49:27 .136108 .245723 379.038176 864
10:49:27 .136108 .320947 379.038176 864
10:49:27 .136108 .376752 379.038176 864
10:49:27 .136108 .429018 379.038176 864
10:49:27 .136108 .479759 379.038176 864
10:49:27 .136108 .567356 379.038176 864
10:49:27 .136108 .618517 379.038176 864
10:49:27 .636868 .673868 379.486488 864
10:49:27 .636868 .724018 379.486488 864
10:49:27 .636868 .786359 379.486488 864
10:49:27 .636868 .853890 379.486488 864
10:49:27 .636868 .907720 379.486488 864
10:49:27 .636868 .959072 379.486488 864
10:49:28 .636868 .009272 379.486488 864
10:49:28 .636868 .079997 379.486488 864
10:49:28 .636868 .134226 379.486488 864
10:49:28 .137798 .184307 379.925853 864
10:49:28 .137798 .245459 379.925853 864
10:49:28 .137798 .303242 379.925853 864
10:49:28 .137798 .376648 379.925853 864
10:49:28 .137798 .431125 379.925853 864
10:49:28 .137798 .486500 379.925853 864
10:49:28 .137798 .540989 379.925853 864
10:49:28 .137798 .601231 379.925853 864
10:49:28 .639952 .674721 380.361056 864
10:49:28 .639952 .724500 380.361056 864
10:49:28 .639952 .774169 380.361056 864
10:49:28 .639952 .835168 380.361056 864
10:49:28 .639952 .911180 380.361056 864
10:49:28 .639952 .966893 380.361056 864
10:49:29 .639952 .031061 380.361056 864
10:49:29 .639952 .088861 380.361056 864
10:49:29 .140716 .148399 380.807305 864
10:49:29 .140716 .211534 380.807305 864
10:49:29 .140716 .282170 380.807305 864
10:49:29 .140716 .339069 380.807305 864
10:49:29 .140716 .393480 380.807305 864
10:49:29 .140716 .467165 380.807305 864
10:49:29 .140716 .519413 380.807305 864
10:49:29 .140716 .570162 380.807305 864
10:49:29 .140716 .620431 380.807305 864
10:49:29 .641469 .672224 381.256128 864
10:49:29 .641469 .743015 381.256128 864
10:49:29 .641469 .794551 381.256128 864
10:49:29 .641469 .845339 381.256128 864
10:49:29 .641469 .895789 381.256128 864
10:49:29 .641469 .954648 381.256128 864
10:49:30 .641469 .020784 381.256128 864
10:49:30 .641469 .070719 381.256128 864
10:49:30 .641469 .121345 381.256128 864
10:49:30 .142214 .171798 381.702565 864
10:49:30 .142214 .230379 381.702565 864
10:49:30 .142214 .307342 381.702565 864
10:49:30 .142214 .360556 381.702565 864
10:49:30 .142214 .412388 381.702565 864
10:49:30 .142214 .464898 381.702565 864
10:49:30 .142214 .530797 381.702565 864
10:49:30 .142214 .595492 381.702565 864
10:49:30 .644260 .648379 382.139668 864
10:49:30 .644260 .699465 382.139668 864
10:49:30 .644260 .750260 382.139668 864
10:49:30 .644260 .834441 382.139668 864
10:49:30 .644260 .887511 382.139668 864
10:49:30 .644260 .941175 382.139668 864
10:49:30 .644260 .993475 382.139668 864
10:49:31 .644260 .049417 382.139668 864
10:49:31 .644260 .119497 382.139668 864
10:49:31 .145085 .170314 382.573359 864
10:49:31 .145085 .224263 382.573359 864
10:49:31 .145085 .285455 382.573359 864
10:49:31 .145085 .364229 382.573359 864
10:49:31 .145085 .431659 382.573359 864
10:49:31 .145085 .486021 382.573359 864
10:49:31 .145085 .537512 382.573359 864
10:49:31 .145085 .587541 382.573359 864
10:49:31 .648586 .675151 383.025042 864
10:49:31 .648586 .727162 383.025042 864
10:49:31 .648586 .782246 383.025042 864
10:49:31 .648586 .834208 383.025042 864
10:49:31 .648586 .913045 383.025042 864
10:49:31 .648586 .964126 383.025042 864
10:49:32 .648586 .014540 383.025042 864
10:49:32 .648586 .063887 383.025042 864
10:49:32 .648586 .113530 383.025042 864
10:49:32 .149959 .204634 383.473757 864
10:49:32 .149959 .262959 383.473757 864
10:49:32 .149959 .330199 383.473757 864
10:49:32 .149959 .384416 383.473757 864
10:49:32 .149959 .455426 383.473757 864
10:49:32 .149959 .506661 383.473757 864
10:49:32 .149959 .557718 383.473757 864
10:49:32 .149959 .609552 383.473757 864
10:49:32 .652475 .669303 383.916179 864
10:49:32 .652475 .739381 383.916179 864
10:49:32 .652475 .801194 383.916179 864
10:49:32 .652475 .862100 383.916179 864
10:49:32 .652475 .916336 383.916179 864
10:49:32 .652475 .992228 383.916179 864
10:49:33 .652475 .042691 383.916179 864
10:49:33 .652475 .096534 383.916179 864
10:49:33 .652475 .149978 383.916179 864
10:49:33 .154018 .227228 384.338842 864
10:49:33 .154018 .300574 384.338842 864
10:49:33 .154018 .364287 384.338842 864
10:49:33 .154018 .415814 384.338842 864
10:49:33 .154018 .467117 384.338842 864
10:49:33 .154018 .555558 384.338842 864
10:49:33 .154018 .607208 384.338842 864
10:49:33 .655520 .665470 384.776503 864
10:49:33 .655520 .717085 384.776503 864
10:49:33 .655520 .789899 384.776503 864
10:49:33 .655520 .848361 384.776503 864
10:49:33 .655520 .900431 384.776503 864
10:49:33 .655520 .951904 384.776503 864
10:49:34 .655520 .001788 384.776503 864
10:49:34 .655520 .086726 384.776503 864
10:49:34 .655520 .138615 384.776503 864
10:49:34 .156604 .191451 385.221551 864
10:49:34 .156604 .243669 385.221551 864
10:49:34 .156604 .313940 385.221551 864
10:49:34 .156604 .379735 385.221551 864
10:49:34 .156604 .429891 385.221551 864
10:49:34 .156604 .481062 385.221551 864
10:49:34 .156604 .540845 385.221551 864
10:49:34 .156604 .607213 385.221551 864
10:49:34 .657621 .665245 385.66832 864
10:49:34 .657621 .715228 385.66832 864
10:49:34 .657621 .764587 385.66832 864
10:49:34 .657621 .815470 385.66832 864
10:49:34 .657621 .881645 385.66832 864
10:49:34 .657621 .937412 385.66832 864
10:49:34 .657621 .987135 385.66832 864
10:49:35 .657621 .038966 385.66832 864
10:49:35 .657621 .090855 385.66832 864
10:49:35 .158507 .160654 386.09376 864
10:49:35 .158507 .221225 386.09376 864
10:49:35 .158507 .273404 386.09376 864
10:49:35 .158507 .324082 386.09376 864
10:49:35 .158507 .377699 386.09376 864
10:49:35 .158507 .446941 386.09376 864
10:49:35 .158507 .498528 386.09376 864
10:49:35 .158507 .548352 386.09376 864
10:49:35 .158507 .601307 386.09376 864
10:49:35 .158507 .655375 386.09376 864
10:49:35 .660128 .722283 386.529494 864
10:49:35 .660128 .776047 386.529494 864
10:49:35 .660128 .826410 386.529494 864
10:49:35 .660128 .892942 386.529494 864
10:49:35 .660128 .945149 386.529494 864
10:49:36 .660128 .017063 386.529494 864
10:49:36 .660128 .070373 386.529494 864
10:49:36 .660128 .125609 386.529494 864
10:49:36 .160476 .177138 386.976968 864
10:49:36 .160476 .244457 386.976968 864
10:49:36 .160476 .315524 386.976968 864
10:49:36 .160476 .368262 386.976968 864
10:49:36 .160476 .433344 386.976968 864
10:49:36 .160476 .485449 386.976968 864
10:49:36 .160476 .556877 386.976968 864
10:49:36 .160476 .611487 386.976968 864
10:49:36 .662115 .665348 387.421742 864
10:49:36 .662115 .716575 387.421742 864
10:49:36 .662115 .767978 387.421742 864
10:49:36 .662115 .847224 387.421742 864
10:49:36 .662115 .901917 387.421742 864
10:49:36 .662115 .955425 387.421742 864
10:49:37 .662115 .007624 387.421742 864
10:49:37 .662115 .062327 387.421742 864
10:49:37 .662115 .133218 387.421742 864
10:49:37 .162899 .187860 387.869286 864
10:49:37 .162899 .251624 387.869286 864
10:49:37 .162899 .310533 387.869286 864
10:49:37 .162899 .381647 387.869286 864
10:49:37 .162899 .446104 387.869286 864
10:49:37 .162899 .497844 387.869286 864
10:49:37 .162899 .550015 387.869286 864
10:49:37 .162899 .601476 387.869286 864
10:49:37 .664209 .691015 388.302571 864
10:49:37 .664209 .742323 388.302571 864
10:49:37 .664209 .795299 388.302571 864
10:49:37 .664209 .853208 388.302571 864
10:49:37 .664209 .934810 388.302571 864
10:49:37 .664209 .987571 388.302571 864
10:49:38 .664209 .038796 388.302571 864
10:49:38 .664209 .089347 388.302571 864
10:49:38 .664209 .140056 388.302571 864
10:49:38 .165782 .217664 388.743466 864
10:49:38 .165782 .271011 388.743466 864
10:49:38 .165782 .325055 388.743466 864
10:49:38 .165782 .375704 388.743466 864
10:49:38 .165782 .440383 388.743466 864
10:49:38 .165782 .504214 388.743466 864
10:49:38 .165782 .555628 388.743466 864
10:49:38 .165782 .607082 388.743466 864
10:49:38 .165782 .663770 388.743466 864
10:49:38 .667517 .748096 389.191256 864
10:49:38 .667517 .805562 389.191256 864
10:49:38 .667517 .863423 389.191256 864
10:49:38 .667517 .931609 389.191256 864
10:49:39 .667517 .034051 389.191256 864
10:49:39 .667517 .088176 389.191256 864
10:49:39 .667517 .141135 389.191256 864
10:49:39 .168276 .193086 389.639032 864
10:49:39 .168276 .256578 389.639032 864
10:49:39 .168276 .328308 389.639032 864
10:49:39 .168276 .378578 389.639032 864
10:49:39 .168276 .429360 389.639032 864
10:49:39 .168276 .492310 389.639032 864
10:49:39 .168276 .554305 389.639032 864
10:49:39 .168276 .620630 389.639032 864
10:49:39 .669955 .673716 390.075184 864
10:49:39 .669955 .726196 390.075184 864
10:49:39 .669955 .777022 390.075184 864
10:49:39 .669955 .860906 390.075184 864
10:49:39 .669955 .914073 390.075184 864
10:49:39 .669955 .963959 390.075184 864
10:49:40 .669955 .014877 390.075184 864
10:49:40 .669955 .093230 390.075184 864
10:49:40 .669955 .152212 390.075184 864
10:49:40 .171377 .215654 390.501645 864
10:49:40 .171377 .286234 390.501645 864
10:49:40 .171377 .349284 390.501645 864
10:49:40 .171377 .420094 390.501645 864
10:49:40 .171377 .479345 390.501645 864
10:49:40 .171377 .530319 390.501645 864
10:49:40 .171377 .583990 390.501645 864
10:49:40 .171377 .651325 390.501645 864
10:49:40 .672118 .705026 390.94955 864
10:49:40 .672118 .755436 390.94955 864
10:49:40 .672118 .809459 390.94955 864
10:49:40 .672118 .861900 390.94955 864
10:49:40 .672118 .946238 390.94955 864
10:49:40 .672118 .997934 390.94955 864
10:49:41 .672118 .052362 390.94955 864
10:49:41 .672118 .105344 390.94955 864
10:49:41 .172935 .200546 391.398512 864
10:49:41 .172935 .261108 391.398512 864
10:49:41 .172935 .314816 391.398512 864
10:49:41 .172935 .368090 391.398512 864
10:49:41 .172935 .447917 391.398512 864
10:49:41 .172935 .511455 391.398512 864
10:49:41 .172935 .567938 391.398512 864
10:49:41 .172935 .620214 391.398512 864
10:49:41 .674274 .683703 391.847567 864
10:49:41 .674274 .756419 391.847567 864
10:49:41 .674274 .807742 391.847567 864
10:49:41 .674274 .858360 391.847567 864
10:49:41 .674274 .909360 391.847567 864
10:49:41 .674274 .989905 391.847567 864
10:49:42 .674274 .039474 391.847567 864
10:49:42 .674274 .095360 391.847567 864
10:49:42 .674274 .156318 391.847567 864
10:49:42 .175112 .241608 392.278893 864
10:49:42 .175112 .316302 392.278893 864
10:49:42 .175112 .373182 392.278893 864
10:49:42 .175112 .426140 392.278893 864
10:49:42 .175112 .517192 392.278893 864
10:49:42 .175112 .588925 392.278893 864
10:49:42 .175112 .646098 392.278893 864
10:49:42 .677078 .704826 392.720503 864
10:49:42 .677078 .787284 392.720503 864
10:49:42 .677078 .851094 392.720503 864
10:49:42 .677078 .914358 392.720503 864
10:49:42 .677078 .968633 392.720503 864
10:49:43 .677078 .064630 392.720503 864
10:49:43 .677078 .116059 392.720503 864
10:49:43 .677078 .171818 392.720503 864
10:49:43 .177845 .231910 393.17129 864
10:49:43 .177845 .312054 393.17129 864
10:49:43 .177845 .384270 393.17129 864
10:49:43 .177845 .437465 393.17129 864
10:49:43 .177845 .491337 393.17129 864
10:49:43 .177845 .551731 393.17129 864
10:49:43 .177845 .631530 393.17129 864
10:49:43 .678437 .691198 393.619416 864
10:49:43 .678437 .744370 393.619416 864
10:49:43 .678437 .799454 393.619416 864
10:49:43 .678437 .872096 393.619416 864
10:49:43 .678437 .933005 393.619416 864
10:49:43 .678437 .984866 393.619416 864
10:49:44 .678437 .038851 393.619416 864
10:49:44 .678437 .098050 393.619416 864
10:49:44 .678437 .178749 393.619416 864
10:49:44 .179468 .240120 394.069715 864
10:49:44 .179468 .302798 394.069715 864
10:49:44 .179468 .358664 394.069715 864
10:49:44 .179468 .431449 394.069715 864
10:49:44 .179468 .491673 394.069715 864
10:49:44 .179468 .555238 394.069715 864
10:49:44 .179468 .609295 394.069715 864
10:49:44 .179468 .677017 394.069715 864
10:49:44 .681593 .749305 394.482124 864
10:49:44 .681593 .806256 394.482124 864
10:49:44 .681593 .858081 394.482124 864
10:49:44 .681593 .908345 394.482124 864
10:49:44 .681593 .994529 394.482124 864
10:49:45 .681593 .047727 394.482124 864
10:49:45 .681593 .100710 394.482124 864
10:49:45 .681593 .152220 394.482124 864
10:49:45 .183305 .215272 394.92656 864
10:49:45 .183305 .294308 394.92656 864
10:49:45 .183305 .350725 394.92656 864
10:49:45 .183305 .406777 394.92656 864
10:49:45 .183305 .466963 394.92656 864
10:49:45 .183305 .567336 394.92656 864
10:49:45 .183305 .626296 394.92656 864
10:49:45 .183305 .678615 394.92656 864
10:49:45 .684047 .728939 395.365312 864
10:49:45 .684047 .798451 395.365312 864
10:49:45 .684047 .856182 395.365312 864
10:49:45 .684047 .921482 395.365312 864
10:49:45 .684047 .975106 395.365312 864
10:49:46 .684047 .032364 395.365312 864
10:49:46 .684047 .101201 395.365312 864
10:49:46 .684047 .151829 395.365312 864
10:49:46 .187341 .204041 395.813987 864
10:49:46 .187341 .266111 395.813987 864
10:49:46 .187341 .362335 395.813987 864
10:49:46 .187341 .415197 395.813987 864
10:49:46 .187341 .478896 395.813987 864
10:49:46 .187341 .533565 395.813987 864
10:49:46 .187341 .636368 395.813987 864
10:49:46 .688074 .690380 396.243072 864
10:49:46 .688074 .744690 396.243072 864
10:49:46 .688074 .806777 396.243072 864
10:49:46 .688074 .884742 396.243072 864
10:49:46 .688074 .940230 396.243072 864
10:49:46 .688074 .989662 396.243072 864
10:49:47 .688074 .039357 396.243072 864
10:49:47 .688074 .093082 396.243072 864
10:49:47 .688074 .185442 396.243072 864
10:49:47 .189711 .251625 396.685206 864
10:49:47 .189711 .313468 396.685206 864
10:49:47 .189711 .374268 396.685206 864
10:49:47 .189711 .450851 396.685206 864
10:49:47 .189711 .501674 396.685206 864
10:49:47 .189711 .551172 396.685206 864
10:49:47 .189711 .610052 396.685206 864
10:49:47 .692044 .695197 397.136102 864
10:49:47 .692044 .744888 397.136102 864
10:49:47 .692044 .797068 397.136102 864
10:49:47 .692044 .847437 397.136102 864
10:49:47 .692044 .921525 397.136102 864
10:49:47 .692044 .977949 397.136102 864
10:49:48 .692044 .029562 397.136102 864
10:49:48 .692044 .085869 397.136102 864
10:49:48 .692044 .137107 397.136102 864
10:49:48 .192843 .224915 397.58303 864
10:49:48 .192843 .281539 397.58303 864
10:49:48 .192843 .338071 397.58303 864
10:49:48 .192843 .392235 397.58303 864
10:49:48 .192843 .478912 397.58303 864
10:49:48 .192843 .538436 397.58303 864
10:49:48 .192843 .601682 397.58303 864
10:49:48 .192843 .654309 397.58303 864
10:49:48 .693589 .743451 398.033357 864
10:49:48 .693589 .795772 398.033357 864
10:49:48 .693589 .861176 398.033357 864
10:49:48 .693589 .930481 398.033357 864
10:49:49 .693589 .005830 398.033357 864
10:49:49 .693589 .065560 398.033357 864
10:49:49 .693589 .120556 398.033357 864
10:49:49 .693589 .173387 398.033357 864
10:49:49 .195596 .231904 398.462433 864
10:49:49 .195596 .326231 398.462433 864
10:49:49 .195596 .394183 398.462433 864
