Time CPU_Usage Hit_Miss Squid_Memory_Usage Request_Rate/(Min) Squid_Disk_Usage Cache_Memory_Usage Response_Time
21:16:41 0.01 MISS 673040 0.8 226 2172 1566
21:16:46 0.01 MISS 673040 0.8 226 2176 1566
21:16:51 0.01 MISS 673040 0.8 226 2180 1530
21:16:56 0.01 MISS 673040 0.8 226 2184 1560
21:17:01 0.01 MISS 673040 0.8 226 2188 1565
21:17:06 0.01 MISS 673440 0.8 226 2192 1539
21:17:11 0.01 MISS 673440 0.8 226 2196 1564
21:17:16 0.01 MISS 673440 0.8 226 2200 1556
21:17:21 0.01 MISS 673440 0.8 226 2204 1533
21:17:27 0.01 MISS 673440 0.8 226 2208 1575
21:17:32 0.01 MISS 673440 0.8 226 2212 1555
21:17:37 0.01 MISS 673440 0.8 226 2216 1524
21:17:42 0.01 MISS 673440 0.8 226 2220 1579
21:17:47 0.01 MISS 673440 0.8 226 2224 1517
21:17:52 0.01 MISS 673440 0.8 226 2228 1550
21:17:57 0.01 MISS 673440 0.8 226 2232 1561
21:18:02 0.01 MISS 673440 0.8 226 2236 1556
21:18:07 0.01 MISS 673440 0.8 226 2240 1613
21:18:12 0.01 MISS 673440 0.8 226 2244 1533
21:18:17 0.01 MISS 673440 0.8 226 2248 1545
21:18:22 0.01 MISS 673440 0.8 226 2252 1509
21:18:27 0.01 MISS 673840 0.8 226 2256 1549
21:18:32 0.01 MISS 673840 0.8 226 2260 1588
21:18:37 0.01 MISS 673840 0.8 226 2264 1519
21:18:42 0.01 MISS 673840 0.8 226 2268 1538
21:18:47 0.01 MISS 673840 0.8 226 2272 1608
21:18:52 0.01 MISS 673840 0.8 226 2276 1525
21:18:57 0.01 MISS 673840 0.8 226 2280 1545
21:19:02 0.01 MISS 673840 0.8 226 2284 1510
21:19:08 0.01 MISS 673840 0.8 226 2288 1540
21:19:13 0.01 MISS 673840 0.8 226 2292 1561
21:19:18 0.01 MISS 673840 0.8 226 2296 1521
21:19:23 0.01 MISS 673840 0.8 226 2300 1526
21:19:28 0.01 MISS 673840 0.8 226 2304 1549
21:19:33 0.01 MISS 673840 0.8 226 2308 1545
21:19:38 0.01 MISS 673840 0.8 226 2312 1582
21:19:43 0.01 MISS 673840 0.8 226 2316 1526
21:19:48 0.01 MISS 674240 0.8 226 2320 1573
21:19:53 0.01 MISS 674240 0.8 226 2324 1560
21:19:58 0.01 MISS 674240 0.8 226 2328 1558
21:20:03 0.01 MISS 674240 0.8 226 2332 1537
21:20:08 0.01 MISS 674240 0.8 226 2336 1604
21:20:13 0.01 MISS 674240 0.8 226 2340 1549
21:20:18 0.01 MISS 674240 0.8 226 2344 1572
21:20:23 0.01 MISS 674240 0.8 226 2348 1540
21:20:28 0.01 MISS 674240 0.8 226 2352 1569
21:20:34 0.01 MISS 674240 0.8 226 2356 1560
21:20:39 0.01 MISS 674240 0.8 226 2360 1537
21:20:44 0.01 MISS 674240 0.8 226 2364 1577
21:20:49 0.01 MISS 674240 0.8 226 2368 1533
21:20:54 0.01 MISS 674240 0.8 226 2372 1540
21:20:59 0.01 MISS 674240 0.8 226 2376 1609
21:21:04 0.01 MISS 674240 0.8 227 2380 1521
21:21:09 0.01 MISS 674640 0.8 227 2384 1549
21:21:14 0.01 MISS 674640 0.8 227 2388 1548
21:21:19 0.01 MISS 674640 0.8 227 2392 1533
21:21:24 0.01 MISS 674640 0.8 227 2396 1592
21:21:29 0.01 MISS 674640 0.8 227 2400 1590
21:21:34 0.01 MISS 674640 0.9 227 2404 1563
21:21:39 0.01 MISS 674640 0.9 227 2408 1607
21:21:44 0.01 MISS 674640 0.9 227 2412 1534
